VEH_NO,PER_NO,ST_CASE,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
0,1,530475,0,0,0,0,0,0,0,0,0,0
1,1,530475,0,0,5,0,0,0,0,0,0,0
0,1,530476,24,24,24,24,24,24,24,24,24,24
1,1,530476,0,0,8,0,8,10,0,0,17,0
0,1,530477,19,19,19,19,19,19,19,19,19,19
1,1,530477,0,0,0,0,0,0,0,0,0,0
1,1,530478,0,5,0,0,0,0,0,0,0,0
2,1,530478,0,0,0,0,0,0,0,0,0,0
1,1,530479,0,0,0,0,0,0,0,0,0,0
2,1,530479,0,0,0,0,0,0,0,0,0,0
1,1,530480,0,0,0,0,0,0,0,0,0,0
1,1,530481,18,18,18,18,18,18,18,18,18,18
2,1,530481,22,22,22,22,22,22,22,22,22,22
1,1,530482,0,0,0,0,0,0,0,0,0,0
2,1,530482,0,0,0,0,0,0,0,0,0,0
1,1,530483,0,0,0,0,0,0,0,0,0,0
1,1,530484,0,0,0,0,0,0,0,0,0,0
2,1,530484,0,0,0,0,0,0,0,0,0,0
3,1,530484,1,1,1,1,1,1,1,1,1,1
1,1,530485,0,0,0,0,0,0,0,0,0,0
1,1,530486,0,0,0,0,0,0,0,0,0,0
1,1,530487,25,25,25,25,25,25,25,25,25,25
1,1,530488,0,0,0,0,0,0,0,0,0,0
2,1,530488,0,0,0,0,0,0,0,0,0,0
1,1,530489,17,17,17,17,17,17,17,17,17,17
1,1,530490,25,11,25,25,21,24,15,13,19,19
1,1,530493,0,0,0,0,0,0,0,0,0,0
1,1,530494,13,14,0,0,11,0,0,0,0,0
2,1,530494,0,0,0,0,0,0,0,0,0,0
1,1,530495,21,21,21,21,21,21,21,21,21,21
1,1,530496,15,15,15,15,15,15,15,15,15,15
0,1,530497,6,6,6,6,6,6,6,6,6,6
1,1,530497,0,0,0,0,0,0,0,0,0,0
1,1,530498,0,0,0,0,0,0,0,0,0,0
1,1,540001,0,0,0,0,0,0,0,0,0,0
2,1,540001,0,0,0,0,0,0,0,0,0,0
1,1,540002,0,0,0,0,0,0,0,0,0,0
1,1,540003,0,0,0,0,0,0,0,0,0,0
1,1,540004,0,0,0,0,0,0,0,0,0,0
2,1,540004,0,0,0,0,0,0,0,0,0,0
1,1,540005,6,18,21,9,18,8,23,10,9,21
1,1,540006,0,0,0,0,0,0,0,0,0,0
1,1,540007,0,0,0,0,0,0,0,0,0,0
1,1,540008,0,0,0,0,0,0,0,0,0,0
2,1,540008,0,0,0,0,0,0,0,0,0,0
1,1,540009,0,0,0,0,0,0,0,0,0,0
2,1,540009,0,0,0,0,0,0,0,0,0,0
3,1,540009,0,0,0,0,0,0,0,0,0,0
4,1,540009,0,0,0,0,0,0,0,0,0,0
5,1,540009,0,0,0,0,0,0,0,0,0,0
6,1,540009,0,0,0,0,0,0,0,0,0,0
7,1,540009,0,0,0,0,0,0,0,0,0,0
8,1,540009,0,0,0,21,0,0,0,0,0,0
1,1,540010,0,0,0,0,0,0,0,0,0,0
2,1,540010,0,0,0,0,0,0,0,0,0,0
1,1,540011,19,19,19,19,19,19,19,19,19,19
1,1,540012,0,0,0,0,0,0,0,0,0,0
2,1,540012,0,0,0,0,0,0,0,0,0,0
1,1,540013,0,0,0,0,0,0,0,0,0,0
2,1,540013,0,0,0,0,0,0,0,0,0,0
3,1,540013,0,0,0,0,0,0,0,0,0,0
1,1,540014,0,0,0,0,0,0,0,0,0,0
1,1,540015,2,0,0,4,20,0,22,0,12,23
1,1,540016,0,0,0,0,0,0,0,0,0,0
1,1,540017,15,15,15,15,15,15,15,15,15,15
1,1,540018,0,0,0,0,0,0,0,0,0,0
0,1,540019,0,0,0,0,0,0,0,0,0,0
1,1,540019,0,0,0,0,0,0,0,0,0,0
2,1,540019,0,0,0,0,0,0,0,0,0,0
3,1,540019,0,0,0,0,0,0,0,0,0,0
4,1,540019,0,0,0,0,0,0,0,0,0,0
5,1,540019,0,0,0,0,0,0,0,0,0,0
1,1,540020,0,0,0,0,0,0,0,0,0,0
1,1,540021,15,31,10,21,17,31,16,20,22,24
1,1,540022,6,6,6,6,6,6,6,6,6,6
1,1,540023,6,6,6,6,6,6,6,6,6,6
1,1,540024,0,0,0,0,0,0,0,0,0,0
2,1,540024,0,0,0,0,0,0,0,0,0,0
1,1,540025,0,0,0,0,0,0,0,0,0,0
2,1,540025,0,0,0,0,0,0,19,0,0,0
1,1,540026,0,0,0,0,0,0,0,0,0,0
1,1,540027,1,1,1,1,1,1,1,1,1,1
1,1,540028,0,0,0,0,0,0,0,0,0,0
1,1,540029,0,0,0,0,0,0,0,0,0,0
1,1,540030,0,0,0,0,0,0,0,0,0,0
1,1,540031,0,0,0,0,0,0,0,0,0,0
1,1,540032,0,0,0,0,0,0,0,0,0,0
2,1,540032,0,0,0,0,0,0,0,0,0,0
1,1,540033,0,0,0,0,0,0,0,0,0,0
2,1,540033,0,0,0,0,0,0,0,0,0,0
1,1,540034,0,0,0,0,0,0,0,0,0,0
0,1,540035,12,12,12,12,12,12,12,12,12,12
1,1,540035,0,0,0,0,0,0,0,0,0,0
1,1,540036,0,0,0,0,0,0,0,36,0,0
2,1,540036,0,0,0,0,0,0,0,0,0,0
1,1,540037,24,24,24,24,24,24,24,24,24,24
2,1,540037,0,0,0,0,0,0,0,0,0,0
1,1,540038,22,22,22,22,22,22,22,22,22,22
1,1,540039,18,18,18,18,18,18,18,18,18,18
1,1,540040,0,0,0,0,0,0,0,0,0,0
2,1,540040,0,0,0,0,0,0,0,0,0,0
3,1,540040,0,0,0,0,0,0,0,0,0,0
1,1,540041,0,0,0,0,0,0,0,0,0,0
1,1,540042,0,0,0,0,0,0,0,0,0,0
1,1,540043,38,0,0,0,0,0,0,0,0,0
1,1,540044,11,11,11,11,11,11,11,11,11,11
1,1,540045,0,0,0,0,0,0,0,0,0,0
2,1,540045,0,0,0,0,0,0,0,0,0,0
1,1,540046,0,0,0,0,0,0,0,0,0,0
1,1,540047,0,0,0,0,0,0,0,0,0,0
2,1,540047,0,0,0,0,0,0,0,0,0,0
3,1,540047,0,0,0,0,0,0,0,0,0,0
1,1,540048,0,0,0,0,0,0,0,0,0,0
2,1,540048,0,0,12,0,0,0,0,0,0,0
1,1,540049,7,7,7,7,7,7,7,7,7,7
2,1,540049,0,0,0,0,0,0,12,0,10,0
1,1,540050,15,15,15,15,15,15,15,15,15,15
1,1,540051,0,0,0,0,0,0,0,0,0,0
2,1,540051,1,11,13,9,4,0,18,19,0,12
1,1,540052,0,0,0,0,0,0,0,0,0,0
1,1,540053,4,4,4,4,4,4,4,4,4,4
2,1,540053,0,0,0,0,0,0,0,0,0,0
1,1,540054,0,0,0,0,0,0,0,0,0,0
1,1,540055,15,15,15,15,15,15,15,15,15,15
1,1,540056,0,0,0,0,0,0,0,0,0,0
2,1,540056,0,0,0,0,0,0,0,0,0,0
1,1,540057,4,4,4,4,4,4,4,4,4,4
1,1,540058,9,9,9,9,9,9,9,9,9,9
1,1,540059,20,20,20,20,20,20,20,20,20,20
1,1,540060,0,0,0,0,0,0,0,0,0,0
1,1,540061,0,0,0,0,0,0,0,0,0,0
2,1,540061,0,0,0,0,0,0,0,0,0,0
0,1,540062,0,0,0,0,0,0,0,0,0,0
1,1,540062,0,0,15,0,0,0,0,0,0,0
1,1,540063,0,0,0,0,0,0,0,0,0,0
1,1,540064,0,0,0,0,0,0,0,0,0,0
2,1,540064,0,0,0,0,0,0,0,0,0,0
1,1,540065,17,17,17,17,17,17,17,17,17,17
1,1,540066,9,9,9,9,9,9,9,9,9,9
1,1,540067,0,0,0,0,0,0,0,0,0,0
1,1,540069,0,0,0,0,0,0,0,0,0,0
2,1,540069,0,0,0,0,0,0,0,0,0,0
1,1,540070,0,0,0,0,0,0,0,0,0,0
0,1,540071,0,0,0,0,0,0,0,0,0,0
1,1,540071,0,0,0,0,0,0,0,0,15,0
1,1,540072,10,10,10,10,10,10,10,10,10,10
1,1,540073,0,0,0,0,0,0,0,0,0,0
1,1,540074,0,0,0,0,0,0,0,0,0,0
2,1,540074,0,0,0,0,0,0,0,0,0,0
1,1,540075,0,0,0,0,0,0,0,0,0,0
1,1,540076,0,0,0,0,0,0,0,0,0,0
2,1,540076,0,0,11,0,0,0,0,0,0,8
1,1,540077,23,23,23,23,23,23,23,23,23,23
1,1,540078,0,0,0,0,0,0,0,0,0,0
1,1,540079,0,0,0,0,0,0,0,0,0,0
2,1,540079,0,0,0,0,0,0,0,0,0,0
1,1,540080,38,38,38,38,38,38,38,38,38,38
1,1,540081,0,0,0,0,0,0,0,0,0,0
2,1,540081,0,0,9,0,0,0,0,0,0,0
1,1,540082,0,0,0,0,0,0,0,0,0,0
1,1,540083,29,29,29,29,29,29,29,29,29,29
2,1,540083,0,0,0,0,0,8,0,0,0,0
1,1,540084,31,31,31,31,31,31,31,31,31,31
1,1,540085,0,0,0,0,0,0,0,0,0,0
0,1,540086,0,0,0,0,0,0,0,0,0,0
1,1,540086,0,0,0,0,0,0,0,0,0,0
1,1,540087,0,0,0,0,0,0,0,0,0,0
1,1,540088,0,0,0,0,0,0,0,0,0,0
2,1,540088,18,18,18,18,18,18,18,18,18,18
1,1,540089,0,0,0,0,0,0,0,0,0,0
2,1,540089,0,0,0,0,0,3,0,0,0,0
3,1,540089,0,0,0,0,6,0,0,0,0,0
1,1,540090,0,0,0,0,0,0,0,0,0,0
1,1,540091,0,0,0,0,0,0,0,0,0,0
1,1,540092,0,0,0,0,0,0,0,0,0,0
1,1,540093,0,0,0,0,0,0,0,0,0,0
1,1,540094,24,24,24,24,24,24,24,24,24,24
1,1,540095,0,0,0,0,0,0,0,0,0,0
2,1,540095,0,0,0,0,0,0,0,0,0,0
1,1,540096,31,21,0,0,34,0,0,19,9,22
1,1,540097,35,35,35,35,35,35,35,35,35,35
1,1,540098,0,0,0,0,0,0,0,0,0,0
2,1,540098,11,11,11,11,11,11,11,11,11,11
1,1,540099,3,15,21,0,14,0,3,0,19,0
1,1,540100,17,14,15,22,7,13,9,7,16,15
1,1,540101,23,0,13,0,17,20,16,36,0,0
2,1,540101,0,0,0,0,0,0,0,0,0,0
1,1,540102,0,0,0,0,0,0,0,0,0,0
1,1,540103,0,0,0,0,0,0,0,0,0,0
2,1,540103,0,0,0,0,0,0,0,0,0,0
1,1,540104,0,0,0,0,0,0,0,0,0,0
2,1,540104,0,0,0,0,0,0,0,0,0,0
1,1,540105,44,44,44,44,44,44,44,44,44,44
1,1,540106,0,0,0,0,0,0,0,0,0,0
2,1,540106,0,0,0,0,0,0,0,0,0,0
3,1,540106,0,0,0,0,0,0,0,0,0,0
1,1,540107,0,30,0,24,0,27,8,0,0,0
1,1,540108,0,0,0,0,0,0,0,0,0,0
2,1,540108,0,0,0,0,0,0,0,0,0,0
1,1,540109,0,0,0,0,0,0,0,0,0,0
2,1,540109,0,0,0,0,0,0,0,0,0,0
1,1,540110,0,0,0,0,0,0,0,0,0,0
2,1,540110,0,0,0,0,0,0,0,0,0,0
1,1,540111,8,8,8,8,8,8,8,8,8,8
1,1,540112,0,0,0,0,0,0,0,0,0,0
2,1,540112,0,0,0,0,0,0,0,0,0,0
1,1,540113,0,0,0,0,0,0,0,0,0,0
1,1,540114,0,0,0,0,0,0,0,0,0,0
1,1,540115,16,16,16,16,16,16,16,16,16,16
1,1,540116,0,0,0,0,0,0,0,0,0,0
1,1,540117,0,0,0,0,0,0,0,0,0,0
1,1,540118,0,0,0,0,0,0,0,0,0,15
1,1,540119,0,0,0,0,0,0,0,0,0,0
1,1,540120,22,22,22,22,22,22,22,22,22,22
1,1,540121,0,0,0,0,0,0,0,0,0,0
2,1,540121,0,0,0,0,0,0,0,0,0,0
1,1,540122,0,0,0,0,0,0,0,0,0,0
2,1,540122,0,0,0,0,0,0,0,0,0,0
3,1,540122,0,0,0,0,0,0,0,0,0,0
1,1,540123,0,0,0,0,0,0,0,0,0,0
2,1,540123,0,0,0,0,0,0,0,0,0,0
1,1,540124,0,0,0,0,0,0,0,0,0,0
2,1,540124,0,0,0,0,0,0,0,0,0,0
0,1,540125,29,29,29,29,29,29,29,29,29,29
1,1,540125,0,0,0,0,0,0,0,0,0,0
1,1,540126,0,0,0,21,6,0,0,0,0,0
0,1,540127,0,0,0,0,0,0,0,0,0,0
1,1,540127,0,0,0,0,0,0,0,0,0,0
1,1,540128,0,0,0,0,0,0,0,0,0,0
2,1,540128,0,0,0,0,0,0,0,0,0,0
1,1,540129,0,0,0,0,0,0,0,0,0,0
0,1,540130,0,0,0,0,0,0,0,0,0,0
1,1,540130,0,4,0,0,0,0,0,0,0,0
1,1,540131,0,0,0,0,0,0,0,0,0,0
2,1,540131,0,0,0,0,0,0,0,0,0,0
1,1,540132,0,0,0,0,0,0,0,0,0,0
1,1,540133,0,0,0,0,0,0,0,0,0,0
1,1,540134,0,0,0,0,0,0,0,0,0,0
2,1,540134,0,0,0,0,0,0,0,0,0,0
1,1,540135,0,0,0,0,0,0,0,0,0,0
1,1,540137,0,0,0,0,0,0,0,0,0,0
2,1,540137,0,0,0,0,0,0,0,0,0,0
1,1,540138,20,20,20,20,20,20,20,20,20,20
2,1,540138,0,0,0,0,0,0,0,0,0,0
1,1,540139,19,19,19,19,19,19,19,19,19,19
1,1,540140,20,9,10,15,22,20,11,22,11,5
1,1,540141,0,0,0,0,0,0,0,0,0,0
2,1,540141,0,0,0,0,0,0,0,0,0,0
1,1,540142,0,0,0,0,0,0,0,0,0,0
2,1,540142,0,0,0,0,0,0,0,0,0,0
1,1,540143,0,0,0,0,0,0,12,0,0,0
2,1,540143,0,0,0,27,0,0,0,0,0,0
1,1,540144,0,0,0,0,0,0,0,0,0,0
1,1,540145,0,0,0,0,0,0,0,0,0,0
1,1,540146,0,0,0,0,0,0,0,0,0,0
2,1,540146,0,0,0,0,0,0,0,0,0,0
1,1,540147,24,24,24,24,24,24,24,24,24,24
1,1,540148,0,0,0,0,0,0,0,0,0,0
1,1,540149,0,0,0,0,0,0,0,0,0,0
2,1,540149,0,0,0,0,0,0,0,0,0,0
1,1,540150,0,0,0,0,0,0,0,0,0,0
2,1,540150,0,0,0,0,0,0,0,14,0,0
1,1,540151,0,0,0,0,0,0,0,0,0,0
2,1,540151,0,0,0,0,0,0,0,0,0,0
1,1,540152,0,0,0,0,0,0,0,0,0,0
2,1,540152,0,0,0,0,0,0,0,0,4,0
1,1,540153,0,0,0,0,0,0,0,0,0,0
2,1,540153,0,0,0,0,0,0,0,0,0,0
1,1,540154,0,0,0,0,0,0,0,0,0,0
2,1,540154,0,0,0,0,0,0,0,0,0,0
1,1,540155,0,0,0,0,0,0,0,0,0,0
1,1,540156,25,25,25,25,25,25,25,25,25,25
1,1,540157,0,0,0,0,0,9,0,6,0,0
1,1,540158,0,0,0,0,0,0,0,0,0,0
2,1,540158,0,0,0,0,0,0,0,0,0,0
1,1,540159,15,15,15,15,15,15,15,15,15,15
2,1,540159,0,0,0,0,0,0,0,0,0,0
1,1,540160,0,0,0,0,0,0,0,0,0,0
1,1,540161,0,0,0,0,0,0,0,0,0,0
1,1,540162,22,22,22,22,22,22,22,22,22,22
1,1,540163,9,9,9,9,9,9,9,9,9,9
1,1,540164,17,17,17,17,17,17,17,17,17,17
1,1,540165,0,0,0,0,0,0,0,0,0,0
1,1,540166,0,0,0,5,0,0,0,0,0,0
2,1,540166,0,0,0,0,0,0,0,0,0,0
1,1,540167,0,0,0,0,0,0,0,0,0,0
2,1,540167,0,0,0,0,0,0,8,0,0,0
1,1,540168,0,0,0,0,0,0,0,0,0,0
1,1,540169,20,20,20,20,20,20,20,20,20,20
1,1,540170,10,10,10,10,10,10,10,10,10,10
1,1,540171,0,0,0,0,0,0,0,0,0,0
2,1,540171,25,25,25,25,25,25,25,25,25,25
1,1,540172,0,0,0,0,0,0,0,0,0,0
2,1,540172,0,0,0,0,0,0,0,0,0,0
1,1,540173,0,0,0,0,0,0,0,0,0,0
1,1,540174,21,21,21,21,21,21,21,21,21,21
1,1,540175,6,6,6,6,6,6,6,6,6,6
1,1,540176,0,0,0,7,0,0,0,0,0,0
2,1,540176,0,0,0,0,0,0,0,0,0,0
1,1,540177,0,0,7,0,0,0,0,0,0,0
1,1,540178,14,5,18,6,15,14,8,16,9,11
1,1,540179,12,12,12,12,12,12,12,12,12,12
1,1,540180,0,0,0,0,0,0,0,0,0,0
1,1,540181,0,0,0,0,0,0,0,0,0,0
1,1,540182,0,0,0,0,0,0,0,0,0,0
2,1,540182,0,0,0,0,0,0,0,0,0,0
1,1,540183,0,0,22,0,10,0,0,0,0,20
1,1,540184,0,0,0,0,0,0,0,0,0,0
2,1,540184,0,0,0,0,0,0,0,0,0,0
3,1,540184,0,0,0,0,0,0,0,0,0,0
1,1,540185,0,0,0,0,0,0,0,0,0,0
2,1,540185,10,10,10,10,10,10,10,10,10,10
1,1,540186,18,18,18,18,18,18,18,18,18,18
1,1,540187,0,0,0,0,0,0,0,0,0,0
1,1,540188,17,17,17,17,17,17,17,17,17,17
1,1,540189,14,14,14,14,14,14,14,14,14,14
2,1,540189,6,0,0,0,0,0,0,0,0,0
1,1,540190,0,0,0,0,0,0,0,0,0,0
2,1,540190,0,0,0,0,0,0,0,0,0,0
1,1,540191,27,27,27,27,27,27,27,27,27,27
1,1,540192,0,0,0,0,0,0,0,0,0,0
2,1,540192,0,0,0,0,0,0,0,0,0,0
1,1,540193,0,0,0,0,0,0,0,0,0,0
1,1,540194,30,30,30,30,30,30,30,30,30,30
1,1,540195,0,0,0,0,0,0,0,7,0,0
2,1,540195,21,21,21,21,21,21,21,21,21,21
3,1,540195,0,0,0,0,0,0,0,0,0,0
1,1,540196,26,26,26,26,26,26,26,26,26,26
1,1,540197,15,15,15,15,15,15,15,15,15,15
1,1,540198,16,16,16,16,16,16,16,16,16,16
1,1,540199,0,0,0,0,0,0,0,0,0,0
0,1,540200,0,0,0,0,0,0,0,0,0,0
1,1,540200,0,0,0,0,0,0,0,0,0,0
1,1,540201,0,0,0,0,0,0,0,0,0,0
1,1,540202,0,0,0,0,0,0,0,0,0,0
1,1,540203,12,14,0,0,0,0,0,0,0,0
2,1,540203,17,17,17,17,17,17,17,17,17,17
1,1,540204,8,8,8,8,8,8,8,8,8,8
1,2,540205,11,13,0,15,0,19,0,20,25,15
1,1,540206,15,15,15,15,15,15,15,15,15,15
1,1,540207,0,0,0,0,0,0,0,0,0,0
1,1,540208,0,0,0,0,0,0,0,0,0,0
1,1,540209,0,0,0,0,0,0,0,0,0,0
1,1,540210,0,0,0,0,0,0,0,0,0,0
2,1,540210,0,0,0,0,0,0,0,0,0,0
1,1,540211,0,0,0,0,0,0,0,0,0,0
1,1,540212,0,0,0,0,0,0,0,0,0,0
2,1,540212,0,0,0,0,0,0,0,0,0,0
1,1,540213,14,14,14,14,14,14,14,14,14,14
1,1,540214,0,0,0,0,0,0,0,0,0,0
1,1,540215,26,26,26,26,26,26,26,26,26,26
1,1,540216,16,16,16,16,16,16,16,16,16,16
1,1,540217,0,0,0,0,0,0,0,0,0,0
2,1,540217,0,0,0,0,0,0,0,0,0,0
3,1,540217,0,0,0,23,0,0,0,0,0,0
4,1,540217,0,0,0,0,0,0,0,0,0,0
1,1,540218,0,0,0,0,0,0,0,0,0,0
1,1,540219,0,0,0,0,0,0,0,0,0,0
2,1,540219,0,0,0,0,0,0,0,0,0,0
0,1,540220,0,0,0,0,0,0,0,0,0,0
1,1,540220,22,22,22,22,22,22,22,22,22,22
1,1,540221,0,0,0,0,0,0,0,0,0,0
1,1,540222,0,0,0,0,0,0,0,0,0,0
0,1,540224,0,0,0,26,0,0,17,0,0,0
1,1,540224,0,0,0,0,0,0,0,0,0,0
1,1,540225,0,0,0,0,0,0,0,0,0,0
1,1,540226,0,0,0,0,0,0,0,0,0,0
1,1,540227,10,10,10,10,10,10,10,10,10,10
1,1,540228,0,0,0,0,0,0,0,0,0,0
2,1,540228,0,0,0,0,0,0,0,0,0,0
1,1,540229,0,0,0,0,0,0,0,0,0,0
1,1,540230,21,21,21,21,21,21,21,21,21,21
1,1,540231,0,0,0,0,0,0,0,0,0,0
2,1,540231,0,0,0,0,0,0,0,0,0,0
1,1,540232,15,15,15,15,15,15,15,15,15,15
1,1,540233,0,0,0,0,0,0,0,0,0,0
2,1,540233,0,0,0,0,0,0,27,0,0,0
0,1,540234,0,0,0,0,0,0,0,0,0,0
1,1,540234,0,0,0,0,0,0,0,0,0,0
0,1,540235,0,0,0,0,0,0,0,0,0,0
1,1,540235,28,28,28,28,28,28,28,28,28,28
1,1,540237,0,0,0,0,0,0,0,0,0,0
2,1,540237,0,0,0,7,0,0,0,0,0,0
1,1,540238,0,0,0,0,0,0,0,0,0,0
2,1,540238,0,0,0,0,0,0,0,0,0,0
1,1,540239,25,25,25,25,25,25,25,25,25,25
1,1,540240,0,0,0,0,0,0,0,0,0,0
2,1,540240,19,19,19,19,19,19,19,19,19,19
1,1,540241,0,0,0,0,0,0,0,0,0,0
2,1,540241,8,0,0,0,0,0,0,0,0,0
1,1,540243,0,0,0,0,0,0,0,0,0,0
1,1,540244,0,0,0,0,0,0,0,0,0,0
2,1,540244,0,0,0,0,0,0,0,0,0,0
1,1,540245,28,28,28,28,28,28,28,28,28,28
1,1,540246,0,0,0,0,0,0,0,0,0,0
2,1,540246,0,0,0,0,0,0,0,0,0,0
1,1,540247,0,0,0,0,0,0,0,0,0,0
1,1,540248,0,0,0,0,0,0,0,0,0,0
1,1,540249,33,33,33,33,33,33,33,33,33,33
1,1,540250,0,0,0,0,0,0,0,0,0,0
1,1,540251,18,18,18,18,18,18,18,18,18,18
2,1,540251,0,0,0,0,0,0,0,0,0,0
1,1,540252,28,28,28,28,28,28,28,28,28,28
1,1,540253,19,19,19,19,19,19,19,19,19,19
1,1,540254,0,0,0,0,0,0,0,0,0,0
1,1,540255,0,0,0,0,0,0,0,0,0,0
1,1,540256,14,14,14,14,14,14,14,14,14,14
1,1,540257,17,17,17,17,17,17,17,17,17,17
1,1,540258,0,0,0,0,0,0,0,0,0,0
1,1,540259,0,0,0,0,0,0,0,0,0,0
2,1,540259,0,0,0,0,0,0,0,0,0,0
1,1,540260,0,0,0,0,0,0,0,0,0,0
1,1,540261,0,0,0,0,0,0,0,0,0,0
2,1,540261,0,0,0,0,0,0,0,0,0,0
1,1,540262,0,0,0,0,0,0,0,0,0,0
1,1,540263,15,15,15,15,15,15,15,15,15,15
1,1,540264,0,0,0,0,0,0,0,0,0,0
1,1,540265,15,15,15,15,15,15,15,15,15,15
1,1,540266,0,0,0,0,0,0,0,0,0,0
1,1,540267,0,0,0,0,0,0,0,0,0,0
1,1,540268,0,0,0,0,0,0,0,0,0,0
1,1,540269,16,16,16,16,16,16,16,16,16,16
1,1,540270,0,0,0,0,0,0,17,0,0,0
2,1,540270,0,0,0,0,0,0,0,0,0,0
1,1,540271,0,0,0,0,0,0,0,0,0,0
1,1,540272,0,10,0,0,0,0,0,0,0,0
2,1,540272,0,0,0,0,0,0,0,0,0,0
1,1,540273,11,11,11,11,11,11,11,11,11,11
1,1,540274,0,0,0,0,0,0,0,0,0,0
1,1,540275,22,22,22,22,22,22,22,22,22,22
1,1,540276,21,21,21,21,21,21,21,21,21,21
2,1,540276,0,0,0,0,0,0,0,0,0,0
3,1,540276,0,0,0,0,0,0,0,0,0,0
4,1,540276,0,0,0,0,0,0,0,0,0,0
1,1,540277,0,0,0,0,0,0,0,0,0,0
2,1,540277,0,0,0,0,0,0,0,0,0,0
1,1,540278,0,0,0,0,0,0,0,0,0,0
2,1,540278,0,0,0,0,0,8,0,0,0,15
1,1,540279,0,0,0,0,0,0,0,0,0,0
1,1,540280,0,0,0,0,0,0,0,0,0,0
2,1,540280,0,0,0,0,0,0,0,0,0,0
1,1,540281,0,0,0,0,0,0,0,0,0,0
1,1,540282,0,0,0,0,0,0,0,0,0,0
2,1,540282,0,0,0,0,0,0,0,0,0,0
1,1,540283,0,0,0,0,0,0,0,0,0,0
1,1,540284,16,16,16,16,16,16,16,16,16,16
1,1,540285,0,0,0,0,0,0,0,0,0,0
0,1,540286,24,24,24,24,24,24,24,24,24,24
1,1,540286,0,0,0,0,0,0,0,0,0,0
1,1,540287,0,0,0,0,0,0,0,0,0,0
1,1,540288,25,25,25,25,25,25,25,25,25,25
1,1,540289,22,22,22,22,22,22,22,22,22,22
1,1,540290,0,0,0,0,0,0,0,0,0,0
2,1,540290,0,0,0,0,0,0,0,0,0,0
1,1,540291,0,0,0,0,0,0,0,0,0,7
1,1,540292,0,0,0,0,0,0,0,0,0,0
1,1,540293,0,20,0,0,0,10,0,0,31,31
1,1,540294,19,19,19,19,19,19,19,19,19,19
1,1,540295,7,21,10,0,29,14,0,27,16,10
1,1,540296,0,0,0,0,8,0,0,0,0,0
2,1,540296,0,0,0,0,0,0,0,0,0,0
1,1,540297,0,0,0,0,0,0,0,0,0,0
2,1,540297,0,0,0,0,0,0,0,0,0,0
1,1,540298,0,0,0,0,0,0,0,0,0,0
2,1,540298,0,0,0,0,0,0,0,0,0,0
3,1,540298,0,0,0,0,0,0,0,0,0,0
4,1,540298,0,0,0,0,0,0,0,0,0,0
1,1,540299,0,0,0,0,0,0,0,0,0,0
1,1,540300,0,0,0,0,0,0,0,0,0,0
2,1,540300,0,0,0,0,0,0,0,0,0,0
1,1,540301,12,12,12,12,12,12,12,12,12,12
1,1,540302,0,0,0,0,0,0,0,0,0,0
1,1,540303,0,0,0,0,0,0,0,0,0,0
1,1,540304,18,18,18,18,18,18,18,18,18,18
1,1,540305,0,0,0,0,0,0,0,0,0,0
2,1,540305,0,0,0,0,0,0,0,0,0,0
1,1,540306,0,0,0,0,0,0,0,0,0,0
1,1,540307,27,27,27,27,27,27,27,27,27,27
1,1,540308,0,0,0,0,0,0,0,0,0,0
1,1,540309,0,15,0,15,0,0,0,0,0,11
1,1,540310,0,0,0,0,0,0,0,0,0,0
2,1,540310,0,0,0,0,0,0,0,0,42,0
1,1,540311,10,10,10,10,10,10,10,10,10,10
1,1,540312,0,0,0,0,0,0,0,0,0,0
1,1,540313,0,0,0,0,0,0,0,0,0,0
2,1,540313,0,0,0,0,0,0,7,0,0,0
1,1,540314,8,8,8,8,8,8,8,8,8,8
1,1,540315,23,23,23,23,23,23,23,23,23,23
1,1,540316,22,22,22,22,22,22,22,22,22,22
1,1,540317,20,17,13,26,34,21,19,18,19,26
1,1,540318,0,0,0,0,0,0,0,0,0,0
2,1,540318,0,0,0,0,0,0,0,0,0,0
3,1,540318,0,0,0,0,0,0,0,0,0,0
1,1,540319,0,0,0,0,0,0,0,0,0,0
1,1,540320,19,19,19,19,19,19,19,19,19,19
1,1,540321,31,31,31,31,31,31,31,31,31,31
1,1,540322,11,11,11,11,11,11,11,11,11,11
1,1,540323,25,25,25,25,25,25,25,25,25,25
1,1,540324,0,0,0,0,0,0,0,0,0,0
2,1,540324,0,0,0,0,0,0,0,0,0,0
1,1,540325,17,17,17,17,17,17,17,17,17,17
2,1,540325,0,0,0,0,0,0,0,0,0,0
1,1,540326,0,0,0,0,0,0,0,0,0,0
2,1,540326,0,0,0,0,0,0,0,0,0,0
1,1,540327,24,24,24,24,24,24,24,24,24,24
0,1,540328,0,0,0,0,0,0,0,0,0,0
1,1,540328,0,0,0,0,0,0,0,0,0,0
1,1,540329,2,2,2,2,2,2,2,2,2,2
1,1,540330,0,18,0,0,40,4,10,0,0,16
1,1,540331,0,0,0,0,0,0,0,0,0,0
1,1,540332,0,0,0,0,0,0,0,0,0,0
0,1,540333,38,38,38,38,38,38,38,38,38,38
1,1,540333,0,0,0,0,0,0,0,0,0,0
1,1,540334,15,15,15,15,15,15,15,15,15,15
1,1,540335,19,19,19,19,19,19,19,19,19,19
1,1,540336,0,0,0,0,0,0,0,0,0,0
