COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,latitude,longitud
53,1,20,22,35,1,4,8,1,1,2,60,2,2,2,1,0,0,0,1,0,0,0,0,1,6,480151,0,2006,FM2657,99999999999999999999,31.00709167,-97.91052222
117,1,20,22,53,1,16,5,3,1,2,40,1,2,2,1,0,0,0,1,0,0,0,0,1,6,480152,3140,2006,COUNTRYCLUB,MAINST,34.80736111,-102.39285
201,1,20,20,22,2,6,4,8,1,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,6,480153,3280,2006,RICHLAND,99999999999999999999,29.83750556,-95.25408056
491,1,20,9,25,1,2,2,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480154,0,2006,US-183,99999999999999999999,30.81373333,-97.89270556
29,1,21,7,18,1,16,5,1,1,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480155,6090,2006,WEIDNER,99999999999999999999,29.55198889,-98.38218611
71,1,21,21,37,3,1,1,1,2,3,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480156,0,2006,I-10,99999999999999999999,29.82935278,-94.47041389
349,1,21,4,50,1,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480157,0,2006,SR-31,99999999999999999999,32.10588056,-96.38356667
41,1,22,2,50,3,3,3,1,2,2,65,1,1,1,2,0,0,0,2,0,0,0,0,1,1,480158,0,2006,SR-47,99999999999999999999,,
41,1,22,13,20,3,2,3,1,1,4,70,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480159,0,2006,SR-6,99999999999999999999,30.48302778,-96.17385
201,1,22,2,47,3,13,3,1,1,6,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480160,0,2006,SR-6,99999999999999999999,29.86230833,-95.64508889
201,1,22,23,55,1,16,5,1,1,2,30,1,1,2,2,0,0,0,1,0,0,0,0,1,1,480161,3280,2006,GREENSBAYOU,99999999999999999999,29.77481944,-95.21018611
321,1,22,0,10,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480162,0,2006,HAWKINS,99999999999999999999,28.83598333,-95.66895833
313,1,24,10,40,6,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480163,0,2006,I-45,99999999999999999999,30.99683333,-95.91023333
309,1,26,18,52,1,4,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480164,957,2006,FM107,99999999999999999999,31.29861389,-97.26897778
327,1,26,10,40,3,4,8,2,1,2,60,2,3,2,1,0,0,0,1,0,0,0,0,1,5,480165,0,2006,FM1221,FM1773,30.74986111,-99.56285
27,1,27,23,1,3,6,4,1,1,2,55,1,1,2,2,0,0,2,2,0,0,0,0,1,6,480166,0,2006,CHAPARRALRD,99999999999999999999,31.02473889,-97.70526667
149,1,27,19,30,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480167,0,2006,FM154,99999999999999999999,29.89076667,-97.03404444
185,1,27,9,30,5,2,3,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,6,480168,5391,2006,SR-105,FM1774,30.33815,-95.86639167
371,1,27,5,20,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480169,0,2006,I-10,99999999999999999999,30.91609167,-103.15196390000001
439,1,27,1,30,1,11,1,13,6,1,60,2,1,1,1,0,0,0,1,0,0,0,0,1,6,480170,2450,2006,I-30,99999999999999999999,32.76081667,-97.21109444
439,1,27,22,0,2,13,3,1,2,3,40,1,1,2,1,0,0,2,1,0,0,0,0,1,6,480171,2450,2006,SR-180,99999999999999999999,32.74045,-97.27576667
499,1,27,22,32,1,5,8,1,1,2,60,1,2,2,2,0,0,0,1,0,20,0,0,1,6,480172,0,2006,FM49,99999999999999999999,32.74263611,-95.27161944
29,1,28,6,20,6,12,2,1,2,3,50,2,2,2,2,0,0,0,2,0,0,0,0,1,7,480173,6090,2006,US-281,99999999999999999999,29.44711389,-98.47955833
113,1,28,22,20,4,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,480174,1730,2006,I-635,99999999999999999999,32.91687222,-96.74331944
183,1,28,6,41,3,13,2,1,5,4,45,2,1,2,2,0,0,0,2,0,0,0,0,1,7,480175,4080,2006,US-80,99999999999999999999,32.50448889,-94.76765556
289,1,28,9,30,1,5,8,1,1,2,65,2,1,2,2,0,0,0,2,0,0,0,0,1,7,480176,0,2006,FM977,99999999999999999999,31.15204444,-95.94362778
291,1,28,1,4,2,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,2,7,480177,0,2006,FM223,99999999999999999999,30.45262778,-94.91918056
423,1,28,12,20,4,1,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,7,480178,0,2006,I-20,99999999999999999999,32.44208889,-95.06753889
41,1,29,23,45,1,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480179,0,2006,FM2776,99999999999999999999,30.75468889,-96.31208889
113,1,29,5,0,2,11,1,1,3,5,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480180,1730,2006,I-35E,99999999999999999999,32.88983056,-96.89794167
113,1,29,19,21,2,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480181,2590,2006,I-635,99999999999999999999,32.86213056,-96.65865278
157,1,29,0,5,2,6,4,1,1,2,35,1,1,2,2,0,0,0,1,0,0,0,0,1,1,480182,0,2006,EDGEWOOD,99999999999999999999,29.58722778,-95.74271944
201,1,29,14,11,6,6,4,1,1,2,35,2,1,1,1,0,0,0,1,0,0,0,0,2,1,480183,0,2006,HUFFMEISTER,99999999999999999999,29.98731944,-95.66156944
311,1,29,7,45,1,5,8,1,1,2,70,2,3,2,1,0,0,0,5,0,0,0,0,1,1,480184,0,2006,FM791,99999999999999999999,28.62711389,-98.50786667
417,1,29,9,0,2,4,2,1,1,2,70,2,2,2,1,0,0,0,1,0,0,0,0,1,1,480185,0,2006,US-283,99999999999999999999,32.76660278,-99.27248056
467,1,29,18,8,7,4,3,3,1,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480186,0,2006,SR-198,FM3080,32.391575,-96.07536389
505,1,29,0,10,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,1,480187,0,2006,US-83,99999999999999999999,26.96216667,-99.34866944
29,1,30,14,43,1,4,8,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480188,0,2006,FM2536,99999999999999999999,29.31421667,-98.6574
71,1,30,21,31,5,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,480189,0,2006,FM1663,99999999999999999999,29.85903611,-94.5573
201,1,30,15,16,2,6,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,2,480190,3280,2006,WESLOW,99999999999999999999,29.69284722,-95.31121944
367,1,30,18,18,4,1,7,11,1,2,55,1,1,2,1,21,3,0,1,0,0,0,0,1,2,480191,0,2006,I-20,RAMP,32.70237778,-97.95540833
113,1,31,6,55,5,13,3,1,3,3,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480192,1730,2006,SR-12,99999999999999999999,32.73936944,-96.68281111
359,1,31,10,7,5,1,1,1,2,2,70,2,1,1,1,0,0,0,1,0,0,0,0,3,3,480193,0,2006,I-40,99999999999999999999,35.25243889,-102.7723278
363,1,31,13,25,1,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480194,0,2006,SR-254,99999999999999999999,32.94001667,-98.16372778
121,2,1,8,30,1,12,3,1,3,2,55,2,2,1,1,0,0,0,1,1,0,0,0,1,4,480195,9997,2006,SR-121,99999999999999999999,32.99524722,-97.00341111
213,2,1,19,13,4,14,8,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,1,4,480196,0,2006,FM317,99999999999999999999,32.22884444,-95.79323889
309,2,1,16,20,5,2,3,2,2,2,70,1,1,2,2,20,3,0,2,0,0,0,0,1,4,480197,0,2006,SR-6,ELMLAKE,31.52224444,-96.99883056
451,2,1,16,23,2,12,8,1,2,2,65,1,9,2,1,0,0,0,1,0,0,0,0,1,4,480198,6080,2006,LP306,99999999999999999999,31.42636944,-100.5025556
73,2,2,12,15,3,3,2,1,1,2,70,1,1,2,1,40,3,0,1,0,0,0,0,1,5,480199,0,2006,US-84,99999999999999999999,31.77663611,-95.39641389
113,2,2,6,50,2,11,7,10,4,3,35,1,1,1,1,2,3,0,1,0,0,0,0,1,5,480200,1730,2006,I-30,PEAK ST,32.78693056,-96.76543889
201,2,2,4,25,2,12,7,1,4,3,50,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480201,0,2006,SR-249,99999999999999999999,29.93952778,-95.52026389
259,2,2,20,47,4,5,8,2,1,2,60,2,1,2,1,20,3,0,1,0,0,0,0,1,5,480202,0,2006,FM474,OAKRIDGERD,29.82746667,-98.70349444
303,2,2,17,6,2,16,5,8,5,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480203,4140,2006,MLKINGJRBLVD,99999999999999999999,33.60502778,-101.8183889
355,2,2,12,16,5,14,8,1,2,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480204,1550,2006,SPUR407,99999999999999999999,27.80418056,-97.49445556
453,2,2,5,20,1,16,5,1,1,2,30,1,1,2,2,0,0,0,2,0,0,0,0,1,5,480205,330,2006,TINNINFORD,99999999999999999999,30.24040556,-97.72693056
469,2,2,5,27,2,2,2,1,5,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480206,7190,2006,US-59,99999999999999999999,28.78691389,-97.03599167
29,2,3,0,55,1,12,7,1,4,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480207,6090,2006,LP1604,99999999999999999999,29.59518056,-98.57416944
29,2,3,0,59,1,12,8,1,2,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480208,6090,2006,SP422,99999999999999999999,29.34185,-98.55078056
71,2,3,19,30,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480209,0,2006,FM562,99999999999999999999,29.5575,-94.7284
141,2,3,11,57,3,3,3,3,5,2,35,1,1,2,1,3,3,0,1,0,0,0,0,1,6,480210,2270,2006,SR-20,FM76,31.50282222,-106.15873059999998
297,2,3,19,30,3,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480211,0,2006,FM3162,99999999999999999999,28.12208889,-97.93353333
355,2,3,18,30,3,14,3,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480212,1550,2006,SR-22,99999999999999999999,27.62244444,-97.2215
457,2,3,20,50,4,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480213,0,2006,FM1746,99999999999999999999,30.77658056,-94.34671111
491,2,3,7,4,1,6,4,1,1,2,55,1,1,2,9,0,0,0,9,0,0,0,0,1,6,480214,0,2006,463,99999999999999999999,30.42949444,-97.34898889
497,2,3,8,15,2,4,8,1,1,2,70,2,1,2,2,0,0,0,2,0,0,0,0,1,6,480215,0,2006,FM51,99999999999999999999,33.08341389,-97.64744722
1,2,4,18,10,2,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480216,0,2006,FM321,99999999999999999999,31.83511944,-95.84591389
135,2,4,19,23,3,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480217,0,2006,FAUNDREE,99999999999999999999,31.921825,-102.2964528
167,2,4,23,14,1,12,8,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480218,6860,2006,FM646,99999999999999999999,29.49265,-95.02110556
215,2,4,2,0,5,3,2,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,2,7,480219,5535,2006,US-281,99999999999999999999,26.08654722,-97.97942778
219,2,4,14,6,2,3,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,7,480220,0,2006,SR-114,99999999999999999999,33.59331111,-102.2839
339,2,4,23,38,5,3,3,2,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,7,480221,0,2006,SR-242,OLDHOUSTON,30.21473056,-95.30424167
363,2,4,14,40,4,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,480222,0,2006,FM4,99999999999999999999,32.63866389,-98.25775556
375,2,4,21,25,8,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,19,0,0,1,7,480223,0,2006,SR-136,99999999999999999999,35.41921389,-101.6354972
381,2,4,18,41,3,16,5,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480224,150,2006,34TH,99999999999999999999,35.17832222,-101.83085559999999
27,2,5,9,20,3,11,7,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480225,570,2006,I-35,99999999999999999999,30.99465278,-97.49742778
141,2,5,1,48,3,13,3,1,5,4,40,1,1,1,1,0,0,0,1,0,14,0,0,1,1,480226,2190,2006,SR-20,99999999999999999999,31.73901667,-106.37406940000001
201,2,5,3,40,1,6,4,1,1,4,45,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480227,0,2006,WILLCLAYTON,99999999999999999999,,
245,2,5,20,15,1,6,4,1,1,2,50,1,1,1,1,0,0,0,1,0,0,0,0,1,1,480228,0,2006,TRAM,99999999999999999999,30.16364444,-94.21499167
289,2,5,21,24,5,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480229,0,2006,I-45,99999999999999999999,31.18303056,-95.99043889
453,2,5,16,4,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,1,480230,5325,2006,VANDERBILT,99999999999999999999,30.42803056,-97.62686944
479,2,5,22,39,7,11,1,1,2,3,55,1,1,2,1,0,0,0,1,1,0,0,0,1,1,480231,3899,2006,I-35,99999999999999999999,27.52078056,-99.50288889
113,2,6,0,33,2,13,8,1,3,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,480232,3420,2006,LP12,99999999999999999999,32.84675556,-96.91125556
135,2,6,1,55,2,13,3,2,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,1,2,480233,5030,2006,SR-302,PARK,31.84199722,-102.4084722
201,2,6,1,15,3,2,2,1,2,2,55,1,1,2,1,0,0,0,1,1,0,0,0,3,2,480234,0,2006,US-290,99999999999999999999,29.97573056,-95.70748611
499,2,6,13,59,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480235,0,2006,FM14,99999999999999999999,32.61838889,-95.21128889
65,2,7,11,30,1,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480236,0,2006,FM295,99999999999999999999,35.21023889,-101.11717220000001
113,2,7,5,50,2,12,7,1,4,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,3,480237,1730,2006,US-175,99999999999999999999,32.70588889,-96.67098611
113,2,7,18,51,2,16,5,8,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480238,1730,2006,WENONAH,99999999999999999999,32.84158611,-96.81625833
113,2,7,23,5,4,11,1,1,3,5,60,1,1,2,1,0,0,3,1,0,0,0,0,1,3,480239,1730,2006,I-35E,99999999999999999999,32.89031944,-96.89795556
115,2,7,15,51,4,14,8,8,9,9,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480240,3860,2006,FM2592,99999999999999999999,32.75456667,-101.9517917
143,2,7,9,30,1,6,4,1,1,2,60,2,3,5,1,0,0,0,1,0,0,0,0,1,3,480241,0,2006,247,99999999999999999999,32.10743611,-98.14626944
245,2,7,13,20,4,12,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480242,490,2006,US-69,99999999999999999999,30.11673056,-94.14471389
375,2,7,15,43,7,12,2,1,3,3,60,1,1,2,1,0,0,0,1,0,0,0,0,2,3,480243,150,2006,US-287,99999999999999999999,35.2276,-101.8299806
441,2,7,20,15,3,13,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480244,30,2006,SR-36,99999999999999999999,32.42279167,-99.67823056
453,2,7,17,5,9,11,7,1,2,4,99,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480245,330,2006,I-35,99999999999999999999,30.33533889,-97.70308611
113,2,8,21,26,1,16,5,1,2,3,35,2,1,1,1,0,0,0,1,0,20,0,0,1,4,480246,1730,2006,ABRAMS,99999999999999999999,32.92499444,-96.73625556
85,2,8,15,38,3,16,5,8,3,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,4,480247,1730,2006,COIT,99999999999999999999,32.98815278,-96.76818056
135,2,8,16,30,2,6,4,2,1,2,35,1,1,2,1,21,3,0,1,0,0,0,0,1,4,480248,0,2006,APRIL,SEWARD,31.85711944,-102.5263639
141,2,8,21,45,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480249,6135,2006,FM258,99999999999999999999,31.55267778,-106.2230056
201,2,8,11,44,4,12,3,1,1,4,50,2,2,2,1,0,0,0,1,0,0,0,0,2,4,480250,6247,2006,SR-146,99999999999999999999,29.58320556,-95.02903333
313,2,8,6,18,1,5,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480251,0,2006,FM1372,99999999999999999999,30.881275,-95.98275833
389,2,8,5,30,6,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480252,0,2006,I-20,99999999999999999999,31.24506944,-103.87313329999999
423,2,8,7,51,2,16,5,2,1,2,45,1,1,1,1,20,3,0,1,0,0,0,0,1,4,480253,7070,2006,OLDTROUP,WILLARD,32.30034444,-95.26353889
467,2,8,7,27,5,4,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,4,480254,0,2006,SR-198,2807,32.39426667,-96.07128889
37,2,9,19,14,2,13,2,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480255,6850,2006,US-82,99999999999999999999,33.43494722,-94.06081667
113,2,9,23,5,2,11,1,1,3,4,55,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480256,1730,2006,I-35,99999999999999999999,32.77262778,-96.81153056
141,2,9,1,36,1,16,5,1,3,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480257,2190,2006,RAILROAD,99999999999999999999,31.87913611,-106.40136389999999
231,2,9,21,15,2,4,3,13,6,1,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480258,0,2006,SR-224,RAMP,33.23850556,-95.94111944
309,2,9,10,45,2,6,4,1,1,2,60,1,1,4,1,0,0,0,1,0,0,0,0,1,5,480259,0,2006,BLUECUT,99999999999999999999,31.31400833,-97.38270833
1,2,10,9,25,2,6,4,1,1,2,60,1,1,2,2,0,0,0,2,0,0,0,0,1,6,480260,0,2006,137,99999999999999999999,31.64452222,-95.59461389
29,2,10,2,33,1,12,2,1,3,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480261,6090,2006,US-281,99999999999999999999,29.44628056,-98.47839722
139,2,10,17,22,2,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480262,7270,2006,DUNN,99999999999999999999,32.39599444,-96.84389444
201,2,10,23,50,2,6,4,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,6,480263,0,2006,GREENRIVER,99999999999999999999,29.83885278,-95.21750833
339,2,10,0,25,3,13,3,8,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480264,1510,2006,SR-105,99999999999999999999,30.32351389,-95.4021
409,2,10,23,20,2,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,6,480265,0,2006,I-37,99999999999999999999,28.02091944,-97.72761389
27,2,11,0,39,5,14,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480266,570,2006,LP121,99999999999999999999,31.0546,-97.48337222
29,2,11,0,15,3,16,5,2,1,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,7,480267,6090,2006,WEST,WAYSIDE,29.502075,-98.52594167
439,2,11,23,10,1,12,3,1,2,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480268,260,2006,SR-360,99999999999999999999,32.74001111,-97.06241111
465,2,11,5,37,2,13,2,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480269,1820,2006,US-90,99999999999999999999,29.37023056,-100.86237220000001
497,2,11,6,30,1,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480270,0,2006,FM51,99999999999999999999,33.29025556,-97.52127222
5,2,12,18,0,1,6,4,3,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,1,480271,0,2006,QUARLESRD,JIMFINLEYLP,,
21,2,12,20,59,10,3,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480272,0,2006,SR-71,99999999999999999999,30.09578333,-97.26886944
251,2,12,17,25,4,14,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480273,1370,2006,SR-174,99999999999999999999,32.32138056,-97.38305
329,2,12,11,5,1,16,5,1,1,2,35,1,1,9,1,0,0,0,1,0,0,0,0,1,1,480274,4560,2006,TERRELLST,99999999999999999999,31.99579167,-102.0682083
401,2,12,16,59,5,6,4,6,1,2,35,1,3,2,1,72,3,0,1,0,0,0,0,2,1,480275,0,2006,138,99999999999999999999,32.33208889,-94.94306389
491,2,12,23,15,1,16,5,1,2,9,40,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480276,1242,2006,LAKELINEBLVD,99999999999999999999,30.48810556,-97.83796667
135,2,13,18,8,4,14,8,2,5,4,55,1,1,2,1,3,3,0,1,0,0,0,0,1,2,480277,0,2006,FM2020,FM1936,31.85351944,-102.4471667
201,2,13,0,8,1,16,5,1,1,9,40,1,1,2,1,0,0,0,1,0,0,0,0,1,2,480278,480,2006,MARKET,99999999999999999999,29.73283056,-94.98301389
453,2,13,20,30,2,12,2,1,2,2,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,480279,0,2006,US-290,99999999999999999999,30.23043611,-97.93493056
339,2,14,2,20,2,3,3,3,2,2,55,1,1,2,1,3,3,0,1,0,0,0,0,1,3,480280,0,2006,SR-242,FM1488,30.229575,-95.51144167
453,2,15,23,31,2,2,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,480281,9997,2006,US-183,99999999999999999999,30.09968333,-97.69417222
39,2,16,23,48,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480282,4306,2006,FM1128,99999999999999999999,29.48848056,-95.35059444
113,2,16,1,44,5,6,4,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480283,0,2006,SUNRISE,99999999999999999999,32.57582778,-96.69898611
183,2,16,23,12,2,16,5,1,1,4,45,2,1,2,2,0,0,0,1,0,0,0,0,1,5,480284,4080,2006,HAWKINS,99999999999999999999,32.54975556,-94.77938056
491,2,16,1,46,1,4,3,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,5,480285,0,2006,SR-29,99999999999999999999,30.63816111,-97.56595278
231,2,17,4,25,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480286,0,2006,FM751,99999999999999999999,32.87951111,-96.09493611
27,2,18,21,21,3,4,8,1,2,2,60,1,1,2,3,0,0,0,7,0,0,0,0,1,7,480287,570,2006,FM93,99999999999999999999,31.05079444,-97.43331389
143,2,18,13,30,2,5,8,1,1,2,60,1,1,2,4,0,0,0,3,0,0,0,0,1,7,480288,0,2006,FM847,99999999999999999999,,
231,2,18,23,49,2,1,1,1,2,2,65,1,1,2,4,0,0,0,2,0,0,0,0,1,7,480289,0,2006,I-30,99999999999999999999,33.00570833,-96.22801667
335,2,18,4,54,6,1,1,1,2,2,65,1,2,2,1,0,0,0,1,0,0,0,0,4,7,480290,0,2006,I-20,99999999999999999999,32.3343,-101.1497333
21,2,19,1,20,11,3,3,1,1,2,65,1,1,2,4,0,0,0,3,0,0,0,0,1,1,480291,0,2006,SR-21,99999999999999999999,30.08605278,-97.50681389
67,2,19,18,58,3,2,2,1,5,4,65,1,1,1,4,0,0,0,2,0,0,0,0,2,1,480292,0,2006,US-59,99999999999999999999,33.0543,-94.289925
113,2,19,2,0,4,13,8,1,2,3,40,1,1,2,2,0,0,0,2,0,0,0,0,3,1,480293,1730,2006,LP12,99999999999999999999,32.766625,-96.68265
167,2,19,0,18,4,11,7,1,4,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,480294,3850,2006,I-45,99999999999999999999,29.36810556,-94.99566667
193,2,19,12,34,7,3,2,1,1,2,45,1,1,1,4,0,0,0,3,0,0,0,0,1,1,480295,3160,2006,US-281,99999999999999999999,31.97812778,-98.03494722
377,2,19,8,30,1,4,8,1,1,2,50,2,2,2,1,0,0,0,1,0,0,0,0,1,1,480296,0,2006,FM170,99999999999999999999,29.35078056,-104.07817220000001
439,2,19,16,15,3,12,2,1,2,2,65,1,1,2,4,0,0,0,2,0,0,0,0,1,1,480297,4300,2006,US-287,99999999999999999999,32.56033333,-97.11376389
439,2,19,2,35,3,16,5,1,5,4,40,1,1,2,2,0,0,0,2,0,0,0,0,1,1,480298,4965,2006,RUFESNOW,99999999999999999999,32.86936944,-97.23793889
351,2,21,19,30,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,480299,1022,2006,SR-87,99999999999999999999,30.97534444,-93.67598056
355,2,21,8,54,1,4,8,1,1,2,70,2,2,2,1,0,0,0,1,0,0,0,0,1,3,480300,0,2006,FM70,99999999999999999999,27.58577778,-97.60550833
47,2,22,8,53,2,4,8,1,1,2,65,2,1,1,1,0,0,0,1,0,0,0,0,1,4,480301,0,2006,FM755,99999999999999999999,26.79596389,-98.42186944
183,2,23,7,0,1,4,8,1,1,2,55,1,1,2,2,0,0,0,1,0,0,0,0,1,5,480302,0,2006,FM2011,99999999999999999999,32.42757778,-94.79825278
201,2,23,2,25,2,6,4,1,2,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,5,480303,0,2006,BARKERCYPRESS,99999999999999999999,29.81577222,-95.68683889
347,2,23,15,50,1,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,480304,0,2006,US-59,99999999999999999999,31.81645556,-94.4968
113,2,24,2,45,1,11,1,1,2,3,55,1,1,1,1,0,0,0,1,0,0,0,0,1,6,480305,1730,2006,I-30,99999999999999999999,32.77465556,-96.78772778
355,2,24,7,10,2,3,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,6,480306,9997,2006,FM665,99999999999999999999,27.68743889,-97.60418056
355,2,24,12,45,3,3,8,2,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,6,480307,9997,2006,FM665,67,27.68671389,-97.63568611
453,2,24,15,8,3,13,3,10,2,2,40,1,1,2,1,3,3,0,1,0,0,0,0,1,6,480308,330,2006,SR-360,LP1,30.24772778,-97.80400556
29,2,25,17,40,4,3,8,1,1,2,99,1,1,2,1,0,0,0,1,0,0,0,0,1,7,480309,6090,2006,FM471,99999999999999999999,29.50560833,-98.73467222
29,2,25,5,5,2,11,1,1,2,2,65,1,1,2,2,0,0,2,5,0,0,0,0,1,7,480310,6090,2006,I-10,99999999999999999999,29.44081389,-98.37388056
