COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,latitude,longitud
61,5,17,19,51,4,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,14,0,0,1,2,481611,0,2004,SAMHOUSTON,99999999999999999999,26.234755556,-97.56795833
189,5,21,1,10,1,1,1,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481612,0,2004,I-27,99999999999999999999,34.093269444,-101.8022556
201,5,21,14,20,1,16,5,1,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481613,3280,2004,MEMORIAL,99999999999999999999,29.761411110999997,-95.417
201,5,22,1,38,6,6,4,1,2,2,40,1,1,1,1,0,0,1,1,0,0,0,0,1,7,481614,0,2004,ALDINEWESTFIELD,99999999999999999999,30.068755556,-95.40701667
215,5,23,7,0,1,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481615,0,2004,MILE4,99999999999999999999,26.113438889,-97.88525
439,5,23,15,8,2,16,5,2,5,6,35,1,1,1,1,20,3,1,1,0,0,0,0,1,1,481616,2450,2004,BERRY,STANLEY,32.705977778000005,-97.34601111
439,5,23,10,45,4,16,5,2,5,4,35,1,1,2,1,3,3,0,1,0,0,0,0,1,1,481617,2450,2004,8TH,ELIZABETH,32.716625,-97.34371111
441,5,23,14,17,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481618,0,2004,FM382,99999999999999999999,32.137130556,-99.77010556
245,5,24,18,18,3,11,7,2,4,2,40,1,1,1,1,3,3,0,1,0,0,0,0,1,2,481619,490,2004,I-10,CALDER,30.085475,-94.1364
327,5,25,20,0,1,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,3,481620,0,2004,WADDELL,99999999999999999999,30.967183333,-99.96791111
41,5,26,18,34,4,12,3,1,2,9,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481621,1440,2004,SR-6,99999999999999999999,30.616563889000002,-96.29205556
113,5,26,6,40,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481622,1730,2004,SANSABADR,99999999999999999999,32.821275,-96.69830556
347,5,26,18,36,4,13,2,8,5,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481623,4810,2004,US-59,99999999999999999999,31.575427778,-94.67289444
497,5,26,14,4,1,2,2,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481624,0,2004,US-81,99999999999999999999,33.326658333000005,-97.66780556
339,5,28,6,20,3,4,8,2,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481625,0,2004,FM149,KEENANCUTOFFROAD,30.321844444,-95.69708611
27,5,30,22,57,3,12,2,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481627,3690,2004,US-190,99999999999999999999,31.104430556,-97.74245278
439,5,31,11,52,1,11,1,1,3,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481628,2450,2004,I-35W,99999999999999999999,32.834383333000005,-97.31245278
29,6,1,21,44,2,16,5,1,1,4,35,1,1,2,1,0,0,2,1,0,0,0,0,1,3,481629,6090,2004,MAIN,99999999999999999999,29.443083333,-98.49421389
457,6,2,22,13,2,2,2,2,1,2,40,1,1,2,1,0,0,2,1,0,0,0,0,1,4,481630,7600,2004,US-69,COBB MILL,30.764669444000003,-94.4162
223,6,4,22,18,3,4,3,8,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481631,0,2004,SR-11,99999999999999999999,33.085852778,-95.56341944
149,6,5,21,55,1,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481632,0,2004,FM957,99999999999999999999,29.642122221999998,-96.930575
201,6,5,21,25,3,16,5,1,2,3,40,2,1,1,1,0,0,0,1,0,0,0,0,1,7,481633,3280,2004,ALLEN,99999999999999999999,29.760702778000002,-95.3882
375,6,5,1,23,1,11,1,1,3,3,60,1,1,2,2,0,0,0,1,0,0,0,0,1,7,481634,150,2004,I-40,99999999999999999999,35.192294444,-101.8268333
19,6,6,14,4,1,6,5,1,1,2,99,1,1,4,1,0,0,0,1,0,0,0,0,1,1,481635,0,2004,BEARSPRINGS,99999999999999999999,29.768538889000002,-98.92183056
113,6,7,22,54,2,16,5,1,3,3,40,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481636,1730,2004,COCKRELLHILL,99999999999999999999,32.684277778,-96.89155
439,6,7,16,24,2,13,3,3,2,2,45,1,1,2,1,3,3,0,1,0,0,0,0,1,2,481637,5745,2004,SR-183,LATHAM,32.809075,-97.23189722
505,6,7,2,40,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481638,0,2004,US-83,99999999999999999999,26.965486111,-99.35134444
181,6,10,6,13,3,4,3,2,5,2,55,1,1,2,2,3,3,0,6,0,0,0,0,1,5,481639,7470,2004,SR-11,SR-160,33.504422221999995,-96.40106111
183,6,11,18,46,4,13,3,1,5,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481640,3680,2004,SR-31,99999999999999999999,32.400827778,-94.87195833
201,6,12,6,38,3,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481641,3280,2004,I-45,99999999999999999999,29.937588889,-95.41266389
201,6,13,2,40,3,12,7,1,3,3,35,1,1,1,1,0,0,2,1,0,0,0,0,1,1,481642,3280,2004,LP8,99999999999999999999,29.610783333,-95.20072778
351,6,13,13,30,4,2,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481643,0,2004,SR-63,99999999999999999999,31.026161111,-93.626275
453,6,14,7,43,3,13,8,2,1,2,50,1,1,2,1,3,3,0,1,0,0,0,0,1,2,481644,330,2004,FM734,SCOFIELDFARMSDR,30.411305556,-97.68671944
113,6,16,2,30,1,16,5,1,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481645,3420,2004,MACARTHUR,99999999999999999999,32.924955556,-96.95361944
439,6,16,21,11,1,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,4,481646,0,2004,RETTAMANSFIELDRD,99999999999999999999,32.562711111,-97.18533889
121,6,17,5,9,2,14,8,1,1,2,40,1,1,2,1,0,0,3,1,1,0,0,0,1,5,481647,2395,2004,FM3040,99999999999999999999,33.013769444,-97.05829722
29,6,18,2,51,1,11,1,15,2,3,55,1,1,2,1,0,0,0,1,1,0,0,0,1,6,481648,6090,2004,I-10,99999999999999999999,29.498933333000004,-98.54758611
375,6,18,5,50,2,16,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481649,150,2004,TRIANGLE,99999999999999999999,35.221852778,-101.7203306
201,6,20,10,15,2,12,8,1,2,3,65,1,1,1,1,0,0,0,1,0,0,0,0,2,1,481650,3280,2004,LOOP8,99999999999999999999,29.938891666999996,-95.37938611
201,6,21,13,19,2,12,7,2,4,2,50,1,1,1,1,3,3,0,1,0,0,0,0,1,2,481651,480,2004,SR-146,MISSOURI,29.716897221999997,-94.99773333
439,6,25,15,35,2,13,8,3,1,2,30,1,1,1,2,3,3,0,2,0,0,0,0,1,6,481652,2450,2004,SP-347,THROCKMORTON,32.756405556,-97.33444167
29,6,27,17,28,4,11,1,1,3,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481653,6090,2004,I-35,THOUSANDOAKS,29.537194444,-98.38423611
201,6,27,4,15,5,11,7,1,9,9,45,9,1,1,1,0,0,0,1,0,0,0,0,1,1,481654,3280,2004,I-45,99999999999999999999,29.636983333000003,-95.23952778
453,6,27,22,29,4,12,7,2,4,3,50,1,1,2,1,3,3,0,1,0,0,0,0,1,1,481655,330,2004,US-183,DUVAL,30.419136111,-97.74645556
113,6,29,19,36,2,11,1,15,3,3,55,1,1,1,2,0,0,0,2,0,0,0,0,1,3,481656,1730,2004,I-45,99999999999999999999,32.782486111,-96.78747778
201,7,1,14,20,9,13,8,2,2,3,55,1,1,1,1,3,3,0,1,0,0,0,0,1,5,481657,0,2004,FM1960,KENSWICK,30.004783333000002,-95.29754722
201,7,2,12,35,3,16,5,2,2,3,35,1,1,1,1,3,3,0,1,0,0,0,0,1,6,481658,3280,2004,BEECHNUT,MEYERLAND,29.689202778000002,-95.46140556
303,7,4,3,32,1,16,5,3,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481659,4140,2004,46TH,ENGLEWOOD,33.552597221999996,-101.93641109999999
201,7,6,21,50,10,11,1,1,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481660,3280,2004,I-45,99999999999999999999,29.833680555999997,-95.38452778
449,7,6,3,25,1,4,3,1,1,2,60,1,1,2,1,0,0,0,1,1,0,0,0,1,3,481661,0,2004,SR-49,99999999999999999999,33.13175,-94.89506944
121,7,8,16,9,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481662,255,2004,I-35W,99999999999999999999,33.112075,-97.21833611
473,7,8,22,44,2,16,5,2,9,9,30,9,9,2,1,0,0,0,1,0,0,0,0,1,5,481663,3110,2004,20TH,AUSTIN,30.097813889,-96.09030278
85,7,10,3,55,5,16,5,2,2,3,30,1,1,1,1,4,3,0,1,0,0,0,0,1,7,481664,5390,2004,PARKHAVEN,INDEPENDENCE,33.033852778,-96.75328333
201,7,11,1,50,3,11,7,10,4,3,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481665,3280,2004,I-10,MARKET,29.770327778000002,-95.18653333
201,7,12,23,25,2,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481666,3280,2004,SAGERD,99999999999999999999,29.756633333000003,-95.46743333
201,7,15,4,30,3,16,5,2,2,2,35,1,1,1,1,20,3,0,1,0,0,0,0,1,5,481667,3280,2004,WILCREST,LANGDON,29.693988889,-95.57120556
427,7,17,7,18,3,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481668,0,2004,US-83,99999999999999999999,26.619158333,-99.09001944
201,7,18,7,25,1,16,5,3,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481669,3280,2004,ENGLAND,HULL,29.693569444,-95.35616389
481,7,18,0,39,1,14,8,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481670,2130,2004,FM653,99999999999999999999,29.187722221999998,-96.26116389
33,7,21,4,45,3,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,2,4,481671,0,2004,US-180,99999999999999999999,32.767102778,-101.6054556
371,7,21,14,45,4,13,2,2,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,1,4,481672,2440,2004,US-385,GATLIN,30.892952778,-102.8664083
89,7,22,1,40,4,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481673,0,2004,I-10,99999999999999999999,29.733652778000003,-96.36795556
61,7,23,2,0,1,16,5,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481674,940,2004,INDIANA,99999999999999999999,25.893177778000002,-97.40763889
113,7,25,20,21,5,16,5,1,2,3,35,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481675,1730,2004,INDUSTRIAL,99999999999999999999,32.769408333,-96.81085
201,7,25,22,45,2,12,2,1,3,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481676,3280,2004,US-59,99999999999999999999,29.746311111,-95.36133611
439,7,25,23,35,2,11,7,2,4,2,40,1,1,1,2,0,0,2,1,0,0,0,0,1,1,481677,2450,2004,I-35W,SYLVANIA,32.820186111,-97.31248056
201,7,26,21,0,3,6,4,2,1,4,45,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481678,0,2004,ATASCOCITA,ATASCOCITA MEADOWS,29.996541667,-95.16817778
201,7,26,13,20,1,16,5,1,2,3,40,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481679,3280,2004,ALLENPARKWAY,99999999999999999999,29.760441667,-95.37796667
257,7,26,1,27,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481680,0,2004,FM429,99999999999999999999,32.812197221999995,-96.14683333
215,7,27,9,28,3,14,8,3,5,2,45,1,1,2,1,20,3,0,1,0,0,0,0,1,3,481681,4650,2004,FM396,MATAMOROS,26.207683333000002,-98.31083611
141,7,28,14,29,3,6,4,1,1,2,30,1,1,5,1,0,0,0,1,0,0,0,0,1,4,481682,0,2004,BERRYVILLEST,99999999999999999999,,
201,7,28,8,15,2,16,5,1,2,2,40,1,1,1,1,0,0,0,1,1,0,0,0,1,4,481683,3280,2004,OLDKATYROAD,99999999999999999999,29.783877778,-95.45441944
373,7,28,1,50,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481684,0,2004,SR-146,99999999999999999999,30.649108333,-94.87435833
1,7,29,11,20,2,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481685,0,2004,US-79,99999999999999999999,31.862691666999996,-95.49237222
19,7,29,11,20,1,4,8,1,1,2,70,2,1,2,2,0,0,0,1,0,0,0,0,1,5,481686,0,2004,FM1283,99999999999999999999,29.721988889000002,-98.93518333
143,7,29,21,45,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481687,0,2004,156,99999999999999999999,32.361122222,-98.09435
171,7,29,15,40,3,2,2,1,1,4,65,2,1,2,2,0,0,0,2,0,0,0,0,1,5,481688,0,2004,US-290,99999999999999999999,30.221355556,-98.74378611
201,7,29,1,40,2,12,7,2,4,3,40,1,1,1,1,3,3,0,1,0,0,0,0,1,5,481689,0,2004,LP8,GESSNER,29.637375,-95.53055278
401,7,29,2,40,1,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481690,0,2004,FM850,99999999999999999999,32.266663889,-94.86659722
439,7,29,2,28,2,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,20,0,0,1,5,481691,5810,2004,TULANE,YALE,32.779102778,-97.40261667
81,7,30,13,0,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,6,481692,0,2004,US-277,99999999999999999999,32.037025,-100.25618890000001
21,7,31,16,40,9,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481693,0,2004,SR-21,99999999999999999999,30.080847222,-97.55373889
113,7,31,15,40,5,12,3,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481694,1730,2004,SR-183,99999999999999999999,32.828691667,-96.88736389
121,7,31,11,40,4,3,2,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481695,0,2004,US-377,99999999999999999999,33.251955556,-96.98774722
205,7,31,20,41,1,2,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481696,0,2004,US-54,99999999999999999999,35.904030556,-102.7193639
113,8,1,17,15,1,11,1,1,2,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481697,2800,2004,I-20,99999999999999999999,32.676205556,-97.03658056
143,8,1,0,10,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481698,0,2004,US-67,99999999999999999999,32.192075,-98.12377222
487,8,1,4,30,1,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481699,0,2004,US-283,99999999999999999999,34.318088889,-99.30276944
29,8,2,11,28,2,16,5,8,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481700,6090,2004,24TH,99999999999999999999,29.433280556,-98.54226111
67,8,2,10,35,1,2,2,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481701,310,2004,US-59,99999999999999999999,33.102811111,-94.20902222
231,8,2,14,56,2,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481702,0,2004,FM1565,99999999999999999999,33.007558333,-96.23658611
251,8,2,14,44,5,6,4,1,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481703,0,2004,CR508,99999999999999999999,32.432311111,-97.21014167
303,8,2,18,45,2,13,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,2,481704,0,2004,FM40,FM1729,33.593069444,-101.7316306
355,8,2,20,45,5,2,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481705,0,2004,SR-44,99999999999999999999,27.795244444,-97.82824444
85,8,3,22,8,2,16,5,2,2,3,45,1,1,1,1,20,3,0,1,0,0,0,0,1,3,481706,5390,2004,RIDGEVIEWDR,COITRD,33.107608333,-96.76805278
117,8,3,15,15,2,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,3,481707,0,2004,3,99999999999999999999,34.771169444,-102.5475194
121,8,3,1,6,2,4,8,2,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481708,4007,2004,FM720,ELDORADOPKWY,33.163958333000004,-96.96496944
201,8,3,22,50,1,11,7,1,4,2,40,1,1,1,1,0,0,0,1,0,0,0,0,1,3,481709,3280,2004,I-10,99999999999999999999,29.771702778,-95.20583611
239,8,3,5,30,1,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481710,0,2004,SR-35,99999999999999999999,28.706552778000002,-96.49112778
297,8,3,11,33,3,1,7,10,1,2,50,1,1,2,1,20,3,0,1,0,0,0,0,1,3,481711,9997,2004,I-37,OAKVILLEOVERPASS,28.450927778,-98.10432778
135,8,4,19,40,2,4,3,8,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481712,0,2004,SR-158,99999999999999999999,31.981944444,-102.6114694
199,8,4,14,35,1,12,2,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481713,0,2004,US-69,99999999999999999999,30.197275,-94.19126667
231,8,4,18,11,3,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,4,481714,0,2004,US-69,99999999999999999999,33.2246,-96.16001111
245,8,4,23,7,4,16,5,2,1,4,35,1,1,1,1,3,3,0,1,0,0,0,0,1,4,481715,490,2004,FOLSOM,CROW,30.114980556,-94.15591667
347,8,4,7,25,5,2,2,8,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481716,0,2004,US-259,99999999999999999999,31.798469444000002,-94.67827222
27,8,5,21,59,2,13,8,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481717,3027,2004,BU190F,99999999999999999999,31.091011111,-97.66925833
113,8,5,10,5,1,13,8,2,2,3,45,1,1,1,1,3,3,0,1,0,0,0,0,1,5,481718,1730,2004,LP12,LP244,32.860902778,-96.71968889
113,8,5,22,25,3,16,5,2,2,3,35,2,1,1,1,20,3,0,1,0,0,0,0,1,5,481719,1730,2004,JIMMILLER,PIEDMONT,32.761502778,-96.70087222
181,8,5,10,0,3,4,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,5,481720,0,2004,SR-289,BALLOU,33.561505556,-96.70533056
201,8,5,0,45,1,6,4,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,5,481721,0,2004,WARRENRANCH,99999999999999999999,30.020469444,-95.84865833
375,8,5,16,28,2,14,8,8,5,4,40,1,1,2,2,0,0,0,2,0,0,0,0,1,5,481722,150,2004,LP279,99999999999999999999,35.205955556,-101.8971389
381,8,5,7,12,2,13,8,1,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481723,150,2004,FM1541,99999999999999999999,35.158836111,-101.8484667
423,8,5,15,0,4,1,1,1,2,2,70,1,1,2,2,0,0,0,2,0,0,0,0,1,5,481724,0,2004,I-20,99999999999999999999,32.438658333,-95.03885833
77,8,6,1,24,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481725,0,2004,US-287,99999999999999999999,33.778119444,-98.14970556
173,8,6,3,30,1,2,2,1,1,2,65,1,1,2,1,0,0,0,1,1,0,0,0,1,6,481726,0,2004,US-87,99999999999999999999,32.056263889,-101.3547667
189,8,6,22,5,7,4,8,2,1,2,55,1,1,2,2,0,0,0,2,0,0,0,0,2,6,481727,0,2004,FM54,FM400,33.876316667,-101.6956278
201,8,6,15,48,1,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481728,0,2004,CEKING,99999999999999999999,29.858258333000002,-95.21228611
213,8,6,20,7,2,2,3,1,5,4,50,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481729,4270,2004,SR-31,99999999999999999999,32.168338889,-96.02833889
251,8,6,19,33,2,6,4,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481730,0,2004,913,99999999999999999999,32.486283333,-97.43700000000001
265,8,6,1,30,1,3,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481731,0,2004,SR-173,99999999999999999999,29.902469444,-99.10953056
467,8,6,13,4,3,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481732,0,2004,FM47,99999999999999999999,32.639630556,-96.02438333
35,8,7,23,15,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,2,7,481733,0,2004,FM56,99999999999999999999,31.925922221999997,-97.46818333
71,8,7,13,20,5,4,3,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481734,0,2004,SR-65,99999999999999999999,29.791083333000003,-94.49039167
113,8,7,7,15,3,11,1,13,6,1,60,2,1,1,1,0,0,0,1,0,0,0,0,3,7,481735,4530,2004,I-30,99999999999999999999,32.824794444,-96.62726944
201,8,7,16,5,1,13,8,1,5,6,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481736,0,2004,FM1960,99999999999999999999,29.927488889,-95.59412778
201,8,7,0,36,5,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,19,0,0,1,7,481737,3280,2004,I-45,99999999999999999999,,
243,8,7,1,30,3,4,3,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481738,0,2004,SR-166,99999999999999999999,30.534836111,-104.158425
313,8,7,12,1,6,1,1,1,3,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481739,0,2004,I-45,99999999999999999999,30.930263889000003,-95.82643889
329,8,7,16,59,2,16,5,2,5,4,45,1,1,2,1,20,3,0,1,0,0,0,0,1,7,481740,4560,2004,WADLEY,MARK,32.015466667,-102.1444472
391,8,7,9,30,2,3,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481741,0,2004,US-183,99999999999999999999,28.412997221999998,-97.31778333
395,8,7,4,40,2,2,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481742,0,2004,SR-6,99999999999999999999,31.074811111,-96.71274722
439,8,7,19,57,1,13,3,1,2,2,50,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481743,9997,2004,SR-174,99999999999999999999,32.562991667,-97.32425278
469,8,7,22,20,7,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481744,0,2004,US-77,99999999999999999999,28.677813889,-97.04730556
481,8,7,19,40,3,5,8,2,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481745,0,2004,FM1299,CR141,29.250347222,-96.08326667
15,8,8,17,30,7,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,3,1,481746,0,2004,I-10,99999999999999999999,29.774163889,-96.08114444
27,8,8,11,30,4,2,2,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481747,0,2004,US-190,FM436,31.018216666999997,-97.30275556
61,8,8,23,5,8,3,2,2,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481748,940,2004,US-281,OLIVIALN,26.043111110999998,-97.66176944
81,8,8,16,58,6,4,2,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,1,481749,0,2004,US-277,99999999999999999999,31.924661111,-100.28505279999999
149,8,8,18,45,4,3,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481750,0,2004,SR-71,99999999999999999999,29.932122221999997,-96.97936389
439,8,8,19,24,1,16,5,1,1,2,30,2,1,2,1,40,3,0,1,0,0,0,0,1,1,481751,260,2004,COMMERCIALBLVD,99999999999999999999,32.620555556,-97.12597222
439,8,8,23,20,5,12,3,1,2,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481752,2850,2004,SR-121,99999999999999999999,32.913836111,-97.09766111
439,8,8,16,30,7,13,8,8,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481753,4300,2004,FM157,99999999999999999999,32.600194444,-97.14521667
449,8,8,21,35,4,13,2,8,5,4,45,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481754,4750,2004,US-271,99999999999999999999,33.148458333,-94.96874167
453,8,8,15,45,8,6,4,2,2,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481755,0,2004,DESSAU,CRYSTALBEND,30.407030556,-97.63590833
485,8,8,1,33,2,16,5,3,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481756,7490,2004,DUNCAN,3RD,33.922091667,-98.48540556
29,8,9,17,41,1,6,4,1,1,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481757,0,2004,FOSTER,99999999999999999999,29.400433333000002,-98.36081111
121,8,9,1,48,2,16,5,1,1,2,30,2,1,1,1,0,0,0,1,0,0,0,0,1,2,481758,6881,2004,BLAIROAKS,99999999999999999999,33.071916666999996,-96.88631944
141,8,9,3,24,10,11,1,1,3,3,60,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481759,2190,2004,I-10,99999999999999999999,31.811361111,-106.54598329999999
201,8,9,2,35,2,16,5,2,1,4,35,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481760,3280,2004,LONGPOINT,MURRAYBAY,29.794116666999997,-95.53810556
201,8,9,15,57,4,12,7,2,4,3,50,1,1,1,1,3,3,0,1,0,0,0,0,1,2,481761,5230,2004,LP8,GREENSHADOW,29.701672222,-95.15298889
249,8,9,20,23,2,15,2,1,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481762,90,2004,US-281,99999999999999999999,27.742905556,-98.08421111
257,8,9,14,28,2,11,7,5,6,1,30,1,1,2,1,0,0,3,1,0,0,0,0,1,2,481763,6830,2004,I-20,99999999999999999999,32.700066667,-96.27068333
423,8,9,10,50,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481764,0,2004,I-20,99999999999999999999,32.456977778,-95.30549722
423,8,9,20,28,11,2,2,1,2,2,65,1,1,1,2,0,0,0,1,1,0,0,0,7,2,481765,1010,2004,US-69,99999999999999999999,32.152041667,-95.31426944
5,8,10,14,0,5,2,2,2,5,4,55,1,1,2,1,20,3,0,1,0,0,0,0,1,3,481766,0,2004,US-69,CHIMNEYROCKST,31.383658333000003,-94.77252778
85,8,10,0,36,2,12,3,3,2,2,60,1,1,2,1,3,3,0,1,0,0,0,0,1,3,481767,5390,2004,SR-121,ROBINSONRD,33.104063889,-96.78829167
113,8,10,15,20,3,16,5,2,1,2,40,1,1,1,1,20,3,0,1,0,0,0,0,1,3,481768,2590,2004,BOBTOWNRD,LYONSRD,32.848594444,-96.56953611
139,8,10,10,2,2,1,7,15,4,2,55,2,1,1,1,0,0,0,1,0,0,0,0,1,3,481769,5180,2004,I-45,99999999999999999999,32.416758333000004,-96.66021944
