ST_CASE,PERSONS,COUNTY,CITY,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,ROAD_FNC,ROUTE,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,TYP_INT,WEATHER1,WEATHER2,WEATHER,CF1,CF2,CF3,FATALS
481451,1,143,0,7,6,2014,7,22,34,6,4,CR-303,,32.06336111,-98.2976,1,1,0,1,0,0,0,1
481452,7,201,3280,7,6,2014,7,22,2,16,5,RICHMOND AVE,DUNVALE RD,29.72918611,-95.5141,2,1,0,1,0,0,0,1
481453,3,157,4655,8,6,2014,1,16,26,14,8,FM 3345/CARTWRIGHT RD,CONTINENTAL DR,29.58278889,-95.5556,3,1,0,1,0,0,0,1
481454,13,247,0,10,6,2014,3,22,58,3,3,SR-16,,27.22358889,-98.7406,1,1,0,1,20,0,0,4
481455,1,439,4965,10,6,2014,3,22,48,11,1,I-820/LOOP 820 RAMP,,32.83301111,-97.2145,1,1,0,1,0,0,0,1
481456,4,201,3280,11,6,2014,4,9,19,16,5,KINGWOOD DR,,30.04926667,-95.1863,1,1,0,1,0,0,0,1
481457,2,453,0,11,6,2014,4,23,40,15,8,FM 812,,30.14971944,-97.6715,1,1,0,1,0,0,0,1
481458,8,201,3280,14,6,2014,7,2,29,11,7,I-610,WOODRIDGE DR,29.69510833,-95.2983,2,1,0,1,0,0,0,3
481459,3,215,0,15,6,2014,1,8,54,13,8,FM 1924/3 MILE NORTH RD,,26.26598056,-98.3733,1,1,0,1,0,0,0,1
481460,2,339,0,16,6,2014,2,22,4,2,3,SR-249/TOMBALL PKWY,,30.16756111,-95.6769,1,1,0,1,0,0,0,1
481461,2,423,0,16,6,2014,2,22,20,3,8,FM14,,32.41341944,-95.2781,1,1,0,1,0,0,0,1
481462,1,157,0,20,6,2014,6,1,45,13,8,FM521,,29.54044722,-95.448,1,1,0,1,0,0,0,1
481463,4,257,9997,21,6,2014,7,7,4,11,1,I-20,FM740,32.69970278,-96.5008,1,1,0,1,0,0,0,1
481464,4,453,0,21,6,2014,7,5,36,13,2,US-290,,30.21530556,-97.965,1,10,0,10,0,0,0,2
481466,1,215,4650,23,6,2014,2,22,59,16,5,LOS EBANOS RD,,26.25134444,-98.336,1,1,0,1,0,0,0,1
481467,4,27,0,26,6,2014,5,12,35,6,4,CR-95 OLD HWY 95,,31.04386944,-97.3438,1,2,0,2,0,0,0,2
481468,1,477,0,26,6,2014,5,5,50,2,3,SR-105,,30.34430556,-96.1672,1,1,0,1,19,0,0,1
481469,1,37,0,27,6,2014,6,18,1,4,8,FM1397 SUMMERHILL RD,,33.54065,-94.0847,1,1,0,1,0,0,0,1
481470,1,365,0,27,6,2014,6,23,13,2,2,US-59,,32.06156944,-94.3045,1,1,0,1,0,0,0,1
481471,5,31,0,28,6,2014,7,17,39,4,8,RM1623,,30.11947222,-98.5032,1,1,0,1,0,0,0,2
481472,5,89,0,28,6,2014,7,19,52,1,1,I-10/US-90,,29.71672222,-96.4613,1,1,0,1,0,0,0,1
481473,8,231,2860,29,6,2014,1,17,25,11,1,I-30/US-67,,33.075275,-96.1411,1,1,0,1,14,0,0,1
481474,4,361,0,29,6,2014,1,21,20,3,3,SR-62/73,,30.09385,-93.8204,1,1,0,1,0,0,0,1
481475,2,67,0,30,6,2014,2,0,19,2,2,US-59,,33.24052778,-94.1532,1,1,0,1,0,0,0,1
481476,2,81,0,30,6,2014,2,7,25,4,2,US-277,,31.93871667,-100.277,1,10,0,10,0,0,0,1
481477,2,339,0,30,6,2014,2,20,28,6,4,CR-OLD HUMBLE PIPELINE RD,,30.24518611,-95.3896,1,10,0,10,0,0,0,1
481478,3,341,2000,30,6,2014,2,18,40,13,2,US-87 DUMAS AVE,,35.84379722,-101.973,1,1,0,1,0,0,0,1
481479,4,177,2720,3,6,2014,3,12,13,2,2,US-183,,29.47617222,-97.4456,1,1,0,1,0,0,0,2
481480,3,201,3280,13,6,2014,6,1,0,11,1,I-45 GULF FWY,,29.63381667,-95.2352,1,10,0,10,0,0,0,2
481481,10,201,0,22,6,2014,1,22,0,4,8,FM 1876,BEECHNUT ST,29.688475,-95.6143,2,1,0,1,0,0,0,4
481482,1,245,490,28,6,2014,7,18,5,12,2,US-69/287 CARDINAL DR,,30.03167222,-94.07700000000001,1,10,0,10,0,0,0,1
481483,1,425,0,28,6,2014,7,14,54,6,4,CR-1004,,32.20760556,-97.8831,1,1,0,1,0,0,0,1
481484,3,257,0,22,6,2014,1,2,16,13,2,US-80,,32.74062778,-96.36,1,2,0,2,0,0,0,1
481485,5,303,4140,18,5,2014,1,14,7,12,7,SL 289,,33.58703611,-101.93799999999999,1,1,0,1,0,0,0,1
481486,2,141,2190,22,6,2014,1,5,22,13,2,US-62,,31.80326667,-106.29299999999999,1,1,0,1,0,0,0,1
481487,4,291,0,25,6,2014,4,14,53,4,8,FM 1008 KENEFICK HWY,,30.10509444,-94.8586,1,10,0,10,0,0,0,1
481488,1,135,5030,27,6,2014,6,20,43,16,5,21ST ST,,31.86577778,-102.369,1,1,0,1,16,0,0,1
481489,1,389,0,28,6,2014,7,21,15,1,1,I-20,,31.40912222,-103.435,1,1,0,1,0,0,0,1
481490,5,113,1730,29,6,2014,1,2,59,11,1,I-30,,32.800275,-96.6753,1,1,0,1,0,0,0,1
481491,2,139,9997,29,6,2014,1,0,31,12,2,US-287,SR-360,32.52374444,-97.0862,3,10,0,10,0,0,0,1
481492,2,85,4230,30,6,2014,2,19,5,16,5,LAKE FOREST DR,STONE GATE TRL,33.17205556,-96.6844,3,1,0,1,0,0,0,1
481493,1,453,330,27,6,2014,6,15,9,12,2,US-183 RAMP,,30.37945,-97.7382,1,10,0,10,0,0,0,1
481494,4,53,0,1,7,2014,3,3,6,4,8,RM 1431,,30.57671389,-98.1346,1,1,0,1,0,0,0,1
481495,1,187,6237,1,7,2014,3,21,30,16,5,OAK ST,,29.56516667,-98.2849,1,1,0,1,0,0,0,1
481496,3,9,0,2,7,2014,4,17,55,2,2,US-82/US-277,,33.74660278,-98.8861,1,2,0,2,0,0,0,1
481498,1,169,0,2,7,2014,4,14,15,4,8,FM 669,,33.14739444,-101.411,1,1,0,1,0,0,0,1
481499,2,253,0,2,7,2014,4,13,58,2,2,US-277,,32.6831,-99.8642,1,1,0,1,0,0,0,1
481500,2,325,0,2,7,2014,4,0,20,3,3,SR-173,,29.42741944,-99.1168,1,1,0,1,0,0,0,1
481501,1,371,0,2,7,2014,4,16,15,2,2,US-285,,30.77623611,-102.79799999999999,1,10,0,10,0,0,0,1
481503,4,491,330,2,7,2014,4,12,8,13,8,FM 734 PARMER LN,CASSANDRA DR,30.49261111,-97.7731,2,1,0,1,0,0,0,1
481504,3,91,4870,3,7,2014,5,23,20,14,8,FM 1101,BARBAROSA RD,29.71732778,-98.0691,2,1,0,1,0,0,0,1
481505,2,113,3880,3,7,2014,5,13,44,16,5,LANCASTER-HUTCHINS RD,,32.59645278,-96.7479,1,1,0,1,0,0,0,1
481506,10,189,0,3,7,2014,5,21,45,1,7,I-27,,34.27986111,-101.71700000000001,1,1,0,1,0,0,0,1
481507,1,201,3280,3,7,2014,5,21,45,16,5,MELBOURNE,IRVINGTON BLVD,29.81638333,-95.361,2,1,0,1,0,0,0,1
481508,4,323,0,3,7,2014,5,12,50,3,2,US-57,,28.72890833,-100.458,1,1,0,1,0,0,0,1
481509,4,339,0,3,7,2014,5,16,50,6,4,CR-GOSLING RD,,30.15536667,-95.5095,1,2,0,2,0,0,0,1
481510,2,363,0,3,7,2014,5,10,15,1,1,I-20,,32.55190833,-98.2696,1,1,0,1,0,0,0,1
481511,1,423,0,3,7,2014,5,21,15,6,4,CR-384 OLD LONGVIEW RD,,32.37719167,-95.2276,1,1,0,1,19,0,0,1
481512,13,55,0,4,7,2014,6,12,41,3,3,SR-80 SAN MARCOS HWY,CR-101 OLD BASTROP HWY,29.8706,-97.8961,2,1,0,1,14,0,0,1
481513,1,61,0,4,7,2014,6,1,27,6,4,CR-PENNSYLVANIA RD,,26.11198889,-97.6415,1,1,0,1,0,0,0,1
481514,1,201,0,4,7,2014,6,0,35,12,3,SR-249RAMP,,29.99290278,-95.5739,1,10,0,10,0,0,0,1
481515,1,201,0,4,7,2014,6,22,3,6,4,CR-SHELDON RD,,29.80841111,-95.1252,1,2,0,2,0,0,0,1
481516,1,201,0,4,7,2014,6,23,45,3,8,FM2920,,30.06560556,-95.8761,1,1,0,1,0,0,0,1
481517,7,201,3280,4,7,2014,6,1,51,16,5,FANNIN ST,TEXAS ST,29.75939167,-95.3617,2,1,0,1,0,0,0,1
481518,1,201,3280,4,7,2014,6,2,29,16,5,RICHMOND AVE,,29.73151944,-95.5032,1,10,0,10,0,0,0,1
481519,2,215,4197,4,7,2014,6,19,42,13,8,FM1926 23RD ST,,26.26103333,-98.236,1,10,0,10,0,0,0,1
481520,3,245,0,4,7,2014,6,22,35,11,1,I-10,,30.00543889,-94.1902,1,1,0,1,23,0,0,1
481521,3,303,4140,4,7,2014,6,22,17,13,8,LOOP 327,,33.53905,-101.93299999999999,1,1,0,1,23,0,0,1
481522,2,339,0,4,7,2014,6,17,5,4,8,FM 1375,,30.52976111,-95.666,1,1,0,1,0,0,0,1
481523,1,439,260,4,7,2014,6,21,5,11,1,I-20,,32.66804722,-97.2193,1,1,0,1,20,0,0,1
481524,3,493,0,4,7,2014,6,12,35,6,4,CR-409,,29.17554722,-97.986,1,1,0,1,0,0,0,1
481525,1,497,0,4,7,2014,6,16,43,4,8,FM 1658,,33.22966944,-97.8304,1,1,0,1,0,0,0,1
481526,5,135,5030,5,7,2014,7,1,15,16,5,MAPLE AVE,TANGLEWOOD AVE,31.88585833,-102.34,2,1,0,1,0,0,0,1
481527,7,215,3795,5,7,2014,7,18,5,13,2,US-83,COYOTE DR,26.24715278,-98.4721,2,1,0,1,20,0,0,2
481528,1,291,1770,5,7,2014,7,17,35,13,2,US-90,,30.03276111,-94.9064,1,1,0,1,0,0,0,1
481529,2,317,0,5,7,2014,7,20,4,1,1,I-20,,32.15013056,-101.73299999999999,1,1,0,1,0,0,0,1
481530,1,361,5100,5,7,2014,7,17,35,14,8,FM 105,,30.07529444,-93.8988,1,1,0,1,0,0,0,1
481531,2,423,7070,5,7,2014,7,0,32,15,8,FM756 PALUXY DR,,32.29477222,-95.2789,1,1,0,1,19,0,0,1
481532,1,453,330,5,7,2014,7,1,16,11,1,I-35 RAMP,,30.21620833,-97.7521,1,1,0,1,0,0,0,1
481533,1,183,4080,6,7,2014,1,1,43,14,8,SS63 MCCANN RD,,32.53060556,-94.7513,1,1,0,1,0,0,0,1
481534,2,285,0,6,7,2014,1,4,5,4,3,SR-111,,29.23886944,-97.0551,1,10,0,10,0,0,0,1
481535,1,291,1380,6,7,2014,1,23,35,12,2,US-59,,30.33608611,-95.0995,1,1,0,1,19,0,0,1
481536,1,379,0,6,7,2014,1,14,32,4,8,FM514,CR-3420,32.94987778,-95.6676,4,1,0,1,0,0,0,1
481537,5,229,0,7,7,2014,2,4,5,1,1,I-10,,31.10140556,-105.101,1,1,0,1,14,0,0,1
481538,1,311,0,7,7,2014,2,6,50,3,3,SR-16,,28.31120833,-98.5581,1,1,0,1,0,0,0,1
481539,1,19,0,8,7,2014,3,19,35,3,3,SR-16,,29.86146944,-99.281,1,1,0,1,0,0,0,1
481540,7,27,6810,8,7,2014,3,21,31,11,1,I-35,,31.08810833,-97.3956,1,1,0,1,23,0,0,1
481541,1,37,0,8,7,2014,3,9,25,1,1,I-30,,33.473875,-94.2931,1,1,0,1,0,0,0,1
481542,5,39,3537,8,7,2014,3,10,12,13,3,SR-36,STEPHEN F. AUSTIN,28.98473333,-95.4896,3,1,0,1,0,0,0,1
481543,2,113,2800,8,7,2014,3,22,40,11,1,I-20,,32.67513889,-97.007,1,1,0,1,0,0,0,1
481544,2,265,0,8,7,2014,3,21,46,3,2,US-87,,30.08448611,-98.9241,1,1,0,1,0,0,0,1
481545,3,349,0,8,7,2014,3,23,27,5,8,FM-709,,31.91918056,-96.729,1,1,0,1,0,0,0,1
481546,4,433,0,8,7,2014,3,15,20,3,2,US-380,FM 2211,33.21250556,-100.399,3,1,0,1,0,0,0,1
481547,3,29,0,9,7,2014,4,17,54,1,1,I-37,SL 1604,29.21835833,-98.4132,2,1,0,1,0,0,0,1
481548,1,113,1190,9,7,2014,4,23,40,16,8,PRESIDENT GEORGE BUSH TURNPIKE,,32.91945556,-96.9352,1,1,0,1,0,0,0,1
481549,2,113,3350,9,7,2014,4,18,0,11,1,I-20,,32.66535278,-96.7191,1,1,0,1,0,0,0,1
481550,1,181,0,9,7,2014,4,11,5,2,2,US-82,,33.6707,-96.7375,1,1,0,1,0,0,0,1
481551,3,201,3280,9,7,2014,4,9,47,16,5,BINZ ST,,29.72111667,-95.3818,1,1,0,1,0,0,0,1
481552,5,329,4560,9,7,2014,4,17,52,12,8,SL 250/LOOP 250,,32.03048889,-102.14200000000001,1,1,0,1,0,0,0,1
481553,1,347,0,9,7,2014,4,13,25,3,3,SR-21,,31.6716,-94.8744,1,1,0,1,4,0,0,1
481554,2,363,0,9,7,2014,4,14,40,4,8,FM 2951,,32.88686111,-98.4836,1,10,0,10,0,0,0,1
481555,1,369,0,9,7,2014,4,10,15,6,4,CR-6,,34.34571944,-102.939,1,1,0,1,0,0,0,1
481556,1,381,0,9,7,2014,4,4,25,2,2,US-60,,34.95153056,-102.113,1,1,0,1,0,0,0,1
481557,1,415,0,9,7,2014,4,5,20,2,2,US-84,,32.88193056,-101.053,1,1,0,1,0,0,0,1
481558,3,493,0,9,7,2014,4,17,45,5,8,FM 2579,,29.18546111,-98.3394,1,1,0,1,0,0,0,1
481559,1,225,0,10,7,2014,5,11,55,5,8,FM 228,,31.5617,-95.3716,1,10,0,10,0,0,0,1
481560,6,401,0,10,7,2014,5,1,24,13,2,US-259/CHARLES K. DEVALL MEMOR,,32.36726111,-94.8337,1,1,0,1,0,0,0,3
481561,2,113,2800,11,7,2014,6,12,48,12,7,SR-161,CARRIER PKWY,32.77020278,-97.0271,2,1,0,1,0,0,0,1
481562,5,171,0,11,7,2014,6,2,32,3,2,US-87,,30.14625833,-98.9038,1,1,0,1,0,0,0,1
481563,1,209,0,11,7,2014,6,9,42,3,8,RM12,,29.91770556,-98.0426,1,1,0,1,0,0,0,1
481564,3,231,0,11,7,2014,6,14,42,1,1,I-30,,33.13063056,-95.9014,1,1,0,1,19,0,0,1
481565,2,375,0,11,7,2014,6,21,45,1,1,I-40,,35.19146944,-102.07799999999999,1,1,0,1,0,0,0,1
481566,4,381,0,11,7,2014,6,6,55,4,8,FM1541,MCCORMICK RD,35.07244722,-101.848,3,1,0,1,0,0,0,1
481567,7,399,0,11,7,2014,6,22,16,3,2,US-83,,31.71841944,-99.9395,1,1,0,1,0,0,0,2
481568,3,171,0,17,3,2014,2,10,24,4,3,SR-16,,30.2137,-98.9414,1,1,0,1,0,0,0,1
481569,2,453,330,26,5,2014,2,9,41,11,1,I-35,,30.33597778,-97.7024,1,1,0,1,0,0,0,1
481570,1,245,5470,19,6,2014,5,0,58,13,8,FM366,,29.97318889,-93.9337,1,1,0,1,0,0,0,1
481571,2,453,0,23,6,2014,2,16,9,4,8,RM 2322 PACE BEND RD,,30.42428889,-98.0474,1,10,0,10,0,0,0,1
481572,5,453,0,26,6,2014,5,12,35,15,8,FM 812,FM 973,30.15286667,-97.6705,3,2,0,2,0,0,0,2
481573,2,201,3280,14,6,2014,7,5,40,11,7,I-45 GULF FWY SERVICE RD,,29.67490833,-95.2677,1,10,0,10,0,0,0,1
481574,3,177,0,4,7,2014,6,14,30,6,4,CR-170 ELM CREEK RD,,29.25293611,-97.7388,1,1,0,1,0,0,0,1
481575,1,141,2190,5,7,2014,7,4,40,13,8,FM 3255 MLK JR BLVD,,31.98909167,-106.443,1,1,0,1,0,0,0,1
481576,2,113,1730,7,7,2014,2,21,3,16,5,MARSALIS AVE,BROOKMERE DR,32.69375278,-96.8146,2,1,0,1,0,0,0,1
481577,3,357,0,7,7,2014,2,20,45,3,2,US-83,FM 281,36.09998889,-100.564,2,1,0,1,0,0,0,2
481578,1,221,0,9,7,2014,4,17,56,6,4,CR-LITTLE RD,,32.53526389,-97.7666,1,1,0,1,0,0,0,1
481579,1,31,0,10,7,2014,5,22,2,4,8,RM 2766 ROBINSON RD,,30.282975,-98.2951,1,1,0,1,0,0,0,1
481580,1,355,1550,10,7,2014,5,7,45,16,5,AIRLINE RD,LIPES BLVD,27.65939444,-97.3651,2,10,0,10,0,0,0,1
481581,1,51,0,11,7,2014,6,20,57,5,8,FM 2000,,30.56548889,-96.6809,1,1,0,1,0,0,0,1
481582,2,307,0,11,7,2014,6,15,45,2,2,US-190,,31.18391944,-99.2479,1,1,0,1,0,0,0,1
481583,1,491,0,11,7,2014,6,21,26,4,8,FM 970,,30.78633056,-97.8442,1,1,0,1,0,0,0,1
481584,3,491,0,11,7,2014,6,11,0,2,3,SR-29,RONALD REAGAN BLVD,30.63796944,-97.8289,2,10,0,10,0,0,0,1
481585,2,491,0,11,7,2014,6,7,17,4,3,SR-138,,30.84078056,-97.8903,1,10,0,10,0,0,0,2
481586,1,29,6090,12,7,2014,7,21,30,16,5,RANDOLPH BLVD,,29.52558333,-98.3886,1,1,0,1,0,0,0,1
481587,2,85,1535,12,7,2014,7,17,55,5,8,FM 1778,,33.0805,-96.4001,1,1,0,1,0,0,0,1
481588,1,113,1730,12,7,2014,7,22,3,16,5,MARTIN LUTHER KING BLVD,,32.76120278,-96.7776,1,1,0,1,0,0,0,1
481589,1,113,1730,12,7,2014,7,11,3,16,5,REGAL ROW,,32.81522778,-96.8999,1,1,0,1,0,0,0,1
481590,3,139,2240,12,7,2014,7,19,18,13,2,US-287 BYPASS,ENSIGN RD,32.28951111,-96.6216,2,1,0,1,0,0,0,1
481591,1,151,0,12,7,2014,7,4,31,3,2,US-180,,32.76118889,-100.29700000000001,1,1,0,1,0,0,0,1
481592,3,173,0,12,7,2014,7,0,30,2,3,SR-158,,31.80577778,-101.29799999999999,1,1,0,1,0,0,0,1
481593,1,339,0,12,7,2014,7,23,30,5,8,FM 1486,,30.41071111,-95.788,1,1,0,1,0,0,0,1
481594,2,491,0,12,7,2014,7,11,8,4,8,RM2338 WILLIAMS DR,RONALD W REAGAN BLVD,30.74004722,-97.8012,2,10,0,10,0,0,0,1
481595,7,491,2620,12,7,2014,7,13,46,11,1,I-35,,30.61406111,-97.6876,1,1,0,1,0,0,0,2
481596,3,13,0,13,7,2014,1,21,3,4,8,FM476,,29.19318611,-98.6826,1,1,0,1,0,0,0,1
481597,1,35,0,13,7,2014,1,17,45,4,8,FM 219,,31.75915,-97.8217,1,1,0,1,0,0,0,1
481598,1,113,1730,13,7,2014,1,22,40,16,5,WEBB CHAPEL RD,,32.86956944,-96.8647,1,1,0,1,0,0,0,1
481599,1,113,2590,13,7,2014,1,5,22,11,1,I-635 LBJ FWY,,32.85390556,-96.6453,1,1,0,1,0,0,0,1
481600,5,209,0,13,7,2014,1,14,5,6,4,CR-158,,29.94864167,-97.8483,1,1,0,1,0,0,0,1
481601,4,227,640,13,7,2014,1,5,18,13,8,BI-20,,32.25715556,-101.462,1,1,0,1,0,0,0,1
481602,1,231,0,13,7,2014,1,22,51,3,3,SR-34,,32.97946389,-96.1086,1,1,0,1,0,0,0,1
481603,3,241,0,13,7,2014,1,0,0,2,2,US-96,,30.50784722,-93.946,1,1,0,1,0,0,0,2
481604,4,339,1510,13,7,2014,1,23,46,11,1,I-45,,30.29151667,-95.4639,1,1,0,1,0,0,0,1
481605,5,439,2450,13,7,2014,1,11,19,11,8,SL 820,,32.73686944,-97.2252,1,1,0,1,0,0,0,1
481606,3,451,0,13,7,2014,1,2,54,2,2,US-67,,31.56766667,-100.26,1,1,0,1,0,0,0,1
481607,1,499,0,13,7,2014,1,20,50,4,8,FM 1254,,32.69569722,-95.458,1,1,0,1,0,0,0,1
481608,3,219,0,14,7,2014,2,9,2,2,2,US-84,,33.79678056,-102.152,1,10,0,10,0,0,0,2
481609,6,255,0,14,7,2014,2,6,40,4,8,FM 792,,28.86212222,-97.8374,1,1,0,1,0,0,0,1
481610,5,29,6090,15,7,2014,3,5,15,16,5,COMMERCIAL AVE,MCCAULEY DR,29.35891111,-98.5164,2,1,0,1,0,0,0,1
481611,4,71,0,15,7,2014,3,14,0,4,8,FM3180,TEXANA DR,29.77560833,-94.8581,3,1,0,1,0,0,0,2
481612,1,181,1830,15,7,2014,3,6,58,12,3,SR-91,,33.71643889,-96.5614,1,1,0,1,0,0,0,1
481613,1,303,4140,15,7,2014,3,5,53,16,5,IOLA AVE,,33.57580278,-101.948,1,2,0,2,0,0,0,1
481614,1,329,4560,15,7,2014,3,11,49,16,5,ROSALIND REDFERN GROVER PKWY,,31.99743889,-102.101,1,1,0,1,0,0,0,1
481615,1,423,7070,15,7,2014,3,22,50,2,8,SL323,,32.37002222,-95.3435,1,1,0,1,0,0,0,1
481616,3,73,0,16,7,2014,4,10,15,2,2,US-69,FM22,31.91822778,-95.2356,2,1,0,1,0,0,0,1
481617,3,113,1730,16,7,2014,4,15,11,16,5,WALNUT HILL LN,BROCKBANK DR,32.88093333,-96.8771,2,1,0,1,0,0,0,1
481618,1,201,3280,16,7,2014,4,3,0,11,1,I-610 NORTH LP,,29.77896944,-95.2631,1,10,0,10,0,0,0,1
481619,1,361,0,16,7,2014,4,4,40,6,4,CR-ROUNDBUNCH RD,,30.03146111,-93.8186,1,1,0,1,0,0,0,1
481620,2,375,150,16,7,2014,4,20,50,16,5,VAN BUREN ST,,35.21488889,-101.839,1,10,0,10,20,0,0,2
481621,1,399,0,16,7,2014,4,18,30,2,2,US-67,,31.78129722,-99.8308,1,10,0,10,0,0,0,1
481622,3,457,0,16,7,2014,4,13,22,2,2,US-69,,30.84578333,-94.4253,1,1,0,1,0,0,0,1
481623,1,13,0,17,7,2014,5,1,59,1,1,I-37,,28.77928333,-98.3103,1,1,0,1,0,0,0,1
481624,8,29,6090,17,7,2014,5,14,31,11,1,I-410,,29.52065278,-98.4876,1,1,0,1,0,0,0,1
481625,3,135,0,17,7,2014,5,16,55,3,3,SR-302,FM 866,31.89910833,-102.586,2,10,0,10,0,0,0,1
481626,1,171,0,17,7,2014,5,22,31,4,8,RM 1376,,30.17894167,-98.7486,1,10,0,10,0,0,0,1
481627,1,201,0,14,7,2014,2,15,23,6,4,CR-HOPFE RD,,30.04252222,-95.7702,1,1,0,1,0,0,0,1
481628,1,339,0,14,7,2014,2,16,9,5,7,BU 59L,,30.23861389,-95.1626,1,10,0,10,0,0,0,1
481629,2,223,1680,17,7,2014,5,15,50,1,1,I-30,,33.13092222,-95.82,1,2,0,2,0,0,0,1
481630,5,499,0,17,7,2014,5,8,43,4,3,SR-154,,32.76051111,-95.1574,1,1,0,1,0,0,0,2
481631,2,85,5390,18,7,2014,6,10,44,16,5,ALMA DR,PARK BLVD,33.02612778,-96.7164,2,10,0,10,0,0,0,1
481632,2,29,6090,18,7,2014,6,4,11,16,5,COVEL,,29.33712778,-98.6463,1,2,0,2,0,0,0,2
481633,2,39,0,18,7,2014,6,12,10,4,8,FM521,,29.01320278,-95.5761,1,2,0,2,0,0,0,1
481634,1,113,1730,18,7,2014,6,21,0,16,5,STONEBORO TRL,,32.68081111,-96.8077,1,10,0,10,0,0,0,1
481635,1,159,0,18,7,2014,6,14,35,3,3,SR-37,,33.30938611,-95.2469,1,10,0,10,0,0,0,1
481636,4,27,3690,19,7,2014,7,4,14,13,8,BU190F VETERANS MEMORIAL BLVD,W S YOUNG DR,31.10884167,-97.7144,2,1,0,1,0,0,0,1
481637,4,29,6090,19,7,2014,7,2,0,11,1,I-10,,29.45131944,-98.5153,1,1,0,1,0,0,0,2
481638,1,53,0,19,7,2014,7,16,27,4,8,PR4,,30.685325,-98.3506,1,10,0,10,0,0,0,1
481639,3,55,9997,19,7,2014,7,2,0,6,4,CR-172 COUNTY LINE RD,,30.00495556,-97.6123,1,1,0,1,0,0,0,1
481640,1,85,5390,19,7,2014,7,16,45,16,5,ALMA DR,SPRING CREEK PKWY,33.05634722,-96.71,2,10,0,10,0,0,0,1
481641,1,201,3280,19,7,2014,7,9,49,16,5,BISSONNET ST,,29.67496944,-95.5544,1,1,0,1,0,0,0,1
481642,1,219,0,19,7,2014,7,0,1,6,4,CR-MALLARD RD,,33.55696944,-102.145,1,10,0,10,0,0,0,1
481643,1,381,0,19,7,2014,7,15,35,1,1,I-27,,35.10903056,-101.911,1,1,0,1,0,0,0,1
481644,4,381,0,19,7,2014,7,22,24,1,1,I-37,,34.817025,-101.848,1,1,0,1,0,0,0,1
481645,2,439,502,19,7,2014,7,3,59,12,3,SR-183,,32.83790278,-97.1214,1,1,0,1,0,0,0,1
481646,1,15,0,20,7,2014,1,20,0,4,3,SR-159,NEW BREMEN RD,29.96941944,-96.4751,3,1,0,1,0,0,0,1
481647,2,29,6090,20,7,2014,1,13,13,11,1,I-10,,29.43144167,-98.4061,1,1,0,1,0,0,0,1
481648,2,91,4870,20,7,2014,1,16,15,13,8,BI-35 ELLIOT KNOX BLVD,BLUEBONNET AVE,29.69838333,-98.0985,3,1,0,1,0,0,0,1
481649,7,113,387,20,7,2014,1,23,15,11,1,I-20,,32.69658333,-96.6289,1,1,0,1,0,0,0,1
481650,1,113,1730,20,7,2014,1,2,4,16,5,12TH ST,,32.74127222,-96.8677,1,1,0,1,0,0,0,1
481651,3,159,0,20,7,2014,1,1,4,1,1,I-30,,33.16486389,-95.2873,1,1,0,1,0,0,0,1
481652,1,201,0,20,7,2014,1,20,56,11,7,I-69/US-59 EASTEX FWY,LAUDER RD,29.91069444,-95.3091,2,10,0,10,0,0,0,1
481653,6,7,5890,21,7,2014,2,15,59,3,8,BS35L,COVE HARBOR,27.98982222,-97.0802,3,1,0,1,0,0,0,1
481654,1,249,0,22,7,2014,3,6,28,6,4,CR-307,,27.99240833,-97.9735,1,1,0,1,0,0,0,1
481655,5,357,0,21,7,2014,2,17,35,4,3,SR-70,,36.12349167,-100.821,1,1,0,1,0,0,0,4
481656,1,113,1730,22,7,2014,3,4,15,12,7,US-75 CENTRAL EXPY,LOVERS LN,32.85107222,-96.7717,2,1,0,1,19,0,0,1
481657,2,113,1730,21,7,2014,2,9,12,11,7,I-635 LBJ FWY,US-75 CENTRAL EXPY,32.92335833,-96.7634,2,1,0,1,0,0,0,1
481658,1,297,0,22,7,2014,3,1,0,5,8,FM3336,,28.28608889,-98.1821,1,1,0,1,3,0,0,1
481659,2,5,4160,23,7,2014,4,23,13,13,2,US-59/69 MEDFORD DR,FM 2021 DAVISVILLE RD,31.36650556,-94.7045,2,10,0,10,0,0,0,1
481660,2,317,0,23,7,2014,4,5,49,2,3,SR-349,,32.27699444,-102.15700000000001,1,1,0,1,0,0,0,1
481661,11,167,6860,24,7,2014,5,21,33,14,8,FM 3436/STROM RD,,29.48456667,-95.0072,1,1,0,1,14,0,0,1
481662,2,309,0,24,7,2014,5,5,10,1,1,I-35,,31.7315,-97.1034,1,10,0,10,0,0,0,1
481663,3,371,0,24,7,2014,5,5,45,2,2,US-67,,30.93023056,-102.603,1,1,0,1,0,0,0,2
481664,2,499,0,24,7,2014,5,2,26,4,8,FM 2869,,32.79638056,-95.1959,1,5,0,5,0,0,0,1
481665,2,287,0,25,7,2014,6,10,58,4,8,FM 141,,30.32121111,-96.7862,1,1,0,1,0,0,0,1
481666,1,363,0,25,7,2014,6,15,45,3,2,US-281,,32.88775,-98.0886,1,1,0,1,0,0,0,1
481667,1,367,0,25,7,2014,6,3,30,1,1,I-30/WEST FWY,,32.72083056,-97.5635,1,1,0,1,3,0,0,1
