COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,LATITUDE,LONGITUD
167,7,24,11,13,5,13,3,2,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481862,3850,2000,SR-3,88888888,888888888
409,7,24,11,35,1,6,4,1,1,2,60,1,1,5,1,0,0,0,1,0,0,0,0,1,2,481863,0,2000,87,88888888,888888888
489,7,29,8,45,15,5,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,3,7,481864,0,2000,FM1761,88888888,888888888
99,7,31,10,40,5,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,2,481865,0,2000,SR-36,88888888,888888888
139,8,2,16,16,3,4,8,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481866,7270,2000,FM877,88888888,888888888
183,8,2,7,55,1,3,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481867,0,2000,SR-149,88888888,888888888
201,8,3,3,50,1,11,7,1,4,3,35,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481868,3280,2000,I-10,88888888,888888888
27,8,4,9,20,3,13,2,2,9,9,60,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481869,6810,2000,US-190,88888888,888888888
201,8,4,2,25,1,1,1,1,3,2,55,1,1,2,1,0,0,0,1,1,0,0,0,1,6,481870,0,2000,I-10,88888888,888888888
257,8,4,9,31,2,3,2,2,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481871,0,2000,US-80,88888888,888888888
201,8,5,3,40,3,12,7,1,4,3,50,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481872,0,2000,LP8,88888888,888888888
491,8,5,11,2,9,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,7,481873,0,2000,I-35,88888888,888888888
315,8,6,20,50,6,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,4,1,481874,0,2000,FM248,88888888,888888888
441,8,6,15,15,1,1,1,1,2,2,70,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481875,4500,2000,I-20,88888888,888888888
251,8,7,18,30,3,1,7,2,1,2,50,1,1,2,1,21,3,0,1,0,0,0,0,1,2,481876,0,2000,I-35W,88888888,888888888
291,8,7,15,8,3,14,3,2,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,2,2,481877,3980,2000,SR-146,88888888,888888888
453,8,7,19,15,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,2,481878,0,2000,FM973,88888888,888888888
147,8,8,10,55,1,4,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481879,0,2000,SR-34,88888888,888888888
347,8,8,2,46,2,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481880,0,2000,FM2864,88888888,888888888
231,8,9,0,5,1,4,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481881,7385,2000,SR-276,88888888,888888888
333,8,9,21,2,2,4,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481882,0,2000,SR-16,88888888,888888888
347,8,9,22,36,4,13,2,2,2,2,55,1,1,2,1,20,3,0,1,0,0,0,0,3,4,481883,4810,2000,US-59,88888888,888888888
423,8,9,8,20,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481884,0,2000,48,88888888,888888888
349,8,10,2,40,2,1,1,1,2,2,65,1,1,2,1,0,0,0,1,1,0,0,0,1,5,481885,5720,2000,I-45,88888888,888888888
61,8,11,3,4,6,14,8,1,2,2,55,1,1,2,1,0,0,2,1,0,0,0,0,1,6,481886,940,2000,FM1847,88888888,888888888
73,8,11,16,55,2,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481887,0,2000,FM2420,88888888,888888888
113,8,11,14,50,2,16,5,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481888,1730,2000,BELTLINERD,88888888,888888888
439,8,11,23,23,1,13,3,1,2,5,60,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481889,2850,2000,SR-114,88888888,888888888
491,8,11,20,22,7,3,3,2,2,2,99,1,1,2,1,0,0,0,1,1,0,0,0,2,6,481890,3981,2000,SR-29,88888888,888888888
201,8,12,12,45,1,12,7,1,4,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481891,3280,2000,US-59,88888888,888888888
225,8,12,3,10,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481892,0,2000,SR-19,88888888,888888888
231,8,12,0,50,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,7,481893,0,2000,FM36,88888888,888888888
257,8,12,1,40,4,3,3,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481894,0,2000,SR-34,88888888,888888888
339,8,12,11,55,7,2,3,1,2,2,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481895,0,2000,SR-105,88888888,888888888
367,8,12,2,30,1,1,7,1,1,9,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481896,0,2000,I-20,88888888,888888888
27,8,13,13,20,1,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481897,0,2000,FM2843,88888888,888888888
31,8,13,21,55,2,3,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,2,1,481898,0,2000,US-281,88888888,888888888
135,8,13,19,10,4,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,3,1,481899,0,2000,FM554,88888888,888888888
157,8,13,3,30,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481900,0,2000,FM2977,88888888,888888888
167,8,13,14,10,3,12,3,2,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481901,6860,2000,SR-146,88888888,888888888
201,8,13,20,35,5,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481902,0,2000,GULFBANK,88888888,888888888
365,8,13,3,15,1,2,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481903,0,2000,US-79,88888888,888888888
469,8,13,3,0,1,6,4,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481904,0,2000,KEMPERCITYROAD,88888888,888888888
417,8,13,7,29,6,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,3,1,481905,0,2000,SR-351,88888888,888888888
29,8,14,12,44,3,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481906,0,2000,LOOP1604,88888888,888888888
257,8,14,8,58,1,4,8,1,1,2,55,2,1,1,1,0,0,0,1,0,0,0,0,1,2,481907,0,2000,FM1641,88888888,888888888
339,8,14,0,10,3,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481908,5434,2000,US-59,88888888,888888888
339,8,14,3,27,4,11,1,5,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481909,1510,2000,I-45,88888888,888888888
423,8,14,17,0,3,6,4,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481910,0,2000,285,88888888,888888888
453,8,14,3,2,1,12,8,13,2,2,50,2,1,1,1,0,0,0,1,0,0,0,0,1,2,481911,330,2000,LOOP1,88888888,888888888
73,8,15,6,0,1,6,4,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481912,0,2000,2206,88888888,888888888
125,8,15,18,49,2,4,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481913,0,2000,SR-70,88888888,888888888
139,8,15,19,25,2,3,3,1,1,2,70,1,1,2,1,0,0,2,1,0,0,0,0,1,3,481914,0,2000,SR-34,88888888,888888888
29,8,16,7,37,3,16,5,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481915,6090,2000,ECKHARTRD,88888888,888888888
121,8,16,12,56,2,4,8,2,9,9,45,1,1,2,1,3,3,0,1,0,0,0,0,1,4,481916,0,2000,FM720,88888888,888888888
215,8,16,20,38,2,13,2,1,2,2,45,1,1,2,1,0,0,2,1,0,0,0,0,1,4,481917,5330,2000,US-281,88888888,888888888
339,8,16,18,55,3,6,4,1,1,2,25,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481918,0,2000,MILLERROAD,88888888,888888888
339,8,16,5,15,2,4,8,2,9,9,55,1,1,1,1,20,3,0,1,0,0,0,0,1,4,481919,4878,2000,LP494,88888888,888888888
361,8,16,22,41,3,13,3,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,4,481920,5100,2000,SR-87,88888888,888888888
29,8,17,6,20,4,16,5,1,2,3,30,1,1,3,1,0,0,0,1,0,0,0,0,1,5,481921,6090,2000,STMARY,88888888,888888888
77,8,17,22,10,1,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481922,0,2000,US-287,88888888,888888888
139,8,17,11,42,6,1,1,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,2,5,481923,0,2000,I-35E,88888888,888888888
231,8,17,0,30,1,6,4,1,1,2,35,1,1,5,1,0,0,0,1,0,0,0,0,1,5,481924,0,2000,4210,88888888,888888888
245,8,17,20,32,2,13,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481925,5430,2000,FM365,88888888,888888888
331,8,17,21,55,1,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481926,0,2000,US-190,88888888,888888888
355,8,17,3,20,3,12,3,1,2,3,60,1,1,2,1,0,0,2,1,0,0,0,0,1,5,481927,1550,2000,SR-358,88888888,888888888
439,8,17,23,44,3,16,5,1,2,2,40,1,1,1,2,0,0,0,1,0,0,0,0,1,5,481928,2450,2000,WESTERNCENTERBLVD,88888888,888888888
499,8,17,0,3,1,6,4,2,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481929,0,2000,2153,88888888,888888888
201,8,18,2,16,2,16,5,1,1,2,30,2,1,1,1,0,0,0,1,0,0,0,0,1,6,481930,480,2000,BAYTOWNCENTRALAVE,88888888,888888888
303,8,18,18,51,2,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481931,4140,2000,BOSTONAVE,88888888,888888888
351,8,18,13,50,1,4,3,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,6,481932,1022,2000,SR-87,88888888,888888888
439,8,18,8,23,6,13,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,3,6,481933,0,2000,FM1187,88888888,888888888
439,8,18,20,0,1,1,7,1,4,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,6,481934,3640,2000,I-20,88888888,888888888
439,8,18,6,46,3,12,3,1,2,3,65,1,1,1,1,0,0,0,1,1,0,0,0,1,6,481935,2850,2000,SR-121,88888888,888888888
453,8,18,3,14,1,11,1,1,2,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481936,330,2000,I-35,88888888,888888888
13,8,19,23,19,1,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481937,0,2000,SR-16,88888888,888888888
113,8,19,12,50,3,16,5,1,1,4,30,1,1,2,1,0,0,1,1,0,0,0,0,1,7,481938,1730,2000,LAMARST,88888888,888888888
113,8,19,20,0,3,16,5,2,2,3,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481939,1730,2000,WALNUTHILLLN,88888888,888888888
169,8,19,4,15,3,4,8,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,3,7,481940,0,2000,FM211,88888888,888888888
201,8,19,19,55,2,16,5,1,1,6,35,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481941,6490,2000,SPENCER,88888888,888888888
213,8,19,11,10,6,2,2,1,1,4,70,1,1,2,1,0,0,1,1,0,0,0,0,1,7,481942,0,2000,US-175,88888888,888888888
253,8,19,20,25,2,4,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,2,7,481943,0,2000,FM600,88888888,888888888
365,8,19,5,45,2,3,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481944,0,2000,SR-149,88888888,888888888
367,8,19,16,14,2,1,1,1,2,3,70,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481945,9997,2000,I-20,88888888,888888888
375,8,19,0,40,6,16,5,2,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481946,150,2000,NE24TH,88888888,888888888
407,8,19,21,49,2,2,2,2,2,2,50,1,1,4,1,0,0,0,1,1,0,0,0,1,7,481947,6344,2000,US-59,88888888,888888888
439,8,19,7,5,1,12,3,15,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,7,481948,2850,2000,SR-114,88888888,888888888
439,8,19,0,3,3,11,1,2,9,9,99,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481949,6060,2000,I-820,88888888,888888888
13,8,20,9,20,2,3,3,2,1,4,50,1,1,2,1,5,3,0,1,0,0,0,0,1,1,481950,5490,2000,SR-16,88888888,888888888
15,8,20,4,50,3,1,1,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481951,6280,2000,I-10,88888888,888888888
19,8,20,10,30,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481952,0,2000,RR187,88888888,888888888
91,8,20,1,50,1,1,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481953,0,2000,I-35,88888888,888888888
141,8,20,21,38,2,11,1,1,2,9,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481954,2190,2000,I-10,88888888,888888888
157,8,20,11,15,4,2,3,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481955,0,2000,SR-36,88888888,888888888
167,8,20,16,38,3,15,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481956,6213,2000,FM646,88888888,888888888
181,8,20,17,5,1,12,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481957,3290,2000,SR-75,88888888,888888888
201,8,20,0,20,1,6,4,1,2,2,30,1,1,1,1,0,0,0,1,0,0,0,0,1,1,481958,0,2000,LOGCRADLE,88888888,888888888
201,8,20,4,30,1,12,2,5,4,9,55,1,1,1,1,0,0,0,1,1,0,0,0,1,1,481959,3320,2000,US-59,88888888,888888888
323,8,20,22,25,2,2,2,1,2,2,45,2,1,2,1,0,0,0,1,1,0,0,0,1,1,481960,0,2000,US-277,88888888,888888888
377,8,20,14,42,2,3,2,2,1,2,40,1,1,2,1,20,3,0,1,0,0,0,0,1,1,481961,4320,2000,US-90,88888888,888888888
473,8,20,1,24,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,481962,0,2000,FM1488,88888888,888888888
21,8,21,20,29,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481963,0,2000,FM812,88888888,888888888
29,8,21,4,18,2,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481964,6090,2000,HILLCRESTDR,88888888,888888888
41,8,21,16,5,3,2,3,2,2,2,70,1,1,2,1,20,3,0,1,0,0,0,0,1,2,481965,0,2000,SR-21,88888888,888888888
113,8,21,12,40,2,12,2,1,2,4,65,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481966,5730,2000,US-75,88888888,888888888
231,8,21,7,35,3,3,3,2,1,2,70,1,1,2,1,4,3,0,1,0,0,0,0,1,2,481967,0,2000,SR-34,88888888,888888888
239,8,21,1,55,1,5,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481968,0,2000,FM234,88888888,888888888
249,8,21,21,40,2,6,4,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481969,0,2000,308,88888888,888888888
257,8,21,13,30,1,6,4,1,1,2,30,1,1,4,1,0,0,0,1,0,0,0,0,1,2,481970,0,2000,143,88888888,888888888
149,8,22,2,1,2,3,2,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481971,0,2000,US-77,88888888,888888888
215,8,22,1,23,1,15,8,1,1,2,45,2,1,2,1,0,0,0,1,0,0,0,0,1,3,481972,0,2000,FM1423,88888888,888888888
291,8,22,14,45,3,4,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481973,0,2000,FM834,88888888,888888888
497,8,22,22,35,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481974,0,2000,US-380,88888888,888888888
65,8,23,9,15,7,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,2,4,481975,0,2000,I-40,88888888,888888888
201,8,23,5,0,3,12,7,2,4,2,50,1,1,1,1,3,3,0,1,0,0,0,0,2,4,481976,3280,2000,LOOP8,88888888,888888888
339,8,23,15,30,3,2,2,2,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,1,4,481977,0,2000,US-59,88888888,888888888
29,8,24,2,2,4,16,5,3,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481978,6090,2000,PLEASANTONRD,88888888,888888888
201,8,24,19,15,3,16,5,2,2,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,5,481979,3280,2000,GREENSRD,88888888,888888888
277,8,24,15,40,3,2,2,2,1,2,50,1,1,2,1,20,3,0,1,0,14,0,0,1,5,481980,5233,2000,US-271,88888888,888888888
287,8,24,16,40,2,3,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,1,5,481981,0,2000,US-77,88888888,888888888
453,8,24,21,58,2,16,5,1,1,9,35,1,1,2,1,0,0,0,1,0,20,0,0,1,5,481982,330,2000,OLTORFST,88888888,888888888
201,8,25,0,45,1,11,1,13,3,9,99,2,1,1,1,0,0,0,1,0,0,0,0,1,6,481983,3280,2000,I-45,88888888,888888888
373,8,25,2,30,1,16,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,6,481984,0,2000,FM1987,88888888,888888888
407,8,25,18,50,2,2,2,2,2,2,55,1,1,2,1,20,3,0,1,1,0,0,0,1,6,481985,6344,2000,US-59,88888888,888888888
487,8,25,14,45,2,4,8,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,6,481986,0,2000,FM432,88888888,888888888
113,8,26,6,35,2,16,5,2,2,3,40,1,2,1,1,3,3,0,1,0,0,0,0,1,7,481987,1190,2000,JOSEYLANE,88888888,888888888
339,8,26,1,40,2,6,4,1,1,2,40,2,1,2,1,40,3,0,1,0,0,0,0,1,7,481988,0,2000,DOBBINHUFFSMITH,88888888,888888888
423,8,26,23,35,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481989,0,2000,381,88888888,888888888
453,8,26,22,29,2,16,5,1,2,2,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,481990,330,2000,BARTONSPRINGS,88888888,888888888
7,8,27,1,36,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481991,5890,2000,BROADWAY,88888888,888888888
29,8,27,3,30,2,11,1,1,2,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,481992,6090,2000,I-410,88888888,888888888
97,8,27,17,21,2,1,1,1,2,2,70,2,1,1,1,0,0,0,1,0,0,0,0,1,1,481993,7112,2000,I-35,88888888,888888888
113,8,27,3,7,3,11,1,1,2,4,65,1,1,2,1,0,0,0,1,0,19,0,0,1,1,481994,387,2000,I-635,88888888,888888888
201,8,28,14,50,1,16,5,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,1,2,481995,3280,2000,BISSONNET,88888888,888888888
257,8,28,6,5,2,5,8,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481996,2430,2000,FM740,88888888,888888888
409,8,28,8,31,1,5,8,1,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,2,481997,0,2000,FM3024,88888888,888888888
441,8,28,18,45,2,11,7,2,1,2,45,1,1,2,1,20,3,0,1,0,0,0,0,1,2,481998,30,2000,I-20,88888888,888888888
39,8,29,6,46,1,6,4,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,1,3,481999,0,2000,155,88888888,888888888
113,8,29,21,45,3,11,1,1,2,9,65,1,1,1,1,0,0,1,1,0,0,0,0,1,3,482000,2010,2000,I-20,88888888,888888888
201,8,29,7,30,2,11,1,1,3,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482001,3280,2000,I-10,88888888,888888888
291,8,29,18,0,1,6,4,1,1,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482002,3025,2000,2016,88888888,888888888
401,8,29,17,15,2,6,4,2,1,2,40,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482003,0,2000,415,88888888,888888888
423,8,29,17,39,2,13,2,2,2,2,35,1,1,2,1,20,3,0,1,0,0,0,0,1,3,482004,7070,2000,US-69,88888888,888888888
39,8,30,15,40,5,2,3,3,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482005,0,2000,SR-6,88888888,888888888
201,8,30,2,40,1,16,5,1,1,2,35,2,1,2,1,0,0,0,1,0,0,0,0,1,4,482006,3280,2000,0LDKATYRD,88888888,888888888
201,8,30,18,20,2,11,1,1,3,4,60,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482007,3280,2000,I-610,88888888,888888888
201,8,30,12,30,2,16,5,2,2,2,35,1,1,1,1,0,0,0,1,0,0,0,0,1,4,482008,3280,2000,HAMMERLY,88888888,888888888
201,8,30,23,20,2,16,5,1,1,9,45,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482009,3280,2000,MYKAWA,88888888,888888888
201,8,30,7,0,4,16,5,2,1,2,55,1,1,2,1,20,3,0,1,0,0,0,0,1,4,482010,3890,2000,FAIRMONTPARKWAY,88888888,888888888
219,8,30,17,0,3,13,3,2,2,2,70,1,1,2,1,20,3,0,1,1,0,0,0,1,4,482011,0,2000,SR-114,88888888,888888888
329,8,30,14,50,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482012,0,2000,I-20,88888888,888888888
161,8,31,18,21,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,1,5,482013,0,2000,FM80,88888888,888888888
375,8,31,0,5,3,13,8,1,2,2,45,1,1,2,1,0,0,0,1,0,0,0,0,1,5,482014,150,2000,BI40D,88888888,888888888
13,9,2,1,11,1,3,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482015,0,2000,SR-16,88888888,888888888
21,9,2,15,9,2,4,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,2,7,482016,0,2000,FM1441,88888888,888888888
29,9,2,2,0,2,16,5,1,1,9,30,1,1,2,1,0,0,0,1,0,0,0,0,2,7,482017,6090,2000,BABCOCK,88888888,888888888
73,9,2,10,0,3,14,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482018,3470,2000,SP386,88888888,888888888
113,9,2,19,35,3,11,1,1,3,4,60,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482019,1730,2000,I-75,88888888,888888888
183,9,2,0,5,1,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482020,0,2000,FM2204,88888888,888888888
199,9,2,16,15,1,6,4,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,1,7,482021,0,2000,KEITHRD,88888888,888888888
201,9,2,11,5,5,12,3,3,2,3,45,1,1,1,1,3,3,0,1,0,0,0,0,1,7,482022,0,2000,SR-249,88888888,888888888
201,9,2,23,20,5,11,1,13,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482023,0,2000,I-10,88888888,888888888
241,9,2,2,40,1,2,2,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482024,0,2000,US-96,88888888,888888888
245,9,2,6,35,2,16,5,1,1,4,35,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482025,490,2000,LUCAS,88888888,888888888
245,9,2,19,48,6,16,5,1,9,9,35,1,1,1,1,0,0,0,1,0,0,0,0,1,7,482026,5430,2000,PROCTERST,88888888,888888888
251,9,2,7,57,4,16,5,2,1,2,30,1,1,2,1,20,3,0,1,0,0,0,0,1,7,482027,1370,2000,WILLINGHAM,88888888,888888888
445,9,2,14,5,7,4,8,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,3,7,482028,0,2000,FM403,88888888,888888888
481,9,2,18,45,2,16,5,1,9,9,30,1,1,2,1,0,0,0,1,0,0,0,0,1,7,482029,2130,2000,ALFRED,88888888,888888888
1,9,3,0,25,1,4,3,3,1,2,60,1,1,2,1,20,3,0,1,0,0,0,0,1,1,482030,0,2000,SR-294,88888888,888888888
37,9,3,21,0,1,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482031,0,2000,FM992,88888888,888888888
61,9,3,17,40,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482032,0,2000,FM732,88888888,888888888
113,9,3,20,24,1,16,5,1,9,9,35,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482033,3420,2000,MACARTHUR,88888888,888888888
183,9,3,0,50,10,13,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482034,0,2000,SR-31,88888888,888888888
201,9,3,1,27,1,6,5,1,2,2,45,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482035,0,2000,KUYKEMDAHL,88888888,888888888
201,9,3,1,15,5,11,1,1,2,4,35,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482036,3280,2000,I-10,88888888,888888888
215,9,3,1,50,2,6,2,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482037,0,2000,US-281,88888888,888888888
277,9,3,23,35,2,5,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482038,0,2000,FM1501,88888888,888888888
285,9,3,3,25,2,4,8,1,1,9,55,2,1,2,1,0,0,0,1,0,0,0,0,1,1,482039,0,2000,FM337,88888888,888888888
439,9,3,3,31,2,16,5,1,1,4,40,1,1,1,1,0,0,0,1,0,0,0,0,1,1,482040,260,2000,AVENUEEAST,88888888,888888888
451,9,3,23,17,1,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,1,1,482041,0,2000,US-87,88888888,888888888
291,9,4,6,35,5,2,3,1,1,2,65,1,3,2,1,0,0,0,1,0,0,0,0,2,2,482042,0,2000,SR-105,88888888,888888888
319,9,4,23,50,3,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,18,0,0,1,2,482043,0,2000,FM1871,88888888,888888888
469,9,4,18,23,2,2,2,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,1,2,482044,7190,2000,US-59,88888888,888888888
113,9,5,20,52,2,16,5,1,1,9,35,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482045,2800,2000,8THST,88888888,888888888
203,9,5,17,6,1,3,3,1,1,4,70,1,1,2,1,0,0,0,1,0,0,0,0,1,3,482046,0,2000,SR-43,88888888,888888888
367,9,5,22,58,1,4,3,1,1,2,65,2,1,2,1,0,0,0,1,0,0,0,0,1,3,482047,0,2000,SR-171,88888888,888888888
201,9,6,13,55,2,13,3,1,2,3,45,1,1,2,1,0,0,0,1,0,0,0,0,1,4,482048,3280,2000,SR-6,88888888,888888888
