COUNTY,MONTH,DAY,HOUR,MINUTE,PERSONS,ROAD_FNC,ROUTE,REL_JUNC,TRAF_FLO,NO_LANES,SP_LIMIT,ALIGNMNT,PROFILE,PAVE_TYP,SUR_COND,TRA_CONT,T_CONT_F,HIT_RUN,WEATHER1,WEATHER2,C_M_ZONE,CF1,CF2,CF3,FATALS,DAY_WEEK,ST_CASE,CITY,YEAR,TWAY_ID,TWAY_ID2,LATITUDE,LONGITUD,WEATHER
441,1,31,9,24,4,14,2,2,2,2,55,1,1,2,1,20,3,0,1,0,0,0,0,0,1,5,480141,30,2008,US-84,ARNOLD,32.45403056,-99.80830278,1
453,1,31,19,15,1,6,4,1,1,2,55,2,2,2,2,40,3,0,1,0,0,0,0,0,1,5,480142,0,2008,WALTONHILLPASS,99999999999999999999,,,1
467,1,31,18,44,2,4,3,1,1,2,55,1,1,2,2,0,0,0,1,0,0,0,0,0,1,5,480143,0,2008,SR-198,99999999999999999999,32.39518333,-96.06975278,1
231,1,30,7,48,5,13,2,1,5,4,55,1,1,2,1,0,0,0,1,0,0,14,19,0,1,4,480144,2860,2008,US-69,99999999999999999999,33.11111667,-96.08611389,1
329,1,6,17,5,3,3,3,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480145,0,2008,SR-191,99999999999999999999,31.98844167,-102.1927,1
187,1,11,16,57,3,13,3,1,1,2,99,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480146,6290,2008,SR-123,99999999999999999999,29.56468611,-97.94152778,1
201,1,12,12,50,3,13,8,1,3,2,40,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480147,3280,2008,FM865,99999999999999999999,29.68855556,-95.35396944,1
139,1,19,20,2,2,5,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480148,0,2008,FM985,99999999999999999999,32.26140556,-96.67255278,1
201,1,21,2,15,3,16,5,1,1,4,50,1,1,1,1,0,0,0,1,0,0,0,0,0,1,2,480149,3280,2008,MESA,99999999999999999999,29.84522222,-95.26226944,1
3,1,23,7,33,2,2,2,1,2,2,75,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480150,0,2008,US-385,99999999999999999999,32.284575,-102.5350889,1
439,1,23,20,35,3,13,8,2,2,2,40,1,2,2,1,3,3,0,1,0,0,0,0,0,1,4,480151,2450,2008,BU287P,LONG,32.80467222,-97.35151667,1
29,2,1,12,20,6,4,8,2,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480152,0,2008,FM1604,ROCKPORT,29.23319722,-98.58738056,1
113,2,1,2,5,3,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480153,1730,2008,CHEYENNE,99999999999999999999,32.72870556,-96.63920278,1
141,2,1,15,23,3,16,5,2,1,2,45,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,480154,2190,2008,WESTSIDE,GOMEZ,31.86461389,-106.6259611,1
245,2,1,13,0,3,2,3,8,2,4,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,480155,0,2008,SR-105,99999999999999999999,30.13266667,-94.25374167,1
257,2,1,18,36,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480156,0,2008,FM986,99999999999999999999,32.82044722,-96.25157778,1
287,2,1,5,45,1,5,8,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480157,0,2008,FM696,99999999999999999999,30.43249444,-96.92699167,1
395,2,1,6,15,1,4,8,1,1,2,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480158,0,2008,FM1940,99999999999999999999,31.05346389,-96.3588,1
1,2,2,12,50,2,3,3,2,1,2,70,1,1,2,1,20,3,0,1,0,0,0,0,0,1,7,480159,0,2008,SR-155,FM2267,31.92226111,-95.54216944,1
29,2,2,18,30,1,1,7,1,4,2,50,1,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480160,0,2008,I-10,99999999999999999999,29.73635,-98.68521944,1
29,2,2,21,35,9,4,8,8,5,4,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480161,6090,2008,FM2536,99999999999999999999,29.34598056,-98.614825,1
25,2,2,0,41,1,6,4,1,1,2,35,1,3,8,1,0,0,0,1,0,0,0,0,0,1,7,480162,0,2008,117,99999999999999999999,28.613875,-97.82464722,1
41,2,2,16,33,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480163,970,2008,OAKSIDE,99999999999999999999,30.65026389,-96.32123611,1
67,2,2,22,45,1,5,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480164,0,2008,FM96,99999999999999999999,33.20495833,-94.24776111,1
215,2,2,14,0,3,4,8,8,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480165,0,2008,FM681,99999999999999999999,26.31749722,-98.32145556,1
241,2,2,11,10,7,2,2,1,2,2,70,1,1,1,1,0,0,0,1,0,0,0,0,0,1,7,480166,0,2008,US-96,99999999999999999999,30.37295833,-94.0499,1
337,2,2,14,10,1,4,8,1,1,2,60,2,2,2,1,40,3,0,1,0,0,0,0,0,1,7,480167,0,2008,FM455,99999999999999999999,33.45887222,-97.49951944,1
287,2,11,18,46,3,4,8,1,1,2,60,1,2,2,1,0,0,0,1,0,0,0,0,0,2,2,480168,0,2008,FM696,99999999999999999999,30.39383056,-97.13424722,1
439,2,2,12,26,2,13,8,1,1,4,60,1,2,2,1,0,0,0,1,0,0,0,0,0,1,7,480169,0,2008,BU287P,99999999999999999999,32.93598611,-97.41811111,1
457,2,2,18,23,3,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,7,480170,0,2008,US-69,99999999999999999999,30.53864444,-94.39991111,1
91,2,3,3,18,4,11,1,1,3,4,45,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480171,4870,2008,I-35,99999999999999999999,29.67891944,-98.14873889,1
113,2,3,5,12,3,12,2,1,3,4,60,1,3,1,1,0,0,0,1,0,0,0,0,0,1,1,480172,1730,2008,US-75,99999999999999999999,32.86888611,-96.77031389,1
113,2,3,3,30,6,13,3,1,3,2,50,1,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480173,1730,2008,SR-310,99999999999999999999,32.72748056,-96.75803889,1
201,2,3,2,22,2,13,2,1,2,4,35,1,1,1,1,0,0,2,1,0,0,0,0,0,1,1,480174,3280,2008,US-90A,99999999999999999999,29.68450556,-95.422325,1
241,2,3,18,58,3,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480175,0,2008,SR-62,99999999999999999999,30.36522778,-93.93333889,1
403,2,3,0,44,2,6,4,1,1,2,55,2,1,2,1,0,0,3,1,0,0,0,0,0,1,1,480176,0,2008,FAIRDALE,99999999999999999999,31.21677222,-93.67006389,1
497,2,3,7,50,1,4,8,1,1,2,70,1,3,2,2,0,0,0,1,0,0,0,0,0,1,1,480177,0,2008,FM51,99999999999999999999,33.27373333,-97.54125556,1
29,2,4,16,32,4,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480178,6090,2008,PROBANDT,99999999999999999999,29.38349444,-98.50218889,1
29,2,4,12,20,2,12,8,1,3,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480179,6090,2008,LP1604,99999999999999999999,29.60370278,-98.53300833,1
91,2,4,7,13,5,11,1,1,3,3,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2,480180,4870,2008,I-35,99999999999999999999,29.66194444,-98.17288056,1
141,2,4,3,41,1,16,5,1,4,3,10,2,2,1,1,98,9,0,1,0,0,0,0,0,1,2,480181,2190,2008,ZARAGOZA,99999999999999999999,31.67118611,-106.33620559999999,1
143,2,4,9,8,1,4,3,1,1,2,60,2,1,2,2,40,3,0,1,0,0,0,0,0,1,2,480182,0,2008,SR-108,99999999999999999999,32.43581111,-98.35777222,1
185,2,4,22,12,2,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480183,9997,2008,FM244,99999999999999999999,30.64681944,-96.101825,1
201,2,4,12,50,2,16,5,1,2,4,40,1,2,2,1,0,0,0,1,0,0,14,0,0,1,2,480184,5230,2008,REDBLUFF,99999999999999999999,29.71758611,-95.20561944,1
423,2,4,9,54,4,13,2,2,1,4,65,1,1,2,1,4,3,0,1,0,0,0,0,0,1,2,480185,7070,2008,US-271,LP323,32.39616944,-95.26928056,1
485,2,4,6,15,1,12,2,1,2,2,70,2,1,1,2,0,0,0,1,0,0,0,0,0,1,2,480186,7490,2008,US-82,99999999999999999999,33.88544444,-98.43612222,1
63,2,5,6,50,1,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480187,0,2008,FM557,99999999999999999999,32.93216944,-94.85901667,1
171,2,5,18,0,1,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480188,0,2008,I-10,99999999999999999999,,,1
189,2,5,18,25,4,4,8,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,3,480189,0,2008,FM400,99999999999999999999,34.05035833,-101.6966139,1
201,2,5,17,22,1,16,5,1,2,3,35,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3,480190,3280,2008,MARTINLUTHERKING,99999999999999999999,29.67201111,-95.33690833,1
209,2,5,20,25,3,4,8,1,1,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,1,3,480191,7526,2008,FM3237,99999999999999999999,30.01076944,-98.07618889,1
355,2,5,6,56,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480192,0,2008,FM1694,99999999999999999999,27.70341389,-97.61926111,1
341,2,5,11,57,15,4,2,1,2,2,70,1,1,1,4,0,0,0,1,0,0,0,0,0,2,3,480193,0,2008,US-287,99999999999999999999,35.94658889,-101.9861472,1
373,2,5,11,36,2,14,3,1,1,4,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480194,4020,2008,SR-146,99999999999999999999,30.69139167,-94.916575,1
135,2,6,21,39,7,12,3,2,5,6,45,1,1,2,1,20,3,0,1,0,0,0,0,0,1,4,480195,5030,2008,SR-191,MCKNIGHT,31.88348056,-102.3797667,1
287,2,6,19,50,1,3,2,1,1,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480196,0,2008,US-77,99999999999999999999,30.49030556,-96.98730556,1
183,2,7,20,58,2,3,3,1,5,4,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480198,0,2008,SR-31,99999999999999999999,32.3872,-94.91273333,1
231,2,7,6,46,3,5,8,1,1,2,55,2,2,2,1,0,0,0,1,0,0,0,0,0,1,5,480199,0,2008,FM3427,99999999999999999999,33.24611667,-96.14658333,1
91,2,8,17,14,2,4,8,2,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480200,0,2008,FM1863,SHOENTHAL,29.70982222,-98.25339444,1
93,2,8,11,24,3,6,4,1,1,2,60,2,1,8,5,0,0,0,1,0,0,0,0,0,1,6,480201,0,2008,435,99999999999999999999,32.06451944,-98.56485,1
113,2,8,23,20,1,12,2,1,3,5,60,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,480202,5730,2008,US-75,99999999999999999999,32.98183056,-96.71298889,1
187,2,8,7,14,2,13,2,2,1,4,50,1,1,2,1,20,3,0,1,0,0,0,0,0,1,6,480203,6290,2008,US-90,FLEMING,29.57690833,-97.98663056,1
287,2,8,13,13,1,2,2,1,1,4,70,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480204,0,2008,US-290,99999999999999999999,30.18601667,-96.98537222,1
355,2,8,2,3,1,11,1,15,3,3,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480205,1550,2008,I-35,99999999999999999999,27.802325,-97.4309,1
439,2,8,23,39,2,13,8,2,2,6,45,1,1,1,1,3,3,0,1,0,0,0,0,0,1,6,480206,260,2008,FM157,SUBLETT,32.64864167,-97.13430556,1
31,2,9,14,35,2,4,8,1,1,2,50,2,2,2,1,40,3,0,1,0,0,0,0,0,1,7,480207,0,2008,RM473,99999999999999999999,29.96480278,-98.43524722,1
113,2,9,15,44,3,16,5,2,2,4,35,1,1,1,1,3,3,0,1,0,0,0,0,0,1,7,480208,2590,2008,WALNUT,SHILOH,32.91636944,-96.66526944,1
183,2,9,10,30,1,5,8,1,1,2,55,2,2,1,1,0,0,0,1,0,0,0,0,0,1,7,480209,0,2008,FM2275,99999999999999999999,32.55807222,-94.87913333,1
223,2,9,16,42,3,3,3,2,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480210,0,2008,SR-19,1116,33.05196389,-95.67881667,1
245,2,9,21,34,3,16,5,1,1,2,30,1,1,2,1,20,3,2,1,0,0,0,0,0,1,7,480211,490,2008,LIBERTY,99999999999999999999,30.08370278,-94.12485833,1
339,2,9,11,47,2,3,8,3,1,2,55,1,1,2,1,3,3,0,1,0,0,0,0,0,1,7,480212,5434,2008,FM1314,GENECAMPBELL,30.15965556,-95.31096944,1
391,2,9,20,20,2,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480213,0,2008,OLDGOLIAD,99999999999999999999,28.35363333,-97.29822778,1
467,2,9,15,40,3,4,8,3,1,2,60,2,2,2,1,20,3,0,1,0,1,0,0,0,1,7,480214,0,2008,FM17,1222,32.65753889,-95.74035833,1
19,2,10,13,30,1,4,8,1,1,2,70,2,3,2,1,0,0,0,1,0,0,0,0,0,1,1,480215,0,2008,FM470,99999999999999999999,29.66969444,-99.33410833,1
113,2,10,3,0,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480216,1730,2008,COTTONVALLEY,99999999999999999999,32.63466667,-96.83022778,1
245,2,10,16,48,1,6,4,1,1,2,50,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480217,0,2008,LABELLE,99999999999999999999,29.9366,-94.16357778,1
201,2,10,8,24,2,16,5,1,2,2,65,2,2,1,1,0,0,0,1,0,0,0,0,0,1,1,480218,3280,2008,WESTPARKTOLLROAD,99999999999999999999,29.72465,-95.47640278,1
339,2,10,15,38,2,4,8,1,1,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480219,0,2008,FM1097,99999999999999999999,30.43433056,-95.65685833,1
373,2,10,18,24,2,3,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480220,0,2008,US-190,99999999999999999999,30.69818056,-94.78654722,1
491,2,10,0,24,3,12,7,2,4,3,50,1,1,2,1,3,3,0,1,0,0,0,0,0,1,1,480221,330,2008,US-183,SPICEWOODSPRINGS,30.43402222,-97.77020833,1
61,2,11,13,21,5,13,8,2,5,4,50,1,1,2,1,20,3,0,1,0,0,0,0,0,1,2,480222,3030,2008,BU-83,LEWIS,26.18388333,-97.73909444,1
157,2,11,16,45,9,4,8,2,1,2,35,1,1,2,2,20,3,0,1,0,0,0,0,0,1,2,480223,0,2008,FM723,CUMMINGS,29.57614444,-95.81103889,1
265,2,11,15,20,4,6,4,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480224,0,2008,SOUTHWAY,99999999999999999999,30.03542222,-99.1438,1
305,2,11,8,39,3,4,8,1,1,2,70,2,1,2,1,0,0,0,1,0,0,0,0,0,2,2,480225,0,2008,FM211,99999999999999999999,33.32378611,-101.7774306,1
91,2,12,11,25,2,3,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480227,0,2008,US-281,99999999999999999999,29.84296944,-98.40969167,1
215,2,12,0,42,1,12,7,3,4,2,45,1,3,2,1,0,0,0,1,0,0,0,0,0,1,3,480228,4197,2008,US-83,BICENTENNIAL,26.19062222,-98.24148333,1
233,2,12,21,10,4,3,3,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480229,0,2008,SR-136,99999999999999999999,35.63745,-101.4948333,1
347,2,12,18,55,3,2,3,3,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480230,0,2008,SR-103,489,31.37952222,-94.35485,1
213,2,13,16,45,5,4,8,1,1,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,2,4,480231,0,2008,FM317,99999999999999999999,32.22805833,-95.60490556,1
91,2,14,9,43,1,4,3,3,1,2,50,1,2,2,1,3,3,0,1,0,0,0,0,0,1,5,480232,0,2008,SR-46,FM3159,29.80427778,-98.34920278,1
161,2,14,6,24,2,4,8,1,1,2,65,2,2,2,1,0,0,0,1,0,0,0,0,0,1,5,480233,0,2008,FM80,99999999999999999999,31.55480556,-96.27165,1
201,2,14,7,0,4,12,2,1,2,3,45,1,1,1,1,0,0,1,1,0,0,0,0,0,1,5,480234,3280,2008,US-90A,99999999999999999999,29.638875,-95.48644444,1
309,2,14,19,1,5,11,1,1,3,3,65,1,1,2,1,0,0,0,1,0,0,0,0,0,2,5,480235,3769,2008,I-35,99999999999999999999,31.64526944,-97.09729722,1
213,1,1,17,0,7,14,8,1,2,2,65,1,1,1,1,0,0,0,1,0,0,0,0,0,1,3,480236,300,2008,FM317,99999999999999999999,32.22225833,-95.87517222,1
329,2,14,19,10,5,5,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480237,0,2008,FM715,99999999999999999999,31.96348056,-102.03581390000001,1
339,2,15,0,15,1,16,5,1,2,2,45,1,1,1,1,0,0,0,1,0,0,0,0,0,1,6,480238,6884,2008,WOODLANDS,99999999999999999999,30.18613889,-95.577475,1
439,2,15,3,22,1,13,2,1,2,3,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,6,480239,590,2008,US-377,99999999999999999999,32.6536,-97.49700833,1
485,2,15,17,52,2,16,5,2,3,2,40,1,1,2,2,20,3,0,2,0,0,0,0,0,1,6,480240,7490,2008,KEMP,AVEM,33.89048889,-98.52729722,2
15,2,16,1,40,2,4,3,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480241,0,2008,SR-159,99999999999999999999,29.99142778,-96.20005556,2
161,2,16,17,15,1,1,1,1,2,2,70,1,2,2,2,0,0,0,2,0,0,0,0,0,1,7,480242,0,2008,I-35,99999999999999999999,31.61114722,-96.20740833,2
161,2,16,15,20,2,3,2,3,1,2,70,1,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480243,0,2008,US-84,FM80,31.63955278,-96.28368611,2
183,2,16,17,56,3,13,2,1,5,4,55,2,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480244,0,2008,US-281,99999999999999999999,32.452075,-94.73148056,2
183,2,16,8,32,1,13,3,1,5,4,50,1,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480245,3680,2008,SR-31,SR-135,32.39268056,-94.89110556,2
215,2,16,13,9,2,13,8,8,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480246,4197,2008,FM1926,99999999999999999999,26.21118333,-98.244425,1
295,2,16,21,40,4,4,8,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480247,0,2008,FM1454,99999999999999999999,36.34219167,-100.13135279999999,2
337,2,16,9,27,1,6,4,1,1,2,60,1,2,4,2,0,0,0,2,0,0,0,0,0,1,7,480248,0,2008,MUENSTER,99999999999999999999,33.54902778,-97.50575833,2
439,2,16,19,26,2,6,4,1,1,2,30,2,1,2,2,40,3,0,1,0,0,0,0,0,1,7,480249,0,2008,LIBERTYSCHOOLTAP,99999999999999999999,32.93523333,-97.51497778,1
453,2,16,13,8,8,3,3,1,1,4,65,2,2,2,2,0,0,0,2,0,0,0,0,0,3,7,480250,0,2008,SR-71,99999999999999999999,30.34007222,-98.04065278,2
465,2,16,2,32,1,16,5,1,3,2,35,1,2,2,2,0,0,0,2,0,0,0,0,0,1,7,480251,1820,2008,INTERNATIONALBRIDGE,99999999999999999999,,,2
467,2,16,10,14,2,1,1,1,2,4,70,1,1,2,2,0,0,0,2,0,0,0,0,0,1,7,480252,0,2008,I-20,99999999999999999999,32.62125556,-95.98941944,2
481,2,16,16,24,2,2,2,2,2,4,70,1,1,2,2,21,3,0,2,0,0,0,0,0,1,7,480253,7410,2008,US-59,231,29.3594,-96.10114444,2
481,2,16,3,45,2,4,8,1,1,2,60,1,1,2,1,0,0,0,1,0,0,0,0,0,1,7,480254,0,2008,FM1162,99999999999999999999,29.187775,-96.231275,1
21,2,17,11,25,2,3,3,1,2,4,70,1,1,8,1,0,0,0,1,0,0,0,0,0,1,1,480255,0,2008,SR-71,99999999999999999999,29.98333333,-97.11595278,1
27,2,17,14,0,1,5,8,1,1,2,60,2,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480256,0,2008,FM2670,99999999999999999999,30.97996389,-97.79364167,1
29,2,17,15,33,1,16,5,1,1,2,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480257,6090,2008,BURNET,99999999999999999999,29.42901111,-98.44629722,1
141,2,17,22,34,2,4,8,1,2,2,55,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480258,0,2008,FM1281,99999999999999999999,31.682675,-106.14878610000001,1
215,2,17,21,42,1,16,5,1,1,4,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,1,480259,4197,2008,2ND,99999999999999999999,26.17383889,-98.22616389,1
245,2,17,11,36,1,16,5,1,2,2,35,1,2,1,1,0,0,0,1,0,0,0,0,0,1,1,480260,490,2008,PARK,99999999999999999999,30.07839722,-94.09639722,1
427,2,17,17,35,2,2,2,7,2,2,65,1,1,2,1,20,3,0,1,0,0,0,0,0,1,1,480261,0,2008,US-83,99999999999999999999,26.31286389,-98.65501667,1
439,2,17,19,18,3,16,5,1,1,2,30,1,1,2,1,0,0,2,1,0,0,0,0,0,1,1,480262,2450,2008,25TH,99999999999999999999,32.7899,-97.35647222,1
453,2,17,16,45,5,6,4,1,1,2,45,2,2,2,1,0,0,0,1,0,0,0,0,0,1,1,480263,0,2008,TRAILSEND,99999999999999999999,30.49924167,-97.88903611,1
469,2,17,15,22,1,16,5,1,3,4,35,2,1,1,1,0,0,0,1,0,0,0,0,0,1,1,480264,7190,2008,SAMHOUSTON,99999999999999999999,28.84309722,-96.99715833,1
147,2,18,14,53,2,4,3,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,1,2,480265,0,2008,SR-78,99999999999999999999,33.64711944,-96.17987222,1
185,2,18,15,20,4,2,3,4,1,2,70,1,1,2,1,0,0,0,1,0,0,0,0,0,3,2,480266,0,2008,SR-105,99999999999999999999,30.33670833,-95.88789722,1
201,2,18,1,45,3,12,7,1,4,2,60,2,1,1,1,0,0,0,1,0,0,0,0,0,1,2,480267,480,2008,SR-146,99999999999999999999,29.74185556,-94.98925,1
439,2,18,3,52,2,12,8,1,3,4,30,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480268,2450,2008,SP280,99999999999999999999,,,1
453,2,18,21,30,1,3,3,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,2,480269,0,2008,SR-71,99999999999999999999,30.18761944,-97.59926667,1
29,2,19,0,54,1,16,5,1,1,2,30,2,1,2,1,0,0,0,1,0,0,0,0,0,1,3,480270,6090,2008,STMARYS,99999999999999999999,29.45450556,-98.48223333,1
157,2,19,22,27,2,16,5,1,2,2,35,2,1,1,1,0,0,0,1,0,0,0,0,0,1,3,480271,6660,2008,LEXINGTON,99999999999999999999,29.59243889,-95.61903056,1
303,2,19,9,40,1,6,4,1,1,2,60,1,1,5,5,0,0,0,2,0,0,0,0,0,1,3,480273,0,2008,1300,99999999999999999999,33.55323056,-102.0263972,2
423,2,19,18,38,3,15,8,1,2,2,55,1,2,2,1,0,0,0,1,0,0,0,0,0,1,3,480274,7070,2008,FM756,99999999999999999999,32.27731944,-95.27943333,1
139,2,20,8,46,4,13,2,1,2,2,55,1,1,1,1,0,0,0,1,0,0,0,0,0,1,4,480275,4570,2008,US-287,99999999999999999999,32.461275,-96.94314722,1
171,2,20,22,7,2,2,2,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480276,0,2008,US-290,99999999999999999999,30.23253611,-98.67731111,1
299,3,6,12,0,1,3,3,1,1,4,55,1,1,2,2,0,0,0,2,0,0,0,0,0,1,5,480277,985,2008,SR-29,99999999999999999999,30.73323056,-98.46934722,2
29,2,21,19,15,2,16,5,1,2,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480278,6090,2008,MARBACH,99999999999999999999,29.41781944,-98.67313611,1
201,2,21,19,52,2,11,7,5,4,4,50,1,1,1,1,0,0,0,1,0,0,0,0,0,1,5,480279,0,2008,I-10,99999999999999999999,29.78483333,-95.74178611,1
201,2,21,8,57,3,11,1,1,3,9,65,1,2,1,2,0,0,0,1,0,0,0,0,0,1,5,480280,0,2008,I-45,99999999999999999999,30.05318889,-95.43209722,1
201,2,21,15,34,1,6,4,1,1,2,45,1,1,2,2,0,0,0,2,0,0,0,0,0,1,5,480281,0,2008,GARRETT,99999999999999999999,29.88369167,-95.13017222,2
209,2,20,0,42,3,1,1,1,3,9,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,4,480282,3760,2008,I-35,99999999999999999999,29.95491111,-97.87773889,1
213,2,21,19,50,2,2,2,1,1,2,65,1,1,2,2,0,0,0,2,0,0,0,0,0,1,5,480283,0,2008,US-175,99999999999999999999,32.10579167,-95.65921389,2
337,2,21,8,40,1,4,8,1,1,2,55,2,1,2,1,0,0,0,1,0,0,0,0,0,1,5,480284,0,2008,FM1758,99999999999999999999,33.54155556,-97.73343889,1
439,2,21,5,56,1,13,3,1,3,7,40,1,2,2,1,0,0,0,1,0,0,0,0,0,1,5,480285,2450,2008,SR-183,99999999999999999999,32.732625,-97.44071111,1
29,2,22,3,3,3,11,7,5,6,1,45,1,2,2,1,0,0,0,1,0,0,19,0,0,1,6,480286,6090,2008,I-10,99999999999999999999,29.539225,-98.57002778,1
93,2,22,6,20,3,3,3,1,1,2,65,1,2,2,1,0,0,0,1,0,0,0,0,0,2,6,480287,0,2008,SR-36,99999999999999999999,31.96432222,-98.67834167,1
113,2,22,7,58,1,16,5,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480288,2800,2008,MACARTHUR,99999999999999999999,32.76535556,-96.96009722,1
123,2,22,21,45,2,2,2,1,2,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480289,0,2008,US-87,99999999999999999999,29.02450278,-97.16984444,1
149,2,22,3,45,2,1,1,1,3,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480290,0,2008,I-10,99999999999999999999,29.69105278,-96.917075,1
249,2,22,6,45,1,6,4,1,1,2,60,1,1,2,2,0,0,0,5,0,0,0,0,0,1,6,480291,0,2008,307,99999999999999999999,27.99277222,-97.9735,5
401,2,22,17,30,1,6,4,1,1,2,35,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480292,0,2008,138,99999999999999999999,32.33290556,-94.943675,1
439,2,22,23,58,5,16,5,1,1,2,40,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480293,260,2008,DEBBIE,99999999999999999999,32.60435,-97.09253333,1
467,2,22,8,42,2,1,1,1,2,2,70,1,1,2,1,0,0,0,1,0,1,0,0,0,1,6,480294,1140,2008,I-20,99999999999999999999,32.58050556,-95.85991944,1
291,2,22,12,29,1,3,3,1,1,2,65,1,1,2,1,0,0,0,1,0,0,0,0,0,1,6,480295,0,2008,SR-146,99999999999999999999,30.37868889,-94.76278889,1
479,2,22,22,55,2,16,5,3,1,2,30,1,1,2,1,2,3,2,1,0,0,0,0,0,1,6,480296,3899,2008,SANTAMARIA,SCOTT,27.51075,-99.51034167,1
