STATE,ST_CASE,VEH_NO,PER_NO,MPR_ACT
34,340411,0,1,98
34,340412,0,1,98
34,340413,0,1,98
34,340414,0,1,3
34,340416,0,1,3
34,340422,0,1,8
34,340427,0,1,8
34,340428,0,1,98
34,340429,0,1,3
34,340432,0,1,16
34,340434,0,1,3
34,340435,0,1,98
34,340446,0,1,3
34,340447,0,1,3
34,340448,0,1,98
34,340449,0,1,3
34,340450,0,1,3
34,340452,0,1,3
34,340455,0,1,8
34,340456,0,1,3
34,340462,0,1,3
34,340463,0,1,98
34,340464,0,1,3
34,340467,0,1,3
34,340469,0,1,3
34,340470,0,1,3
34,340475,0,1,3
34,340484,0,1,3
34,340487,0,1,9
34,340487,0,1,12
34,340488,0,1,3
34,340493,0,1,3
34,340494,0,1,3
34,340496,0,1,3
34,340498,0,1,3
34,340499,0,1,98
34,340500,0,1,3
34,340501,0,1,99
34,340504,0,1,3
34,340505,0,1,98
34,340508,0,1,3
34,340509,0,1,3
34,340510,0,1,3
34,340511,0,1,3
34,340512,0,1,3
34,340513,0,1,98
34,340516,0,1,8
34,340516,0,1,12
34,340525,0,1,3
34,340526,0,1,3
34,340528,0,1,3
34,340531,0,1,3
35,350001,0,1,6
35,350007,0,1,3
35,350009,0,1,3
35,350010,0,1,98
35,350011,0,1,12
35,350015,0,1,3
35,350020,0,1,3
35,350021,0,1,6
35,350024,0,1,3
35,350030,0,1,3
35,350034,0,1,3
35,350035,0,1,3
35,350044,0,1,8
35,350050,0,1,3
35,350052,0,1,3
35,350057,0,1,3
35,350059,0,1,4
35,350059,0,1,5
35,350061,0,1,3
35,350065,0,1,3
35,350070,0,1,8
35,350071,0,1,9
35,350071,0,1,12
35,350071,0,2,9
35,350071,0,2,12
35,350075,0,1,3
35,350080,0,1,3
35,350082,0,1,5
35,350082,0,1,12
35,350084,0,1,3
35,350085,0,1,3
35,350088,0,1,8
35,350091,0,1,5
35,350091,0,2,5
35,350095,0,1,99
35,350098,0,1,99
35,350105,0,1,3
35,350105,0,1,12
35,350107,0,1,5
35,350110,0,1,3
35,350114,0,1,3
35,350115,0,1,14
35,350122,0,1,3
35,350134,0,1,3
35,350136,0,1,8
35,350136,0,1,12
35,350136,0,2,8
35,350136,0,2,12
35,350138,0,1,8
35,350141,0,1,3
35,350144,0,1,3
35,350147,0,1,2
35,350150,0,1,3
35,350154,0,1,98
35,350156,0,1,3
35,350156,0,2,3
35,350159,0,1,6
35,350160,0,1,6
35,350161,0,1,3
35,350162,0,1,3
35,350181,0,1,98
35,350184,0,1,5
35,350188,0,1,3
35,350193,0,1,5
35,350198,0,1,99
35,350205,0,1,5
35,350207,0,1,11
35,350220,0,1,3
35,350221,0,1,8
35,350227,0,1,8
35,350229,0,1,3
35,350234,0,1,3
35,350236,0,1,11
35,350242,0,1,8
35,350250,0,1,3
35,350253,0,1,3
35,350263,0,1,3
35,350266,0,1,3
35,350267,0,1,5
35,350268,0,1,3
35,350269,0,1,98
35,350270,0,1,5
35,350273,0,1,11
35,350274,0,1,99
35,350276,0,1,3
35,350290,0,1,98
35,350291,0,1,5
35,350292,0,1,98
35,350295,0,1,5
35,350297,0,1,3
35,350298,0,1,12
35,350299,0,1,98
35,350308,0,1,14
35,350311,0,1,14
35,350315,0,1,98
35,350317,0,1,3
35,350322,0,1,2
35,350323,0,1,3
35,350341,0,1,3
35,350345,0,1,5
35,350348,0,1,98
35,350350,0,1,98
35,350352,0,1,14
35,350353,0,1,3
36,360005,0,1,3
36,360006,0,1,3
36,360007,0,1,3
36,360012,0,1,3
36,360017,0,1,3
36,360019,0,1,5
36,360020,0,1,12
36,360022,0,1,3
36,360024,0,1,5
36,360025,0,1,16
36,360030,0,1,3
36,360032,0,1,3
36,360033,0,1,3
36,360035,0,1,2
36,360036,0,1,3
36,360037,0,1,3
36,360042,0,1,3
36,360044,0,1,3
36,360046,0,1,5
36,360053,0,1,3
36,360054,0,1,3
36,360060,0,1,3
36,360064,0,1,14
36,360065,0,1,3
36,360066,0,1,3
36,360068,0,1,3
36,360072,0,1,3
36,360075,0,1,3
36,360078,0,1,3
36,360078,0,2,3
36,360078,0,3,3
36,360078,0,4,3
36,360078,0,5,3
36,360081,0,1,9
36,360081,0,2,9
36,360083,0,1,3
36,360088,0,1,3
36,360089,0,1,3
36,360091,0,1,14
36,360093,0,1,3
36,360094,0,1,14
36,360096,0,1,3
36,360100,0,1,3
36,360101,0,1,3
36,360105,0,1,3
36,360108,0,1,3
36,360110,0,1,3
36,360116,0,1,5
36,360119,0,1,14
36,360122,0,1,98
36,360123,0,1,8
36,360127,0,1,3
36,360130,0,1,3
36,360130,0,2,3
36,360130,0,3,3
36,360130,0,4,3
36,360130,0,5,3
36,360131,0,1,3
36,360132,0,1,5
36,360136,0,1,9
36,360137,0,1,3
36,360140,0,1,8
36,360141,0,1,5
36,360145,0,1,3
36,360149,0,1,3
36,360155,0,1,9
36,360157,0,1,3
36,360161,0,1,5
36,360165,0,1,3
36,360169,0,1,3
36,360170,0,1,3
36,360174,0,1,98
36,360178,0,1,3
36,360180,0,1,3
36,360181,0,1,6
36,360182,0,1,3
36,360185,0,1,5
36,360186,0,1,3
36,360188,0,1,14
36,360194,0,1,8
36,360196,0,1,3
36,360196,0,2,3
36,360197,0,1,3
36,360199,0,1,3
36,360202,0,1,5
36,360204,0,1,3
36,360206,0,1,3
36,360207,0,1,3
36,360210,0,1,3
36,360212,0,1,3
36,360217,0,1,3
36,360218,0,1,3
36,360220,0,1,3
36,360229,0,1,3
36,360230,0,1,3
36,360244,0,1,3
36,360245,0,1,14
36,360248,0,1,3
36,360258,0,1,3
36,360259,0,1,5
36,360265,0,1,14
36,360266,0,1,14
36,360266,0,2,14
36,360269,0,1,3
36,360275,0,1,12
36,360276,0,1,3
36,360277,0,1,6
36,360281,0,1,5
36,360286,0,1,9
36,360286,0,2,9
36,360287,0,1,3
36,360288,0,1,3
36,360291,0,1,11
36,360294,0,1,3
36,360301,0,1,14
36,360305,0,1,5
36,360310,0,1,3
36,360312,0,1,3
36,360313,0,1,3
36,360317,0,1,3
36,360320,0,1,5
36,360327,0,1,9
36,360327,0,2,9
36,360332,0,1,3
36,360333,0,1,5
36,360338,0,1,11
36,360339,0,1,3
36,360341,0,1,3
36,360344,0,1,2
36,360347,0,1,9
36,360358,0,1,8
36,360360,0,1,3
36,360364,0,1,8
36,360365,0,1,3
36,360367,0,1,3
36,360370,0,1,8
36,360376,0,1,3
36,360386,0,1,8
36,360386,0,1,14
36,360394,0,1,5
36,360395,0,1,3
36,360398,0,1,3
36,360407,0,1,3
36,360408,0,1,3
36,360411,0,1,3
36,360414,0,1,3
36,360419,0,1,8
36,360422,0,1,3
36,360434,0,1,3
36,360446,0,1,3
36,360450,0,1,3
36,360451,0,1,3
36,360453,0,1,5
36,360457,0,1,5
36,360458,0,1,9
36,360459,0,1,3
36,360460,0,1,5
36,360467,0,1,3
36,360470,0,1,5
36,360472,0,1,3
36,360474,0,1,9
36,360476,0,1,6
36,360493,0,1,8
36,360497,0,1,3
36,360505,0,1,3
36,360508,0,1,14
36,360520,0,1,3
36,360528,0,1,3
36,360529,0,1,8
36,360534,0,1,5
36,360537,0,1,2
36,360538,0,1,3
36,360539,0,1,3
36,360540,0,1,3
36,360542,0,1,8
36,360542,0,1,12
36,360550,0,1,8
36,360553,0,1,3
36,360555,0,1,8
36,360560,0,1,3
36,360561,0,1,8
36,360565,0,1,3
36,360566,0,1,3
36,360568,0,1,3
36,360569,0,1,3
36,360570,0,1,3
36,360571,0,1,3
36,360572,0,1,3
36,360573,0,1,3
36,360577,0,1,3
36,360580,0,1,5
36,360584,0,1,3
36,360593,0,1,3
36,360600,0,1,3
36,360602,0,1,3
36,360603,0,1,3
36,360607,0,1,6
36,360609,0,1,5
36,360617,0,1,3
36,360619,0,1,3
36,360621,0,1,3
36,360629,0,1,5
36,360632,0,1,5
36,360635,0,1,3
36,360636,0,1,3
36,360641,0,1,9
36,360646,0,1,3
36,360648,0,1,9
36,360650,0,1,3
36,360659,0,1,3
36,360661,0,1,3
36,360662,0,1,3
36,360663,0,1,3
36,360677,0,1,3
36,360679,0,1,14
36,360680,0,1,3
36,360681,0,1,3
36,360684,0,1,8
36,360691,0,1,3
36,360692,0,1,5
36,360694,0,1,6
36,360695,0,1,8
36,360700,0,1,3
36,360703,0,1,8
36,360707,0,1,3
36,360708,0,1,3
36,360712,0,1,6
36,360712,0,2,6
36,360712,0,3,6
36,360712,0,4,6
36,360712,0,5,6
36,360714,0,1,3
36,360718,0,1,3
36,360720,0,1,3
36,360721,0,1,3
36,360725,0,1,10
36,360727,0,1,14
36,360732,0,1,3
36,360733,0,1,5
36,360736,0,1,3
36,360741,0,1,3
36,360744,0,1,9
36,360744,0,2,9
36,360744,0,3,9
36,360744,0,4,9
36,360744,0,5,9
36,360744,0,6,9
36,360744,0,7,9
36,360746,0,1,3
36,360749,0,1,3
36,360752,0,1,3
36,360753,0,1,3
36,360755,0,1,3
36,360756,0,1,14
36,360756,0,2,14
36,360759,0,1,3
36,360760,0,1,3
36,360763,0,1,3
36,360764,0,1,5
36,360768,0,1,5
36,360769,0,1,3
36,360770,0,1,8
36,360771,0,1,3
36,360774,0,1,8
36,360777,0,1,5
36,360777,0,2,5
36,360779,0,1,3
36,360781,0,1,5
36,360783,0,1,3
36,360787,0,1,3
36,360789,0,1,3
36,360790,0,1,5
36,360798,0,1,3
36,360799,0,1,3
36,360800,0,1,5
36,360801,0,1,3
36,360802,0,1,3
36,360803,0,1,3
36,360804,0,1,3
36,360813,0,1,3
36,360814,0,1,3
36,360815,0,1,3
36,360817,0,1,3
36,360820,0,1,3
36,360822,0,1,3
36,360823,0,1,3
36,360825,0,1,3
36,360830,0,1,3
36,360831,0,1,3
36,360835,0,1,3
36,360836,0,1,16
36,360837,0,1,3
36,360838,0,1,3
36,360843,0,1,3
36,360844,0,1,3
36,360845,0,1,3
36,360849,0,1,3
36,360849,0,2,3
36,360851,0,1,3
36,360857,0,1,3
36,360858,0,1,16
36,360860,0,1,8
36,360860,0,2,9
36,360863,0,1,3
36,360864,0,1,5
36,360864,0,1,8
36,360866,0,1,5
36,360868,0,1,3
36,360869,0,1,3
36,360873,0,1,3
36,360874,0,1,3
36,360875,0,1,3
36,360878,0,1,3
36,360879,0,1,3
36,360883,0,1,3
36,360884,0,1,14
36,360889,0,1,98
36,360893,0,1,99
36,360895,0,1,3
36,360897,0,1,3
36,360900,0,1,3
37,370003,0,1,16
37,370013,0,1,5
37,370015,0,1,5
37,370024,0,1,5
37,370025,0,1,5
37,370031,0,1,3
37,370035,0,1,3
37,370036,0,1,3
37,370045,0,1,8
37,370057,0,1,5
37,370057,0,1,8
37,370070,0,1,3
37,370070,0,1,12
37,370071,0,1,3
37,370072,0,1,8
37,370077,0,1,3
37,370080,0,1,5
37,370083,0,1,3
37,370087,0,1,5
37,370091,0,1,3
37,370099,0,1,12
37,370103,0,1,3
37,370105,0,1,5
37,370105,0,1,8
37,370115,0,1,8
37,370115,0,2,8
37,370116,0,1,5
37,370123,0,1,6
37,370138,0,1,8
37,370142,0,1,8
37,370145,0,1,8
37,370150,0,1,8
37,370157,0,1,5
37,370157,0,1,8
37,370172,0,1,8
37,370177,0,1,8
37,370182,0,1,12
37,370182,0,1,14
37,370191,0,1,3
37,370196,0,1,3
37,370198,0,1,5
37,370198,0,1,8
37,370201,0,1,8
37,370207,0,1,3
37,370208,0,1,8
37,370221,0,1,5
37,370242,0,1,8
37,370242,0,2,8
37,370252,0,1,3
37,370255,0,1,8
37,370255,0,1,12
37,370262,0,1,12
37,370262,0,2,12
37,370269,0,1,8
37,370274,0,1,3
37,370288,0,1,8
37,370292,0,1,8
37,370300,0,1,3
37,370312,0,1,6
37,370320,0,1,5
37,370322,0,1,8
37,370328,0,1,10
37,370334,0,1,8
37,370338,0,1,10
37,370362,0,1,3
37,370362,0,1,9
37,370380,0,1,9
37,370383,0,1,3
37,370384,0,1,6
37,370385,0,1,8
37,370393,0,1,3
37,370396,0,1,99
37,370400,0,1,5
37,370410,0,1,8
37,370410,0,2,8
37,370421,0,1,5
37,370421,0,1,8
37,370421,0,2,5
37,370421,0,2,8
37,370423,0,1,3
37,370427,0,1,5
37,370427,0,1,8
37,370430,0,1,5
37,370436,0,1,3
37,370438,0,1,3
37,370443,0,1,5
37,370447,0,1,5
37,370455,0,1,8
37,370457,0,1,8
37,370470,0,1,3
37,370472,0,1,3
37,370475,0,1,9
37,370483,0,1,5
37,370484,0,1,6
37,370491,0,1,3
37,370502,0,1,3
37,370516,0,1,9
37,370516,0,1,12
37,370516,0,2,9
37,370516,0,2,12
37,370519,0,1,3
37,370520,0,1,9
37,370522,0,1,8
37,370523,0,1,3
37,370525,0,1,3
37,370536,0,1,3
37,370569,0,1,8
37,370577,0,1,8
37,370578,0,1,16
37,370580,0,1,3
37,370589,0,1,12
37,370589,0,2,12
37,370595,0,1,8
37,370612,0,1,3
37,370613,0,1,3
37,370615,0,1,8
37,370617,0,1,8
37,370620,0,1,3
37,370627,0,1,3
37,370638,0,1,3
37,370644,0,1,3
37,370656,0,1,8
37,370660,0,1,8
37,370664,0,1,5
37,370664,0,1,8
37,370665,0,1,8
37,370666,0,1,8
37,370667,0,1,9
37,370667,0,1,12
37,370667,0,2,9
37,370667,0,2,12
37,370674,0,1,14
37,370679,0,1,8
37,370681,0,1,8
37,370682,0,1,6
37,370682,0,1,8
37,370683,0,1,5
37,370683,0,2,5
37,370684,0,1,3
37,370699,0,1,3
37,370708,0,1,3
37,370715,0,1,8
37,370720,0,1,5
37,370722,0,1,3
37,370733,0,1,9
37,370737,0,1,8
37,370740,0,1,8
37,370742,0,1,98
37,370747,0,1,8
37,370753,0,1,8
37,370754,0,1,8
37,370757,0,1,98
37,370758,0,1,3
37,370772,0,1,11
37,370776,0,1,5
37,370780,0,1,5
37,370791,0,1,5
37,370791,0,1,8
37,370791,0,2,5
37,370791,0,2,8
37,370795,0,1,3
37,370802,0,1,3
37,370803,0,1,8
37,370803,0,2,8
37,370804,0,1,8
37,370807,0,1,3
37,370808,0,1,3
37,370811,0,1,3
37,370812,0,1,8
37,370822,0,1,3
37,370844,0,1,3
37,370847,0,1,3
37,370849,0,1,3
37,370863,0,1,6
37,370870,0,1,5
37,370870,0,1,8
37,370874,0,1,3
37,370876,0,1,8
37,370898,0,1,8
37,370901,0,1,5
37,370902,0,1,8
37,370906,0,1,8
37,370909,0,1,8
37,370914,0,1,5
37,370921,0,1,3
37,370923,0,1,99
37,370933,0,1,8
37,370934,0,1,3
37,370943,0,1,3
37,370949,0,1,3
37,370951,0,1,11
37,370951,0,1,16
37,370952,0,1,3
37,370956,0,1,3
37,370968,0,1,8
37,370972,0,1,3
37,370978,0,1,5
37,370984,0,1,6
37,370995,0,1,5
37,370999,0,1,6
37,371009,0,1,8
37,371012,0,1,8
37,371015,0,1,3
37,371016,0,1,8
37,371021,0,1,3
37,371022,0,1,3
37,371023,0,1,16
37,371028,0,1,3
37,371034,0,1,6
37,371035,0,1,5
37,371037,0,1,5
37,371038,0,1,14
37,371040,0,1,3
37,371057,0,1,3
37,371067,0,1,5
37,371068,0,1,9
37,371071,0,1,6
37,371073,0,1,3
37,371074,0,1,3
37,371080,0,1,5
37,371081,0,1,3
37,371090,0,1,5
37,371093,0,1,3
37,371097,0,1,5
37,371098,0,1,6
37,371102,0,1,5
37,371111,0,1,3
37,371112,0,1,3
37,371118,0,1,3
37,371134,0,1,3
37,371138,0,1,99
37,371142,0,1,5
37,371144,0,1,5
37,371145,0,1,3
37,371150,0,1,6
37,371151,0,1,3
37,371153,0,1,3
37,371158,0,1,6
37,371162,0,1,3
37,371167,0,1,3
37,371175,0,1,6
37,371176,0,1,3
37,371187,0,1,5
37,371187,0,2,5
37,371187,0,3,5
37,371187,0,4,5
37,371198,0,1,6
37,371205,0,1,3
37,371209,0,1,5
37,371210,0,1,5
37,371212,0,1,3
37,371213,0,1,3
37,371218,0,1,16
37,371219,0,1,8
37,371220,0,1,5
37,371223,0,1,8
37,371228,0,1,98
37,371228,0,2,98
37,371228,0,3,98
37,371228,0,4,98
37,371235,0,1,9
37,371236,0,1,12
37,371244,0,1,3
37,371244,0,1,12
37,371246,0,1,9
37,371246,0,1,12
37,371247,0,1,6
37,371253,0,1,6
37,371257,0,1,5
37,371261,0,1,3
37,371267,0,1,3
37,371271,0,1,3
37,371275,0,1,5
37,371283,0,1,5
37,371283,0,2,5
37,371290,0,1,9
37,371290,0,1,12
37,371297,0,1,3
37,371300,0,1,8
37,371301,0,1,8
37,371301,0,1,12
37,371301,0,2,8
37,371301,0,2,12
37,371301,0,3,8
37,371301,0,3,12
37,371302,0,1,8
37,371306,0,1,12
37,371310,0,1,3
37,371310,0,1,10
37,371313,0,1,3
37,371321,0,1,3
37,371322,0,1,8
37,371324,0,1,8
38,380010,0,1,6
38,380019,0,1,8
38,380024,0,1,3
38,380029,0,1,5
38,380039,0,1,5
38,380045,0,1,5
38,380071,0,1,5
38,380081,0,1,8
39,390002,0,1,12
39,390004,0,1,5
39,390006,0,1,3
39,390009,0,1,99
39,390033,0,1,5
39,390034,0,1,12
39,390037,0,1,5
39,390059,0,1,5
39,390072,0,1,3
39,390079,0,1,9
39,390079,0,1,12
39,390079,0,2,9
39,390079,0,2,12
39,390080,0,1,3
39,390082,0,1,3
39,390083,0,1,3
39,390096,0,1,5
39,390101,0,1,3
39,390105,0,1,3
39,390117,0,1,3
39,390128,0,1,12
39,390128,0,2,12
39,390134,0,1,99
39,390135,0,1,6
39,390151,0,1,10
39,390151,0,2,10
39,390152,0,1,8
39,390152,0,2,8
39,390153,0,1,3
39,390172,0,1,16
39,390198,0,1,3
39,390199,0,1,2
39,390200,0,1,5
39,390217,0,1,3
39,390223,0,1,3
39,390234,0,1,99
39,390240,0,1,4
39,390240,0,1,16
39,390245,0,1,8
39,390245,0,2,8
39,390265,0,1,6
39,390275,0,1,6
39,390278,0,1,3
39,390281,0,1,5
39,390281,0,2,5
39,390281,0,3,5
39,390281,0,4,5
39,390288,0,1,3
39,390297,0,1,3
39,390303,0,1,2
39,390304,0,1,3
39,390305,0,1,3
39,390313,0,1,5
39,390332,0,1,3
39,390339,0,1,11
39,390345,0,1,3
39,390349,0,1,3
39,390350,0,1,5
39,390352,0,1,8
39,390353,0,1,16
39,390357,0,1,16
39,390359,0,1,3
39,390362,0,1,8
39,390366,0,1,3
39,390378,0,1,8
39,390380,0,1,3
39,390385,0,1,8
39,390387,0,1,14
39,390393,0,1,3
39,390409,0,1,99
39,390418,0,1,8
39,390428,0,1,99
39,390432,0,1,8
39,390435,0,1,5
39,390449,0,1,5
39,390449,0,2,5
39,390449,0,3,5
39,390453,0,1,5
39,390454,0,1,8
39,390456,0,1,8
39,390484,0,1,3
39,390492,0,1,14
39,390492,0,2,14
39,390500,0,1,8
39,390510,0,1,99
39,390511,0,1,5
39,390514,0,1,12
39,390518,0,1,3
39,390521,0,1,8
39,390522,0,1,3
39,390535,0,1,3
39,390539,0,1,5
39,390540,0,1,8
39,390549,0,1,16
39,390550,0,1,8
39,390565,0,1,6
39,390567,0,1,3
39,390570,0,1,5
39,390572,0,1,8
39,390578,0,1,6
39,390584,0,1,3
39,390592,0,1,3
39,390597,0,1,99
39,390602,0,1,3
39,390603,0,1,3
39,390636,0,1,3
39,390641,0,1,5
39,390666,0,1,8
39,390671,0,1,9
39,390683,0,1,5
39,390685,0,1,12
39,390690,0,1,5
39,390695,0,1,3
39,390705,0,1,5
39,390707,0,1,8
39,390714,0,1,10
39,390715,0,1,3
39,390717,0,1,9
39,390720,0,1,8
39,390725,0,1,8
39,390735,0,1,8
39,390737,0,1,3
39,390744,0,1,3
39,390748,0,1,3
39,390767,0,1,3
39,390772,0,1,8
39,390779,0,1,5
39,390786,0,1,3
39,390793,0,1,14
39,390795,0,1,3
39,390803,0,1,3
39,390804,0,1,3
39,390809,0,1,3
39,390812,0,1,5
39,390822,0,1,3
39,390823,0,1,3
39,390824,0,1,3
39,390825,0,1,5
39,390827,0,1,3
39,390831,0,1,8
39,390838,0,1,3
39,390853,0,1,5
39,390865,0,1,9
39,390870,0,1,8
39,390878,0,1,8
39,390886,0,1,3
39,390888,0,1,3
39,390893,0,1,3
39,390904,0,1,12
39,390906,0,1,3
39,390907,0,1,6
39,390911,0,1,3
39,390913,0,1,10
39,390918,0,1,8
39,390922,0,1,3
39,390934,0,1,8
39,390949,0,1,2
39,390953,0,1,3
39,390959,0,1,3
39,390964,0,1,16
39,390972,0,1,8
39,390981,0,1,3
39,390982,0,1,3
39,390985,0,1,8
39,390985,0,1,11
39,391000,0,1,3
39,391004,0,1,5
39,391005,0,1,8
39,391014,0,1,3
39,391015,0,1,3
39,391017,0,1,5
39,391027,0,1,3
39,391030,0,1,16
39,391030,0,2,98
40,400007,0,1,3
40,400010,0,1,5
40,400019,0,1,3
40,400024,0,1,3
40,400045,0,1,5
40,400048,0,1,3
40,400066,0,1,5
40,400069,0,1,3
40,400078,0,1,3
40,400079,0,1,12
40,400079,0,2,12
40,400110,0,1,8
40,400139,0,1,8
40,400142,0,1,12
40,400161,0,1,3
40,400162,0,1,8
40,400168,0,1,5
40,400174,0,1,3
40,400175,0,1,14
40,400197,0,1,8
40,400218,0,1,3
40,400221,0,1,12
40,400235,0,1,3
40,400241,0,1,6
40,400244,0,1,3
40,400249,0,1,5
40,400259,0,1,12
40,400262,0,1,3
40,400264,0,1,5
40,400268,0,1,5
40,400269,0,1,3
40,400278,0,1,3
40,400287,0,1,5
40,400290,0,1,3
40,400294,0,1,3
40,400312,0,1,5
40,400318,0,1,5
40,400318,0,2,5
40,400321,0,1,8
40,400324,0,1,8
40,400325,0,1,3
40,400338,0,1,3
40,400350,0,1,8
40,400355,0,1,5
40,400356,0,1,3
40,400363,0,1,8
40,400364,0,1,3
40,400377,0,1,5
40,400377,0,2,5
40,400384,0,1,3
40,400385,0,1,3
40,400387,0,1,8
40,400392,0,1,5
40,400406,0,1,3
40,400416,0,1,8
40,400436,0,1,5
40,400440,0,1,3
40,400447,0,1,3
40,400452,0,1,3
40,400453,0,1,3
40,400458,0,1,5
40,400459,0,1,3
40,400475,0,1,8
40,400489,0,1,3
40,400495,0,1,3
40,400509,0,1,5
40,400514,0,1,5
40,400519,0,1,5
40,400525,0,1,8
40,400532,0,1,8
40,400534,0,1,3
40,400539,0,1,5
40,400541,0,1,3
40,400542,0,1,3
40,400544,0,1,5
40,400548,0,1,8
40,400550,0,1,3
40,400562,0,1,3
40,400569,0,1,3
40,400588,0,1,3
40,400598,0,1,8
40,400599,0,1,6
40,400600,0,1,5
40,400607,0,1,3
41,410002,0,1,3
41,410006,0,1,5
41,410007,0,1,98
41,410009,0,1,8
41,410012,0,1,3
41,410015,0,1,8
41,410021,0,1,3
41,410022,0,1,3
41,410030,0,1,3
41,410034,0,1,3
41,410035,0,1,3
41,410043,0,1,98
41,410048,0,1,3
41,410058,0,1,3
41,410059,0,1,99
41,410065,0,1,3
41,410066,0,1,9
41,410084,0,1,12
41,410098,0,1,3
41,410101,0,1,3
41,410115,0,1,8
41,410144,0,1,3
41,410158,0,1,3
41,410159,0,1,3
41,410167,0,1,98
41,410172,0,1,3
41,410197,0,1,5
41,410206,0,1,3
41,410218,0,1,3
41,410219,0,1,3
41,410231,0,1,9
41,410231,0,1,12
41,410237,0,1,98
41,410239,0,1,5
41,410247,0,1,98
41,410256,0,1,98
41,410260,0,1,3
41,410263,0,1,3
41,410274,0,1,3
41,410275,0,1,3
41,410279,0,1,3
41,410280,0,1,3
41,410281,0,1,9
41,410282,0,1,3
41,410283,0,1,3
41,410284,0,1,3
41,410286,0,1,3
41,410303,0,1,3
41,410307,0,1,3
41,410313,0,1,8
41,410316,0,1,3
41,410318,0,1,3
41,410320,0,1,3
41,410324,0,1,5
41,410325,0,1,8
41,410330,0,1,98
41,410331,0,1,99
41,410333,0,1,3
41,410334,0,1,99
41,410336,0,1,3
41,410340,0,1,3
41,410347,0,1,3
41,410358,0,1,99
41,410360,0,1,99
41,410366,0,1,8
41,410366,0,2,8
41,410368,0,1,99
41,410369,0,1,99
41,410376,0,1,99
41,410382,0,1,3
41,410389,0,1,9
41,410390,0,1,3
41,410397,0,1,3
41,410401,0,1,8
41,410403,0,1,3
41,410404,0,1,3
41,410405,0,1,99
41,410408,0,1,99
41,410409,0,1,3
41,410411,0,1,8
41,410412,0,1,99
41,410414,0,1,99
41,410415,0,1,99
41,410416,0,1,99
41,410420,0,1,99
41,410423,0,1,3
41,410426,0,1,98
41,410429,0,1,99
41,410430,0,1,3
41,410442,0,1,8
41,410444,0,1,99
41,410447,0,1,3
41,410452,0,1,3
42,420011,0,1,6
42,420014,0,1,98
42,420034,0,1,3
42,420035,0,1,3
42,420036,0,1,3
42,420037,0,1,11
42,420038,0,1,6
42,420040,0,1,12
42,420046,0,1,8
42,420049,0,1,3
42,420050,0,1,3
42,420051,0,1,5
42,420052,0,1,3
42,420058,0,1,8
42,420070,0,1,3
42,420071,0,1,5
42,420072,0,1,99
42,420073,0,1,3
42,420074,0,1,3
42,420075,0,1,3
42,420079,0,1,6
42,420080,0,1,3
42,420081,0,1,3
42,420082,0,1,11
42,420096,0,1,3
42,420097,0,1,3
42,420098,0,1,4
42,420098,0,1,6
42,420107,0,1,3
42,420107,0,2,3
42,420108,0,1,16
42,420126,0,1,98
42,420127,0,1,3
42,420128,0,1,3
42,420129,0,1,3
42,420130,0,1,3
42,420152,0,1,3
42,420154,0,1,14
42,420155,0,1,12
42,420164,0,1,16
42,420172,0,1,9
42,420172,0,2,9
42,420173,0,1,98
42,420175,0,1,12
42,420180,0,1,14
42,420182,0,1,14
42,420183,0,1,3
42,420193,0,1,3
42,420194,0,1,16
42,420197,0,1,14
42,420198,0,1,6
42,420199,0,1,3
42,420201,0,1,3
42,420201,0,1,14
42,420204,0,1,3
42,420207,0,1,3
42,420208,0,1,3
42,420210,0,1,14
42,420232,0,1,3
42,420233,0,1,5
42,420233,0,2,5
42,420233,0,3,5
42,420239,0,1,3
42,420240,0,1,3
42,420264,0,1,3
42,420265,0,1,3
42,420267,0,1,99
42,420268,0,1,14
42,420271,0,1,3
42,420284,0,1,99
42,420285,0,1,14
42,420288,0,1,99
42,420313,0,1,3
42,420314,0,1,6
42,420324,0,1,10
42,420333,0,1,6
42,420334,0,1,3
42,420343,0,1,3
42,420344,0,1,3
42,420344,0,2,3
42,420345,0,1,3
42,420346,0,1,3
42,420351,0,1,99
42,420369,0,1,3
42,420373,0,1,3
42,420374,0,1,8
42,420378,0,1,14
42,420379,0,1,14
42,420390,0,1,14
42,420391,0,1,14
42,420394,0,1,3
42,420406,0,1,3
42,420407,0,1,8
42,420425,0,1,14
42,420425,0,2,14
42,420432,0,1,8
42,420432,0,2,8
42,420432,0,3,8
42,420434,0,1,14
42,420435,0,1,3
42,420437,0,1,3
42,420440,0,1,5
42,420440,0,1,14
42,420450,0,1,14
42,420466,0,1,3
42,420478,0,1,14
42,420480,0,1,14
42,420483,0,1,3
42,420484,0,1,3
42,420489,0,1,3
42,420491,0,1,9
42,420491,0,1,12
42,420492,0,1,12
42,420496,0,1,14
42,420499,0,1,5
42,420499,0,1,14
42,420500,0,1,14
42,420501,0,1,4
42,420501,0,1,6
42,420511,0,1,11
42,420537,0,1,8
42,420547,0,1,5
42,420554,0,1,3
42,420557,0,1,98
42,420558,0,1,3
42,420559,0,1,3
42,420564,0,1,8
42,420570,0,1,3
42,420578,0,1,3
42,420584,0,1,3
42,420585,0,1,14
42,420586,0,1,3
42,420588,0,1,3
42,420590,0,1,3
42,420604,0,1,3
42,420604,0,2,3
42,420604,0,3,3
42,420610,0,1,3
42,420611,0,1,16
42,420615,0,1,3
