STATE,ST_CASE,EVENTNUM,VEH_NO,VEVENTNUM,VNUMBER1,AOI1,SOE,VNUMBER2,AOI2
1,10166,1,1,1,1,3,10,9999,77
1,10167,1,1,1,2,12,12,1,4
1,10167,1,2,1,2,12,12,1,4
1,10168,1,1,1,2,12,12,1,3
1,10168,1,2,1,2,12,12,1,3
1,10169,1,1,1,1,55,63,5555,55
1,10169,2,1,2,1,12,42,9999,77
1,10170,1,1,1,1,55,63,5555,55
1,10170,2,1,2,1,55,69,5555,55
1,10170,3,1,3,1,55,68,5555,55
1,10170,4,1,4,1,55,68,5555,55
1,10170,5,1,5,1,55,63,5555,55
1,10170,6,1,6,1,0,1,9999,77
1,10170,7,1,7,1,11,42,9999,77
1,10171,1,1,1,1,12,12,2,6
1,10171,2,1,2,1,55,63,5555,55
1,10171,3,1,3,1,98,18,9999,77
1,10171,4,1,4,1,19,8,9999,77
1,10171,5,1,5,1,98,8,9999,77
1,10171,6,1,6,1,12,14,3,6
1,10171,9,1,7,1,98,57,9999,77
1,10171,1,2,1,1,12,12,2,6
1,10171,7,2,2,2,55,64,5555,55
1,10171,8,2,3,2,12,57,9999,77
1,10171,6,3,1,1,12,14,3,6
1,10172,1,1,1,1,55,64,5555,55
1,10172,2,1,2,1,55,69,5555,55
1,10172,3,1,3,2,12,12,1,3
1,10172,4,1,4,1,55,63,5555,55
1,10172,5,1,5,1,98,34,9999,77
1,10172,6,1,6,1,98,38,9999,77
1,10172,3,2,1,2,12,12,1,3
1,10173,1,1,1,1,55,68,5555,55
1,10173,2,1,2,1,55,64,5555,55
1,10173,3,1,3,1,12,30,9999,77
1,10173,4,1,4,1,98,42,9999,77
1,10174,1,1,1,1,55,68,5555,55
1,10174,2,1,2,1,12,12,2,12
1,10174,3,1,3,1,0,2,9999,77
1,10174,2,2,1,1,12,12,2,12
1,10174,4,2,2,2,55,68,5555,55
1,10174,5,2,3,2,55,64,5555,55
1,10174,6,2,4,2,0,1,9999,77
1,10175,1,1,1,1,55,68,5555,55
1,10175,2,1,2,1,55,64,5555,55
1,10175,3,1,3,1,12,42,9999,77
1,10176,1,1,1,1,55,68,5555,55
1,10176,2,1,2,1,55,64,5555,55
1,10176,3,1,3,1,1,42,9999,77
1,10176,4,1,4,1,9,42,9999,77
1,10176,5,1,5,1,7,42,9999,77
1,10177,1,1,1,1,55,68,5555,55
1,10177,2,1,2,1,55,68,5555,55
1,10177,3,1,3,1,55,63,5555,55
1,10177,4,1,4,1,55,69,5555,55
1,10177,5,1,5,1,0,1,9999,77
1,10178,1,1,1,1,55,63,5555,55
1,10178,2,1,2,1,0,3,9999,77
1,10179,1,1,1,1,55,68,5555,55
1,10179,2,1,2,1,55,64,5555,55
1,10179,3,1,3,1,55,67,5555,55
1,10179,4,1,4,1,12,34,9999,77
1,10180,1,1,1,1,55,63,5555,55
1,10180,2,1,2,1,12,32,9999,77
1,10181,1,1,1,1,55,63,5555,55
1,10181,2,1,2,1,12,42,9999,77
1,10181,3,1,3,1,0,1,9999,77
1,10182,1,1,1,1,55,63,5555,55
1,10182,2,1,2,1,12,35,9999,77
1,10182,3,1,3,1,0,1,9999,77
1,10183,1,1,1,1,3,10,9999,77
1,10184,1,1,1,1,12,8,9999,77
1,10185,1,1,1,1,55,68,5555,55
1,10185,2,1,2,1,12,12,2,12
1,10185,2,2,1,1,12,12,2,12
1,10186,1,1,1,1,55,68,5555,55
1,10186,2,1,2,1,12,12,2,12
1,10186,2,2,1,1,12,12,2,12
1,10187,1,1,1,1,55,63,5555,55
1,10187,2,1,2,1,3,30,9999,77
1,10187,3,1,3,1,12,32,9999,77
1,10187,4,1,4,1,0,1,9999,77
1,10187,5,1,5,1,98,38,9999,77
1,10187,6,1,6,1,13,42,9999,77
1,10187,7,1,7,1,0,2,9999,77
1,10188,1,1,1,1,12,12,2,6
1,10188,1,2,1,1,12,12,2,6
1,10189,1,1,1,1,55,68,5555,55
1,10189,2,1,2,1,55,68,5555,55
1,10189,3,1,3,1,55,63,5555,55
1,10189,4,1,4,1,11,34,9999,77
1,10189,5,1,5,1,0,1,9999,77
1,10190,1,1,1,1,12,12,2,6
1,10190,1,2,1,1,12,12,2,6
1,10191,1,1,1,2,12,12,1,3
1,10191,1,2,1,2,12,12,1,3
1,10192,1,1,1,1,55,68,5555,55
1,10192,2,1,2,1,3,12,2,12
1,10192,2,2,1,1,3,12,2,12
1,10193,1,1,1,1,55,68,5555,55
1,10193,2,1,2,1,0,1,9999,77
1,10193,3,1,3,1,19,54,2,12
1,10193,4,1,4,1,12,12,2,9
1,10193,3,2,1,1,19,54,2,12
1,10193,4,2,2,1,12,12,2,9
1,10194,1,1,1,1,55,68,5555,55
1,10194,2,1,2,1,55,64,5555,55
1,10194,3,1,3,1,12,42,9999,77
1,10194,4,1,4,1,12,34,9999,77
1,10195,1,1,1,1,55,68,5555,55
1,10195,2,1,2,1,11,12,2,11
1,10195,2,2,1,1,11,12,2,11
1,10196,1,1,1,1,55,68,5555,55
1,10196,2,1,2,1,55,64,5555,55
1,10196,3,1,3,1,12,33,9999,77
1,10196,4,1,4,1,55,69,5555,55
1,10196,5,1,5,1,55,68,5555,55
1,10196,6,1,6,1,55,63,5555,55
1,10196,7,1,7,1,98,33,9999,77
1,10196,8,1,8,1,12,32,9999,77
1,10197,1,1,1,1,55,63,5555,55
1,10197,2,1,2,1,5,42,9999,77
1,10197,3,1,3,1,12,42,9999,77
1,10197,4,1,4,1,12,42,9999,77
1,10198,1,1,1,1,55,63,5555,55
1,10198,2,1,2,1,55,69,5555,55
1,10198,3,1,3,1,55,68,5555,55
1,10198,4,1,4,1,55,64,5555,55
1,10198,5,1,5,1,2,42,9999,77
1,10198,6,1,6,1,98,35,9999,77
1,10199,1,1,1,1,55,68,5555,55
1,10199,2,1,2,1,12,12,2,10
1,10199,3,1,3,1,55,64,5555,55
1,10199,4,1,4,1,12,59,9999,77
1,10199,5,1,5,1,0,1,9999,77
1,10199,2,2,1,1,12,12,2,10
1,10200,1,1,1,1,55,63,5555,55
1,10200,2,1,2,1,55,69,5555,55
1,10200,3,1,3,1,55,68,5555,55
1,10200,4,1,4,1,55,64,5555,55
1,10200,5,1,5,1,55,69,5555,55
1,10200,6,1,6,1,0,1,9999,77
1,10201,1,1,1,2,12,12,1,4
1,10201,1,2,1,2,12,12,1,4
1,10202,1,1,1,1,55,63,5555,55
1,10202,2,1,2,1,12,39,9999,77
1,10202,3,1,3,1,12,32,9999,77
1,10202,4,1,4,1,0,1,9999,77
1,10202,5,1,5,1,98,30,9999,77
1,10203,1,1,1,1,55,68,5555,55
1,10203,2,1,2,1,12,12,2,12
1,10203,2,2,1,1,12,12,2,12
1,10204,1,1,1,1,55,68,5555,55
1,10204,2,1,2,1,55,64,5555,55
1,10204,3,1,3,1,55,69,5555,55
1,10204,4,1,4,1,55,68,5555,55
1,10204,5,1,5,1,55,68,5555,55
1,10204,6,1,6,1,0,1,9999,77
1,10205,1,1,1,1,55,63,5555,55
1,10205,2,1,2,1,55,69,5555,55
1,10205,3,1,3,1,55,68,5555,55
1,10205,4,1,4,1,3,12,2,12
1,10205,5,1,5,1,0,1,9999,77
1,10205,4,2,1,1,3,12,2,12
1,10205,6,2,2,2,55,63,5555,55
1,10205,7,2,3,2,98,59,9999,77
1,10206,1,1,1,1,12,12,2,6
1,10206,1,2,1,1,12,12,2,6
1,10207,1,1,1,1,55,63,5555,55
1,10207,2,1,2,1,12,42,9999,77
1,10207,3,1,3,1,11,42,9999,77
1,10207,4,1,4,1,12,32,9999,77
1,10207,5,1,5,1,0,1,9999,77
1,10208,1,1,1,1,55,63,5555,55
1,10208,2,1,2,1,55,69,5555,55
1,10208,3,1,3,1,55,68,5555,55
1,10208,4,1,4,1,55,64,5555,55
1,10208,5,1,5,1,12,32,9999,77
1,10208,6,1,6,1,0,1,9999,77
1,10209,1,1,1,2,12,12,1,11
1,10209,1,2,1,2,12,12,1,11
1,10210,1,1,1,1,55,68,5555,55
1,10210,2,1,2,1,12,12,2,12
1,10210,2,2,1,1,12,12,2,12
1,10210,3,2,2,2,55,63,5555,55
1,10210,4,2,3,2,0,1,9999,77
1,10210,5,2,4,2,13,53,9999,77
1,10211,1,1,1,2,12,12,1,12
1,10211,1,2,1,2,12,12,1,12
1,10212,1,1,1,1,55,68,5555,55
1,10212,2,1,2,1,12,12,2,12
1,10212,2,2,1,1,12,12,2,12
1,10213,1,1,1,1,55,63,5555,55
1,10213,2,1,2,1,12,32,9999,77
1,10213,3,1,3,1,0,1,9999,77
1,10214,1,1,1,1,55,63,5555,55
1,10214,2,1,2,1,0,1,9999,77
1,10214,3,1,3,1,55,67,5555,55
1,10214,4,1,4,1,3,42,9999,77
1,10215,1,1,1,1,12,12,2,3
1,10215,1,2,1,1,12,12,2,3
1,10216,1,1,1,1,55,68,5555,55
1,10216,2,1,2,1,12,12,2,12
1,10216,2,2,1,1,12,12,2,12
1,10217,1,1,1,1,12,12,2,3
1,10217,1,2,1,1,12,12,2,3
1,10218,1,1,1,1,55,63,5555,55
1,10218,2,1,2,1,12,59,9999,77
1,10218,3,1,3,1,12,42,9999,77
1,10219,1,1,1,1,0,5,9999,77
1,10220,1,1,1,1,55,68,5555,55
1,10220,2,1,2,1,55,64,5555,55
1,10220,3,1,3,1,12,52,9999,77
1,10221,1,1,1,1,55,68,5555,55
1,10221,4,1,2,2,12,12,1,5
1,10221,5,1,3,1,55,63,5555,55
1,10221,2,2,1,2,55,63,5555,55
1,10221,3,2,2,2,55,69,5555,55
1,10221,4,2,3,2,12,12,1,5
1,10221,6,2,4,2,55,68,5555,55
1,10221,7,2,5,2,55,64,5555,55
1,10221,8,2,6,2,55,69,5555,55
1,10221,9,2,7,2,55,68,5555,55
1,10221,10,2,8,2,55,63,5555,55
1,10221,11,2,9,2,12,53,9999,77
1,10221,12,2,10,2,12,53,9999,77
1,10221,13,2,11,2,12,42,9999,77
1,10222,1,1,1,1,55,63,5555,55
1,10222,2,1,2,1,11,42,9999,77
1,10222,3,1,3,1,6,42,9999,77
1,10222,4,1,4,1,98,42,9999,77
1,10223,1,1,1,1,55,64,5555,55
1,10223,2,1,2,1,55,65,5555,55
1,10223,3,1,3,1,1,12,2,12
1,10223,3,2,1,1,1,12,2,12
1,10224,1,1,1,1,55,68,5555,55
1,10224,2,1,2,1,10,12,2,11
1,10224,3,1,3,1,55,64,5555,55
1,10224,4,1,4,1,12,24,9999,77
1,10224,5,1,5,1,0,1,9999,77
1,10224,6,1,6,1,98,35,9999,77
1,10224,7,1,7,1,0,3,9999,77
1,10224,2,2,1,1,10,12,2,11
1,10225,1,1,1,1,12,12,2,6
1,10225,2,1,2,1,55,68,5555,55
1,10225,3,1,3,3,12,12,1,9
1,10225,1,2,1,1,12,12,2,6
1,10225,3,3,1,3,12,12,1,9
1,10226,1,1,1,1,12,12,2,6
1,10226,2,1,2,1,55,63,5555,55
1,10226,3,1,3,1,98,42,9999,77
1,10226,1,2,1,1,12,12,2,6
1,10226,4,2,2,2,0,2,9999,77
1,10227,1,1,1,1,12,12,2,6
1,10227,3,1,2,1,4,12,3,1
1,10227,1,2,1,1,12,12,2,6
1,10227,2,2,2,2,12,12,3,6
1,10227,2,3,1,2,12,12,3,6
1,10227,3,3,2,1,4,12,3,1
1,10228,1,1,1,1,55,63,5555,55
1,10228,2,1,2,1,1,23,9999,77
1,10228,3,1,3,1,98,24,9999,77
1,10228,4,1,4,1,98,42,9999,77
1,10228,5,1,5,1,0,2,9999,77
1,10229,1,1,1,1,12,8,9999,77
1,10230,1,1,1,1,12,8,9999,77
1,10230,2,1,2,1,12,8,9999,77
1,10231,1,1,1,1,55,63,5555,55
1,10231,2,1,2,1,55,69,5555,55
1,10231,3,1,3,1,55,68,5555,55
1,10231,4,1,4,1,55,64,5555,55
1,10231,5,1,5,1,12,42,9999,77
1,10231,6,1,6,1,0,1,9999,77
1,10232,1,1,1,1,55,63,5555,55
1,10232,2,1,2,1,55,69,5555,55
1,10232,3,1,3,1,55,68,5555,55
1,10232,4,1,4,1,8,12,2,12
1,10232,4,2,1,1,8,12,2,12
1,10233,1,1,1,1,55,63,5555,55
1,10233,2,1,2,1,12,32,9999,77
1,10234,1,1,1,1,12,8,9999,77
1,10235,1,1,1,1,55,68,5555,55
1,10235,2,1,2,1,55,64,5555,55
1,10235,3,1,3,1,11,42,9999,77
1,10235,4,1,4,1,0,1,9999,77
1,10236,1,1,1,1,55,63,5555,55
1,10236,2,1,2,1,0,1,9999,77
1,10236,3,1,3,1,0,72,9999,77
1,10237,1,1,1,1,55,63,5555,55
1,10237,2,1,2,1,55,69,5555,55
1,10237,3,1,3,1,55,68,5555,55
1,10237,4,1,4,1,55,64,5555,55
1,10237,5,1,5,1,3,42,9999,77
1,10237,6,1,6,1,0,2,9999,77
1,10238,1,1,1,1,55,63,5555,55
1,10238,2,1,2,1,55,69,5555,55
1,10238,3,1,3,1,0,1,9999,77
1,10239,1,1,1,1,3,10,9999,77
1,10240,1,1,1,1,55,63,5555,55
1,10240,2,1,2,1,9,42,9999,77
1,10240,3,1,3,1,9,42,9999,77
1,10241,1,1,1,1,55,68,5555,55
1,10241,2,1,2,1,55,64,5555,55
1,10241,3,1,3,1,12,8,9999,77
1,10241,4,1,4,1,98,34,9999,77
1,10241,5,1,5,1,14,32,9999,77
1,10242,1,1,1,1,55,63,5555,55
1,10242,2,1,2,1,9,42,9999,77
1,10243,1,1,1,1,12,12,2,12
1,10243,1,2,1,1,12,12,2,12
1,10244,1,1,1,1,55,63,5555,55
1,10244,2,1,2,1,1,24,9999,77
1,10244,3,1,3,1,55,69,5555,55
1,10244,4,1,4,1,55,68,5555,55
1,10244,5,1,5,1,55,64,5555,55
1,10244,6,1,6,1,0,1,9999,77
1,10244,7,1,7,1,13,42,9999,77
1,10245,1,1,1,1,55,64,5555,55
1,10245,2,1,2,1,0,1,9999,77
1,10246,1,1,1,1,12,12,2,10
1,10246,1,2,1,1,12,12,2,10
1,10247,1,1,1,1,12,12,2,9
1,10247,2,1,2,1,19,54,2,9
1,10247,1,2,1,1,12,12,2,9
1,10247,2,2,2,1,19,54,2,9
1,10248,1,1,1,1,55,63,5555,55
1,10248,2,1,2,1,12,21,9999,77
1,10249,1,1,1,1,55,63,5555,55
1,10249,2,1,2,1,12,21,9999,77
1,10250,1,1,1,1,12,12,2,12
1,10250,1,2,1,1,12,12,2,12
1,10250,2,2,2,2,55,64,5555,55
1,10250,3,2,3,2,98,25,9999,77
1,10251,1,1,1,1,55,64,5555,55
1,10251,2,1,2,1,6,33,9999,77
1,10251,3,1,3,1,55,67,5555,55
1,10251,4,1,4,1,19,46,9999,77
1,10251,5,1,5,1,6,46,9999,77
1,10252,1,1,1,1,55,63,5555,55
1,10252,2,1,2,1,3,25,9999,77
1,10252,3,1,3,1,19,58,9999,77
1,10253,1,1,1,1,55,68,5555,55
1,10253,2,1,2,1,12,12,2,12
1,10253,2,2,1,1,12,12,2,12
1,10254,1,1,1,2,12,12,1,6
1,10254,1,2,1,2,12,12,1,6
1,10255,1,1,1,1,12,12,2,10
1,10255,1,2,1,1,12,12,2,10
1,10255,2,2,2,2,55,63,5555,55
1,10255,3,2,3,2,98,14,3,98
1,10255,4,2,4,2,98,14,4,98
1,10255,5,2,5,2,12,14,5,6
1,10255,6,2,6,2,19,19,9999,77
1,10255,3,3,1,2,98,14,3,98
1,10255,4,4,1,2,98,14,4,98
1,10255,5,5,1,2,12,14,5,6
1,10256,1,1,1,1,55,63,5555,55
1,10256,2,1,2,1,12,34,9999,77
1,10256,3,1,3,1,12,18,9999,77
1,10257,1,1,1,1,55,63,5555,55
1,10257,2,1,2,1,12,52,9999,77
1,10257,3,1,3,1,0,1,9999,77
1,10258,1,1,1,2,12,12,1,10
1,10258,1,2,1,2,12,12,1,10
1,10259,1,1,1,1,55,63,5555,55
1,10259,2,1,2,1,0,1,9999,77
1,10260,1,1,1,1,55,63,5555,55
1,10260,2,1,2,1,55,69,5555,55
1,10260,3,1,3,1,55,68,5555,55
1,10260,4,1,4,1,55,64,5555,55
1,10260,5,1,5,1,3,42,9999,77
1,10261,1,1,1,1,55,68,5555,55
1,10261,2,1,2,1,55,64,5555,55
1,10261,3,1,3,1,12,32,9999,77
1,10261,4,1,4,1,12,59,9999,77
1,10261,5,1,5,1,12,59,9999,77
1,10261,6,1,6,1,1,33,9999,77
1,10261,7,1,7,1,0,1,9999,77
1,10261,8,1,8,1,13,30,9999,77
1,10262,1,1,1,1,12,8,9999,77
1,10263,1,1,1,1,12,8,9999,77
1,10264,1,1,1,1,12,12,2,10
1,10264,2,1,2,1,55,64,5555,55
1,10264,3,1,3,1,55,65,5555,55
1,10264,4,1,4,1,12,12,3,10
1,10264,5,1,5,1,12,12,4,12
1,10264,1,2,1,1,12,12,2,10
1,10264,4,3,1,1,12,12,3,10
1,10264,5,4,1,1,12,12,4,12
1,10264,6,4,2,4,6,12,5,12
1,10264,6,5,1,4,6,12,5,12
1,10265,1,1,1,1,12,12,2,6
1,10265,1,2,1,1,12,12,2,6
1,10266,1,1,1,2,12,12,1,3
1,10266,1,2,1,2,12,12,1,3
1,10267,1,1,1,1,55,68,5555,55
1,10267,2,1,2,1,55,68,5555,55
1,10267,3,1,3,1,55,63,5555,55
1,10267,4,1,4,1,0,1,9999,77
1,10267,5,1,5,1,13,42,9999,77
1,10268,1,1,1,1,12,8,9999,77
1,10269,1,1,1,1,12,12,2,6
1,10269,1,2,1,1,12,12,2,6
1,10271,1,1,1,1,55,68,5555,55
1,10271,3,1,2,1,55,68,5555,55
1,10271,4,1,3,1,12,12,2,12
1,10271,2,2,1,2,55,68,5555,55
1,10271,4,2,2,1,12,12,2,12
1,10271,5,2,3,2,55,64,5555,55
1,10271,6,2,4,2,12,34,9999,77
1,10272,1,1,1,1,55,64,5555,55
1,10272,2,1,2,1,1,34,9999,77
1,10272,3,1,3,1,55,65,5555,55
1,10272,4,1,4,1,2,12,2,12
1,10272,5,1,5,1,0,1,9999,77
1,10272,4,2,1,1,2,12,2,12
1,10273,1,1,1,1,12,12,2,4
1,10273,1,2,1,1,12,12,2,4
1,10274,1,1,1,1,12,8,9999,77
1,10275,1,1,1,1,99,8,9999,77
1,10276,1,1,1,1,55,63,5555,55
1,10276,2,1,2,1,55,69,5555,55
1,10276,3,1,3,1,55,68,5555,55
1,10276,4,1,4,1,55,64,5555,55
1,10276,5,1,5,1,0,1,9999,77
1,10276,6,1,6,1,98,43,9999,77
1,10277,1,1,1,1,12,8,9999,77
1,10278,1,1,1,1,55,64,5555,55
1,10278,2,1,2,1,55,65,5555,55
1,10278,3,1,3,1,55,64,5555,55
1,10278,4,1,4,1,11,35,9999,77
1,10278,5,1,5,1,0,1,9999,77
1,10279,1,1,1,1,55,68,5555,55
1,10279,2,1,2,1,55,64,5555,55
1,10279,3,1,3,1,12,32,9999,77
1,10279,4,1,4,1,55,67,5555,55
1,10279,5,1,5,1,98,35,9999,77
1,10279,6,1,6,1,0,1,9999,77
1,10280,1,1,1,1,12,8,9999,77
1,10281,1,1,1,2,12,12,1,9
1,10281,2,1,2,1,55,63,5555,55
1,10281,3,1,3,1,98,19,9999,77
1,10281,4,1,4,1,98,18,9999,77
1,10281,1,2,1,2,12,12,1,9
1,10282,1,1,1,1,0,1,9999,77
1,10282,2,1,2,1,6,12,2,9
1,10282,2,2,1,1,6,12,2,9
1,10283,1,1,1,1,12,8,9999,77
1,10283,2,1,2,1,12,12,2,6
1,10283,2,2,1,1,12,12,2,6
1,10284,1,1,1,1,12,8,9999,77
1,10285,1,1,1,1,55,63,5555,55
1,10285,2,1,2,1,12,32,9999,77
1,10285,3,1,3,1,55,67,5555,55
1,10285,4,1,4,1,12,30,9999,77
1,10285,5,1,5,1,0,1,9999,77
1,10286,1,1,1,1,55,63,5555,55
1,10286,2,1,2,1,12,42,9999,77
1,10286,3,1,3,1,55,60,5555,55
1,10286,4,1,4,1,98,58,9999,77
1,10286,5,1,5,1,0,1,9999,77
1,10287,1,1,1,1,12,12,2,6
1,10287,1,2,1,1,12,12,2,6
1,10287,2,2,2,2,12,12,3,6
1,10287,2,3,1,2,12,12,3,6
1,10288,1,1,1,1,55,63,5555,55
1,10288,2,1,2,1,55,69,5555,55
1,10288,3,1,3,1,55,68,5555,55
1,10288,4,1,4,1,55,64,5555,55
1,10288,5,1,5,1,0,1,9999,77
1,10289,1,1,1,1,55,68,5555,55
1,10289,2,1,2,1,12,12,2,12
1,10289,2,2,1,1,12,12,2,12
1,10290,1,1,1,1,12,15,9999,77
1,10291,1,1,1,1,55,68,5555,55
1,10291,2,1,2,1,12,12,2,12
1,10291,2,2,1,1,12,12,2,12
1,10292,1,1,1,1,12,8,9999,77
1,10293,1,1,1,1,55,63,5555,55
1,10293,2,1,2,1,12,34,9999,77
1,10293,3,1,3,1,12,32,9999,77
1,10293,4,1,4,1,55,67,5555,55
1,10293,5,1,5,1,12,58,9999,77
1,10293,6,1,6,1,0,1,9999,77
1,10293,7,1,7,1,13,42,9999,77
1,10294,1,1,1,1,55,63,5555,55
1,10294,2,1,2,1,12,53,9999,77
1,10294,3,1,3,1,12,53,9999,77
1,10294,4,1,4,1,0,1,9999,77
1,10295,1,1,1,1,55,68,5555,55
1,10295,2,1,2,1,55,64,5555,55
1,10295,3,1,3,1,12,32,9999,77
1,10296,1,1,1,1,12,12,2,9
1,10296,1,2,1,1,12,12,2,9
1,10297,1,1,1,1,55,63,5555,55
1,10297,2,1,2,1,12,42,9999,77
1,10297,3,1,3,1,0,2,9999,77
1,10298,1,1,1,1,55,63,5555,55
1,10298,2,1,2,1,9,42,9999,77
1,10299,1,1,1,1,55,61,5555,55
1,10299,2,1,2,1,55,64,5555,55
1,10299,3,1,3,1,2,25,9999,77
1,10300,1,1,1,1,55,68,5555,55
1,10300,2,1,2,1,55,64,5555,55
1,10300,3,1,3,1,12,34,9999,77
1,10300,4,1,4,1,0,3,9999,77
1,10301,1,1,1,1,12,8,9999,77
1,10302,1,1,1,1,55,63,5555,55
1,10302,2,1,2,1,12,42,9999,77
1,10303,1,1,1,1,55,67,5555,55
1,10303,2,1,2,1,55,63,5555,55
1,10303,3,1,3,1,12,39,9999,77
1,10304,1,1,1,1,55,68,5555,55
1,10304,2,1,2,1,55,64,5555,55
1,10304,3,1,3,1,11,42,9999,77
1,10305,1,1,1,1,55,64,5555,55
1,10305,2,1,2,1,12,24,9999,77
1,10305,3,1,3,1,98,24,9999,77
1,10306,1,1,1,1,55,63,5555,55
1,10306,2,1,2,1,12,8,9999,77
1,10306,3,1,3,1,12,14,2,6
1,10306,4,1,4,1,0,1,9999,77
1,10306,3,2,1,1,12,14,2,6
1,10307,1,1,1,1,11,12,2,5
1,10307,1,2,1,1,11,12,2,5
1,10307,2,2,2,2,0,1,9999,77
1,10308,1,1,1,1,55,64,5555,55
1,10308,2,1,2,1,55,69,5555,55
1,10308,3,1,3,1,55,63,5555,55
1,10308,4,1,4,1,12,24,9999,77
1,10308,5,1,5,1,0,1,9999,77
1,10309,1,1,1,1,55,63,5555,55
1,10309,2,1,2,1,1,42,9999,77
1,10310,1,1,1,1,55,68,5555,55
1,10310,2,1,2,1,12,12,2,12
1,10310,2,2,1,1,12,12,2,12
1,10311,1,1,1,1,12,8,9999,77
1,10312,1,1,1,1,55,64,5555,55
1,10312,2,1,2,1,10,42,9999,77
1,10312,3,1,3,1,98,42,9999,77
1,10313,1,1,1,1,55,63,5555,55
1,10313,2,1,2,1,12,34,9999,77
1,10313,3,1,3,1,0,1,9999,77
1,10313,4,1,4,1,98,42,9999,77
1,10314,1,1,1,1,12,8,9999,77
1,10315,1,1,1,1,55,68,5555,55
1,10315,2,1,2,1,12,12,2,12
1,10315,2,2,1,1,12,12,2,12
1,10316,1,1,1,1,55,68,5555,55
1,10316,2,1,2,1,55,64,5555,55
1,10316,3,1,3,1,12,33,9999,77
1,10316,4,1,4,1,12,42,9999,77
1,10317,1,1,1,1,12,8,9999,77
1,10318,1,1,1,1,55,68,5555,55
1,10318,2,1,2,1,2,12,2,12
1,10318,2,2,1,1,2,12,2,12
1,10319,1,1,1,1,55,63,5555,55
1,10319,2,1,2,1,55,69,5555,55
1,10319,3,1,3,1,55,68,5555,55
1,10319,4,1,4,1,55,64,5555,55
1,10319,5,1,5,1,12,42,9999,77
1,10320,1,1,1,1,55,68,5555,55
1,10320,2,1,2,1,55,64,5555,55
1,10320,3,1,3,1,55,69,5555,55
1,10320,4,1,4,1,55,68,5555,55
1,10320,5,1,5,1,55,63,5555,55
1,10320,6,1,6,1,3,42,9999,77
1,10320,7,1,7,1,3,42,9999,77
1,10320,8,1,8,1,6,42,9999,77
1,10321,1,1,1,2,12,12,1,9
1,10321,2,1,2,1,55,63,5555,55
1,10321,3,1,3,1,4,18,9999,77
1,10321,1,2,1,2,12,12,1,9
1,10322,1,1,1,1,55,68,5555,55
1,10322,2,1,2,1,12,12,2,12
1,10322,2,2,1,1,12,12,2,12
1,10323,1,1,1,1,55,68,5555,55
1,10323,2,1,2,1,12,12,2,12
1,10323,4,1,3,1,55,68,5555,55
1,10323,5,1,4,1,55,63,5555,55
1,10323,6,1,5,1,0,2,9999,77
1,10323,2,2,1,1,12,12,2,12
1,10323,3,2,2,2,0,1,9999,77
1,10324,1,1,1,1,12,8,9999,77
1,10325,1,1,1,2,12,12,1,3
1,10325,2,1,2,1,55,64,5555,55
1,10325,3,1,3,1,12,30,9999,77
1,10325,1,2,1,2,12,12,1,3
1,10326,1,1,1,1,12,12,2,7
1,10326,1,2,1,1,12,12,2,7
1,10326,2,2,2,2,55,63,5555,55
1,10326,3,2,3,2,55,70,5555,55
1,10326,4,2,4,2,98,42,9999,77
1,10327,1,1,1,1,55,63,5555,55
1,10327,2,1,2,1,55,69,5555,55
1,10327,3,1,3,1,55,68,5555,55
1,10327,4,1,4,1,55,64,5555,55
1,10327,5,1,5,1,3,30,9999,77
1,10327,6,1,6,1,0,1,9999,77
1,10327,7,1,7,1,98,42,9999,77
1,10328,1,1,1,1,55,68,5555,55
1,10328,2,1,2,1,55,64,5555,55
1,10328,3,1,3,1,12,42,9999,77
1,10328,4,1,4,1,0,2,9999,77
1,10329,1,1,1,1,55,68,5555,55
1,10329,2,1,2,1,55,64,5555,55
1,10329,3,1,3,1,12,38,9999,77
1,10329,4,1,4,1,3,42,9999,77
1,10330,1,1,1,1,55,63,5555,55
1,10330,2,1,2,1,0,1,9999,77
1,10330,3,1,3,1,98,30,9999,77
1,10331,1,1,1,1,55,63,5555,55
1,10331,2,1,2,1,12,42,9999,77
1,10331,3,1,3,1,19,42,9999,77
1,10332,1,1,1,1,12,8,9999,77
1,10332,2,1,2,1,55,64,5555,55
1,10332,3,1,3,1,9,52,9999,77
1,10333,1,1,1,1,12,12,2,6
1,10333,2,1,2,1,12,12,3,8
1,10333,3,1,3,1,12,12,4,6
1,10333,1,2,1,1,12,12,2,6
1,10333,2,3,1,1,12,12,3,8
1,10333,3,4,1,1,12,12,4,6
1,10334,1,1,1,1,55,63,5555,55
1,10334,2,1,2,1,12,35,9999,77
1,10334,3,1,3,1,13,50,9999,77
1,10335,1,1,1,1,55,63,5555,55
1,10335,2,1,2,1,0,1,9999,77
1,10336,1,1,1,1,55,63,5555,55
1,10336,2,1,2,1,12,8,9999,77
1,10337,1,1,1,1,55,68,5555,55
1,10337,2,1,2,1,55,64,5555,55
1,10337,3,1,3,1,55,69,5555,55
1,10337,4,1,4,1,55,68,5555,55
1,10337,5,1,5,1,0,1,9999,77
1,10338,1,1,1,2,12,12,1,9
1,10338,1,2,1,2,12,12,1,9
1,10339,1,1,1,1,55,68,5555,55
1,10339,2,1,2,1,55,64,5555,55
1,10339,3,1,3,1,2,42,9999,77
