STATE,ST_CASE,VEH_NO,MVIOLATN
4,40187,1,0
4,40188,1,0
4,40189,1,22
4,40189,2,0
4,40190,1,0
4,40191,1,0
4,40192,1,31
4,40192,1,71
4,40192,1,83
4,40192,2,0
4,40193,1,0
4,40193,2,0
4,40194,1,0
4,40195,1,0
4,40195,2,0
4,40196,1,0
4,40197,1,0
4,40198,1,0
4,40200,1,0
4,40201,1,0
4,40202,1,0
4,40202,2,0
4,40203,1,0
4,40203,2,0
4,40203,3,0
4,40203,4,0
4,40204,1,1
4,40204,1,2
4,40204,2,0
4,40204,3,0
4,40204,4,0
4,40204,5,0
4,40204,6,0
4,40204,7,0
4,40204,8,0
4,40204,9,0
4,40204,10,0
4,40204,11,0
4,40204,12,0
4,40204,13,0
4,40204,14,0
4,40204,15,0
4,40205,1,0
4,40206,1,0
4,40207,1,0
4,40207,2,0
4,40207,3,0
4,40208,1,23
4,40208,1,72
4,40208,2,0
4,40208,3,95
4,40208,4,0
4,40208,5,0
4,40209,1,0
4,40209,2,0
4,40210,1,0
4,40212,1,0
4,40213,1,0
4,40213,2,0
4,40214,1,0
4,40215,1,0
4,40216,1,0
4,40217,1,0
4,40218,1,0
4,40219,1,0
4,40219,2,0
4,40221,1,0
4,40222,1,99
4,40223,1,9
4,40223,2,0
4,40223,3,95
4,40224,1,0
4,40224,2,0
4,40225,1,99
4,40225,2,0
4,40226,1,0
4,40227,1,99
4,40228,1,0
4,40229,1,0
4,40229,2,0
4,40230,1,99
4,40231,1,99
4,40232,1,0
4,40233,1,0
4,40234,1,0
4,40235,1,0
4,40235,2,0
4,40235,3,0
4,40236,1,0
4,40237,1,0
4,40238,1,0
4,40239,1,0
4,40240,1,0
4,40241,1,0
4,40242,1,0
4,40242,2,0
4,40243,1,0
4,40243,2,0
4,40243,3,0
4,40243,4,0
4,40244,1,0
4,40244,2,0
4,40244,3,99
4,40244,4,0
4,40245,1,0
4,40246,1,0
4,40247,1,0
4,40248,1,0
4,40249,1,0
4,40250,1,0
4,40251,1,0
4,40252,1,0
4,40253,1,0
4,40253,2,0
4,40254,1,0
4,40255,1,0
4,40256,1,0
4,40257,1,0
4,40258,1,72
4,40259,1,99
4,40260,1,0
4,40261,1,0
4,40262,1,98
4,40262,1,1
4,40262,1,2
4,40262,2,0
4,40263,1,0
4,40264,1,23
4,40265,1,0
4,40266,1,0
4,40267,1,0
4,40268,1,0
4,40268,2,0
4,40269,1,0
4,40269,2,0
4,40270,1,0
4,40271,1,0
4,40271,2,0
4,40272,1,0
4,40272,2,0
4,40273,1,23
4,40273,2,95
4,40274,1,99
4,40274,2,0
4,40275,1,0
4,40275,2,0
4,40276,1,0
4,40277,1,99
4,40277,2,0
4,40277,3,0
4,40278,1,0
4,40279,1,0
4,40280,1,0
4,40281,1,0
4,40282,1,23
4,40282,1,52
4,40282,2,0
4,40283,1,23
4,40283,2,0
4,40283,3,0
4,40285,1,0
4,40286,1,0
4,40286,2,0
4,40287,1,0
4,40288,1,9
4,40288,1,46
4,40289,1,1
4,40289,2,0
4,40291,1,99
4,40292,1,0
4,40293,1,99
4,40294,1,0
4,40294,2,0
4,40294,3,0
4,40295,1,99
4,40296,1,0
4,40296,2,0
4,40297,1,99
4,40298,1,9
4,40298,1,46
4,40298,2,0
4,40298,3,0
4,40299,1,0
4,40300,1,0
4,40301,1,23
4,40303,1,0
4,40303,2,0
4,40304,1,99
4,40304,2,0
4,40305,1,0
4,40306,1,99
4,40307,1,0
4,40307,2,0
4,40307,3,0
4,40308,1,0
4,40308,2,0
4,40309,1,0
4,40310,1,0
4,40311,1,0
4,40312,1,0
4,40313,1,0
4,40314,1,0
4,40314,2,0
4,40315,1,0
4,40316,1,0
4,40317,1,0
4,40317,2,0
4,40317,3,0
4,40318,1,0
4,40319,1,0
4,40320,1,0
4,40321,1,99
4,40321,2,0
4,40321,3,0
4,40322,1,0
4,40322,2,0
4,40323,1,0
4,40324,1,7
4,40324,1,1
4,40324,1,2
4,40324,2,0
4,40324,3,0
4,40325,1,0
4,40326,1,9
4,40326,1,46
4,40326,2,0
4,40326,3,0
4,40327,1,0
4,40328,1,0
4,40329,1,99
4,40329,2,95
4,40330,1,0
4,40331,1,71
4,40332,1,0
4,40333,1,0
4,40334,1,1
4,40334,1,7
4,40335,1,0
4,40336,1,0
4,40337,1,0
4,40338,1,0
4,40339,1,95
4,40339,2,0
4,40340,1,0
4,40341,1,0
4,40342,1,0
4,40343,1,0
4,40344,1,0
4,40347,1,99
4,40347,2,99
4,40348,1,0
4,40349,1,0
4,40350,1,0
4,40351,1,0
4,40352,1,0
4,40352,2,0
4,40353,1,0
4,40354,1,0
4,40354,2,0
4,40355,1,0
4,40356,1,0
4,40357,1,0
4,40358,1,0
4,40359,1,0
4,40359,2,71
4,40359,2,76
4,40360,1,0
4,40361,1,1
4,40361,2,0
4,40362,1,0
4,40363,1,0
4,40364,1,99
4,40365,1,99
4,40366,1,0
4,40366,2,95
4,40367,1,0
4,40368,1,7
4,40368,2,0
4,40369,1,0
4,40370,1,0
4,40371,1,0
4,40372,1,0
4,40372,2,1
4,40372,2,11
4,40373,1,0
4,40373,2,0
4,40374,1,0
4,40375,1,0
4,40376,1,0
4,40376,2,0
4,40377,1,0
4,40377,2,0
4,40378,1,0
4,40379,1,0
4,40380,1,0
4,40380,2,0
4,40381,1,0
4,40382,1,0
4,40383,1,0
4,40384,1,0
4,40385,1,0
4,40386,1,0
4,40386,2,95
4,40387,1,0
4,40388,1,0
4,40389,1,1
4,40389,2,0
4,40390,1,0
4,40390,2,0
4,40391,1,0
4,40391,2,0
4,40392,1,0
4,40392,2,0
4,40393,1,0
4,40393,2,0
4,40394,1,0
4,40394,2,0
4,40395,1,0
4,40396,1,0
4,40397,1,0
4,40398,1,0
4,40399,1,2
4,40399,1,12
4,40399,1,23
4,40400,1,0
4,40401,1,0
4,40401,2,0
4,40402,1,0
4,40403,1,99
4,40404,1,99
4,40405,1,0
4,40406,1,99
4,40408,1,0
4,40409,1,7
4,40410,1,7
4,40410,2,0
4,40411,1,99
4,40412,1,0
4,40413,1,0
4,40414,1,0
4,40414,2,0
4,40415,1,0
4,40415,2,0
4,40416,1,0
4,40416,2,0
4,40416,3,0
4,40417,1,0
4,40418,1,0
4,40419,1,0
4,40419,2,0
4,40420,1,9
4,40420,1,31
4,40420,2,0
4,40420,3,0
4,40420,4,0
4,40423,1,0
4,40424,1,0
4,40425,1,0
4,40426,1,9
4,40426,1,15
4,40426,2,0
4,40427,1,0
4,40427,2,0
4,40427,3,0
4,40428,1,0
4,40429,1,0
4,40430,1,0
4,40431,1,0
4,40431,2,0
4,40432,1,76
4,40432,1,71
4,40432,1,74
4,40432,2,0
4,40433,1,0
4,40434,1,0
4,40434,2,0
4,40435,1,39
4,40435,1,61
4,40435,2,0
4,40436,1,0
4,40436,2,0
4,40437,1,0
4,40438,1,0
4,40438,2,0
4,40439,1,0
4,40440,1,0
4,40441,1,0
4,40442,1,0
4,40443,1,0
4,40443,2,0
4,40444,1,0
4,40445,1,0
4,40447,1,99
4,40448,1,0
4,40449,1,99
4,40450,1,0
4,40451,1,99
4,40452,1,99
4,40453,1,0
4,40453,2,0
4,40454,1,99
4,40455,1,99
4,40456,1,99
4,40456,2,99
4,40457,1,99
4,40459,1,9
4,40459,1,31
4,40459,2,0
4,40460,1,0
4,40460,2,0
4,40460,3,0
4,40461,1,0
4,40461,2,0
4,40462,1,0
4,40462,2,0
4,40462,3,0
4,40463,1,0
4,40464,1,0
4,40465,1,0
4,40466,1,0
4,40467,1,0
4,40468,1,0
4,40469,1,0
4,40470,1,0
4,40471,1,0
4,40472,1,99
4,40472,2,0
4,40473,1,0
4,40473,2,0
4,40474,1,0
4,40474,2,0
4,40475,1,0
4,40475,2,0
4,40476,1,0
4,40477,1,0
4,40478,1,0
4,40479,1,0
4,40480,1,99
4,40480,2,0
4,40480,3,0
4,40480,4,0
4,40480,5,0
4,40481,1,0
4,40482,1,0
4,40482,2,0
4,40483,1,0
4,40483,2,0
4,40484,1,0
4,40484,2,0
4,40485,1,0
4,40487,1,0
4,40488,1,0
4,40489,1,76
4,40490,1,0
4,40491,1,0
4,40492,1,0
4,40493,1,0
4,40494,1,46
4,40494,2,0
4,40495,1,31
4,40495,2,0
4,40496,1,0
4,40497,1,0
4,40498,1,0
4,40499,1,0
4,40499,2,0
4,40500,1,0
4,40501,1,0
4,40502,1,0
4,40503,1,0
4,40504,1,0
4,40505,1,0
4,40506,1,0
4,40507,1,0
4,40507,2,0
4,40508,1,0
4,40509,1,0
4,40510,1,11
4,40510,1,1
4,40510,1,2
4,40510,2,0
4,40511,1,0
4,40512,1,53
4,40512,2,0
4,40513,1,0
4,40514,1,0
4,40515,1,23
4,40516,1,0
4,40517,1,0
4,40518,1,0
4,40519,1,1
4,40519,2,0
4,40520,1,9
4,40520,1,72
4,40521,1,0
4,40521,2,0
4,40522,1,0
4,40523,1,0
4,40524,1,0
4,40525,1,0
4,40526,1,1
4,40526,1,2
4,40526,2,0
4,40527,1,0
4,40528,1,0
4,40529,1,0
4,40530,1,0
4,40531,1,1
4,40531,1,2
4,40531,2,0
4,40531,3,0
4,40532,1,0
4,40533,1,0
4,40533,2,0
4,40534,1,99
4,40535,1,0
4,40536,1,7
4,40536,1,1
4,40536,1,2
4,40536,2,0
4,40537,1,0
4,40537,2,0
4,40538,1,0
4,40539,1,0
4,40540,1,99
4,40540,2,0
4,40541,1,99
4,40543,1,0
4,40543,2,31
4,40544,1,99
4,40545,1,0
4,40545,2,0
4,40545,3,0
4,40546,1,99
4,40547,1,0
4,40548,1,0
4,40549,1,0
4,40550,1,0
4,40551,1,0
4,40551,2,0
4,40552,1,0
4,40553,1,99
4,40554,1,0
4,40554,2,0
4,40555,1,99
4,40556,1,99
4,40557,1,0
4,40558,1,0
4,40558,2,0
4,40558,3,0
4,40559,1,99
4,40560,1,99
4,40561,1,0
4,40562,1,0
4,40562,2,0
4,40562,3,0
4,40563,1,0
4,40563,2,1
4,40563,2,11
4,40564,1,0
4,40565,1,0
4,40567,1,0
4,40568,1,99
4,40569,1,0
4,40569,2,0
4,40570,1,99
4,40571,1,0
4,40571,2,0
4,40571,3,0
4,40571,4,0
4,40572,1,0
4,40572,2,0
4,40572,3,0
4,40573,1,46
4,40573,2,71
4,40573,2,76
4,40574,1,0
4,40574,2,0
4,40575,1,0
4,40575,2,72
4,40575,3,0
4,40575,4,0
4,40576,1,0
4,40577,1,0
4,40578,1,0
4,40580,1,0
4,40581,1,0
4,40582,1,0
4,40582,2,0
4,40583,1,0
4,40584,1,1
4,40584,1,7
4,40585,1,9
4,40585,1,31
4,40585,1,72
4,40585,2,0
4,40586,1,0
4,40587,1,1
4,40587,1,2
4,40587,1,11
4,40587,2,0
4,40588,1,0
4,40588,2,0
4,40589,1,31
4,40589,2,0
4,40590,1,0
4,40591,1,7
4,40592,1,0
4,40593,1,0
4,40594,1,99
4,40594,2,0
4,40595,1,0
4,40595,2,72
4,40596,1,0
4,40597,1,0
4,40598,1,0
4,40598,2,95
4,40599,1,0
4,40600,1,1
4,40600,1,9
4,40601,1,0
4,40602,1,0
4,40603,1,0
4,40603,2,0
4,40604,1,0
4,40605,1,0
4,40607,1,1
4,40607,1,2
4,40607,2,0
4,40608,1,0
4,40608,2,0
4,40609,1,23
4,40609,2,0
4,40609,3,0
4,40610,1,0
4,40611,1,0
4,40611,2,0
4,40612,1,0
4,40612,2,95
4,40613,1,0
4,40614,1,0
4,40615,1,1
4,40615,2,0
4,40615,3,0
4,40616,1,0
4,40617,1,0
4,40617,2,0
4,40618,1,0
4,40619,1,0
4,40620,1,99
4,40621,1,9
4,40621,1,37
4,40621,2,0
4,40622,1,0
4,40623,1,46
4,40623,2,0
4,40624,1,9
4,40624,2,0
4,40625,1,0
4,40626,1,23
4,40626,2,0
4,40627,1,61
4,40627,2,0
4,40627,3,0
4,40628,1,0
4,40628,2,0
4,40629,1,0
4,40630,1,0
4,40631,1,0
4,40631,2,0
4,40632,1,1
4,40632,1,2
4,40633,1,0
4,40634,1,0
4,40635,1,0
4,40636,1,0
4,40637,1,0
4,40638,1,99
4,40638,2,0
4,40639,1,0
4,40640,1,0
4,40641,1,0
4,40642,1,0
4,40643,1,0
4,40643,2,0
4,40644,1,0
4,40645,1,0
4,40645,2,0
4,40646,1,0
4,40647,1,0
4,40648,1,0
4,40648,2,0
4,40648,3,0
4,40649,1,99
4,40649,2,0
4,40649,3,0
4,40650,1,0
4,40650,2,0
4,40650,3,0
4,40651,1,46
4,40651,2,0
4,40652,1,0
4,40652,2,0
4,40653,1,0
4,40654,1,0
4,40655,1,0
4,40656,1,0
4,40656,2,0
4,40657,1,0
4,40658,1,0
4,40658,2,0
4,40659,1,0
4,40661,1,0
4,40661,2,0
4,40662,1,0
4,40663,1,0
4,40664,1,0
4,40665,1,99
4,40666,1,0
4,40667,1,0
4,40668,1,0
4,40668,2,0
4,40669,1,0
4,40669,2,0
4,40670,1,0
4,40670,2,0
4,40671,1,0
4,40672,1,0
4,40672,2,0
4,40673,1,31
4,40673,2,0
4,40673,3,0
4,40674,1,0
4,40675,1,0
4,40675,2,61
4,40676,1,76
4,40676,1,23
4,40676,1,74
4,40677,1,0
4,40678,1,1
4,40678,1,2
4,40678,2,0
4,40678,3,0
4,40679,1,0
4,40679,2,0
4,40680,1,0
4,40682,1,0
4,40683,1,0
4,40683,2,0
4,40684,1,0
4,40685,1,9
4,40685,1,46
4,40686,1,0
4,40687,1,0
4,40688,1,0
4,40689,1,0
4,40690,1,92
4,40690,1,1
4,40690,1,2
4,40690,1,11
4,40690,2,0
4,40691,1,0
4,40691,2,0
4,40692,1,1
4,40692,2,0
4,40693,1,0
4,40693,2,0
4,40694,1,0
4,40696,1,23
4,40696,2,76
4,40697,1,9
4,40697,1,46
4,40697,2,0
4,40698,1,99
4,40698,2,99
4,40699,1,0
4,40700,1,0
4,40701,1,0
4,40702,1,99
4,40703,1,0
4,40704,1,0
4,40705,1,99
4,40706,1,0
4,40707,1,99
4,40708,1,0
4,40709,1,0
4,40710,1,0
4,40711,1,9
4,40712,1,0
4,40713,1,99
4,40714,1,0
4,40715,1,1
4,40715,1,2
4,40716,1,1
4,40717,1,99
4,40718,1,99
4,40719,1,0
4,40720,1,99
4,40721,1,0
4,40722,1,0
4,40723,1,0
4,40724,1,99
4,40725,1,99
4,40726,1,0
4,40727,1,46
4,40727,2,0
5,50001,1,11
5,50001,1,18
5,50001,1,3
5,50002,1,0
5,50003,1,0
5,50003,2,95
5,50004,1,0
5,50005,1,0
5,50006,1,0
5,50007,1,0
5,50008,1,0
5,50009,1,0
5,50010,1,0
5,50011,1,0
5,50012,1,0
5,50013,1,0
5,50014,1,0
5,50015,1,0
5,50016,1,0
5,50017,1,0
5,50017,2,0
5,50018,1,0
5,50018,2,0
5,50019,1,0
5,50020,1,0
5,50020,2,0
5,50021,1,0
5,50021,2,52
5,50022,1,0
5,50022,2,0
5,50023,1,0
5,50023,2,0
5,50024,1,0
5,50025,1,0
5,50026,1,0
5,50026,2,0
5,50027,1,0
5,50027,2,0
5,50028,1,0
5,50029,1,0
5,50030,1,0
5,50030,2,0
5,50031,1,0
5,50031,2,4
5,50031,3,0
5,50032,1,0
5,50033,1,0
5,50033,2,0
5,50034,1,0
5,50035,1,0
5,50036,1,0
5,50037,1,0
5,50038,1,0
5,50038,2,0
5,50039,1,0
5,50039,2,0
5,50039,3,0
5,50040,1,0
5,50040,2,0
5,50041,1,0
5,50042,1,0
5,50042,2,0
5,50043,1,0
5,50043,2,0
5,50044,1,0
5,50044,2,0
5,50045,1,0
5,50045,2,0
5,50046,1,0
5,50047,1,0
5,50048,1,4
5,50048,1,11
5,50048,1,71
5,50049,1,0
5,50049,2,0
5,50050,1,0
5,50050,2,0
5,50051,1,0
5,50052,1,0
5,50052,2,0
5,50053,1,0
5,50054,1,0
5,50054,2,0
5,50055,1,0
5,50055,2,0
5,50055,3,0
5,50055,4,0
5,50056,1,0
5,50056,2,0
5,50057,1,0
5,50057,2,0
5,50058,1,0
5,50059,1,93
5,50059,2,93
5,50060,1,0
5,50061,1,0
5,50061,2,0
5,50062,1,0
5,50062,2,0
5,50062,3,0
5,50063,1,0
5,50064,1,0
5,50065,1,0
5,50065,2,0
5,50066,1,0
5,50067,1,0
5,50068,1,35
5,50068,2,0
5,50069,1,0
5,50070,1,0
5,50072,1,0
5,50072,2,0
5,50073,1,0
5,50074,1,0
5,50075,1,0
5,50076,1,0
5,50076,2,0
5,50077,1,0
5,50077,2,0
5,50077,3,0
5,50077,4,0
5,50077,5,0
5,50078,1,0
5,50079,1,0
5,50080,1,31
5,50080,2,0
5,50081,1,0
5,50081,2,0
5,50082,1,0
5,50083,1,0
5,50084,1,0
5,50084,2,0
5,50085,1,0
5,50085,2,0
5,50086,1,0
5,50087,1,0
5,50087,2,0
5,50088,1,0
5,50089,1,0
5,50089,2,0
5,50090,1,0
5,50091,1,0
5,50092,1,0
5,50092,2,0
5,50093,1,0
5,50094,1,99
5,50095,1,0
5,50096,1,0
5,50096,2,0
5,50097,1,0
5,50097,2,0
5,50098,1,0
5,50098,2,0
5,50098,3,0
5,50099,1,0
5,50100,1,0
5,50101,1,0
5,50102,1,0
5,50102,2,0
5,50103,1,0
5,50103,2,0
5,50103,3,0
5,50104,1,0
5,50105,1,0
5,50105,2,0
5,50106,1,0
5,50106,2,0
5,50107,1,0
5,50107,2,0
5,50108,1,0
5,50110,1,0
5,50110,2,0
5,50111,1,0
5,50112,1,0
5,50113,1,0
5,50114,1,0
5,50115,1,0
5,50115,2,0
5,50116,1,72
5,50116,1,4
5,50117,1,0
5,50118,1,0
5,50118,2,0
5,50119,1,0
5,50119,2,0
5,50120,1,0
5,50121,1,52
5,50121,1,4
5,50121,2,0
5,50122,1,0
5,50123,1,0
5,50124,1,11
5,50124,1,83
5,50124,1,4
5,50125,1,0
5,50126,1,0
5,50127,1,0
5,50128,1,0
5,50128,2,0
5,50129,1,0
5,50129,2,0
5,50129,3,0
5,50130,1,2
5,50130,1,11
5,50130,1,1
5,50131,1,0
5,50132,1,0
5,50132,2,0
5,50133,1,0
5,50133,2,0
5,50134,1,0
5,50135,1,0
5,50136,1,0
5,50136,2,0
5,50137,1,0
5,50138,1,0
5,50139,1,0
5,50140,1,0
5,50140,2,0
5,50141,1,0
5,50141,2,0
5,50142,1,52
5,50142,2,0
5,50143,1,0
5,50143,2,0
5,50144,1,0
5,50144,2,0
5,50145,1,0
5,50146,1,0
5,50146,2,0
5,50147,1,0
5,50148,1,0
5,50148,2,0
5,50149,1,0
5,50150,1,0
5,50151,1,0
5,50152,1,0
5,50153,1,0
5,50153,2,0
5,50154,1,0
5,50155,1,0
5,50155,2,0
5,50155,3,0
5,50155,4,0
5,50155,5,0
5,50155,6,0
5,50155,7,0
5,50155,8,0
5,50155,9,0
5,50155,10,0
5,50155,11,0
5,50155,12,0
5,50156,1,0
5,50157,1,72
5,50157,1,76
5,50157,2,0
5,50157,3,0
5,50158,1,0
5,50158,2,0
5,50159,1,0
5,50160,1,0
5,50161,1,0
5,50161,2,0
5,50162,1,0
5,50163,1,0
5,50164,1,0
5,50165,1,0
5,50166,1,0
5,50166,2,0
5,50167,1,0
5,50168,1,0
5,50169,1,0
5,50169,2,0
5,50170,1,0
5,50171,1,0
5,50171,2,0
5,50172,1,76
5,50172,1,4
5,50172,2,0
5,50172,3,0
5,50173,1,0
5,50174,1,0
5,50175,1,0
5,50176,1,0
5,50177,1,0
5,50178,1,0
5,50179,1,0
5,50180,1,0
5,50181,1,0
5,50182,1,0
5,50182,2,0
5,50183,1,0
5,50183,2,0
5,50184,1,19
5,50184,1,1
5,50184,1,8
5,50185,1,0
5,50185,2,0
5,50186,1,0
5,50186,2,0
5,50187,1,0
5,50188,1,0
5,50189,1,0
5,50190,1,0
5,50191,1,0
5,50192,1,0
5,50193,1,0
5,50193,2,0
5,50194,1,0
5,50194,2,0
5,50195,1,0
5,50196,1,0
5,50197,1,0
5,50198,1,0
5,50199,1,0
5,50200,1,0
5,50201,1,0
5,50201,2,0
5,50202,1,0
5,50203,1,0
5,50203,2,0
5,50204,1,0
5,50204,2,0
5,50205,1,0
5,50206,1,0
5,50207,1,0
5,50207,2,0
5,50208,1,0
5,50208,2,0
5,50208,3,95
5,50209,1,0
5,50209,2,0
5,50210,1,0
5,50210,2,0
5,50210,3,0
5,50211,1,46
5,50211,2,0
5,50212,1,0
5,50213,1,0
5,50214,1,0
5,50215,1,0
5,50215,2,0
5,50216,1,72
5,50216,1,76
5,50216,1,4
5,50217,1,0
5,50218,1,0
5,50219,1,52
5,50219,2,0
5,50220,1,0
5,50221,1,0
5,50221,2,0
5,50221,3,0
5,50222,1,0
5,50223,1,0
5,50224,1,0
5,50225,1,0
5,50226,1,0
5,50227,1,0
5,50228,1,0
5,50229,1,0
5,50230,1,0
5,50230,2,0
5,50231,1,0
5,50232,1,0
5,50233,1,0
5,50233,2,0
5,50234,1,0
5,50235,1,0
5,50236,1,0
5,50236,2,0
5,50237,1,0
5,50238,1,0
5,50239,1,75
5,50240,1,0
5,50240,2,0
5,50241,1,0
5,50242,1,0
5,50243,1,71
5,50243,1,76
5,50243,1,4
5,50244,1,0
5,50245,1,0
5,50246,1,0
5,50246,2,0
5,50247,1,0
5,50248,1,72
5,50248,1,46
5,50248,2,0
5,50249,1,0
5,50250,1,0
5,50251,1,0
5,50251,2,3
5,50251,2,76
5,50252,1,0
5,50253,1,0
5,50254,1,0
5,50255,1,0
5,50256,1,0
5,50257,1,0
5,50257,2,0
5,50258,1,0
5,50259,1,0
5,50259,2,0
5,50259,3,0
5,50260,1,19
5,50260,1,7
5,50261,1,0
5,50262,1,0
5,50262,2,0
5,50263,1,99
5,50264,1,0
5,50265,1,0
5,50266,1,0
5,50266,2,0
5,50267,1,99
5,50268,1,0
5,50268,2,0
5,50269,1,0
5,50270,1,0
5,50270,2,72
5,50270,2,83
5,50271,1,0
5,50271,2,0
5,50272,1,0
5,50272,2,0
5,50273,1,0
5,50274,1,4
5,50274,1,11
5,50274,1,1
5,50274,2,0
5,50275,1,0
5,50275,2,0
5,50276,1,0
5,50277,1,0
5,50278,1,0
5,50278,2,0
5,50279,1,0
5,50279,2,11
5,50279,2,1
5,50279,2,2
5,50280,1,0
5,50280,2,0
5,50281,1,0
5,50282,1,4
5,50282,1,83
5,50283,1,0
5,50284,1,0
5,50284,2,0
5,50285,1,0
5,50285,2,0
5,50285,3,0
5,50286,1,52
5,50286,2,0
5,50287,1,0
5,50288,1,0
5,50289,1,0
5,50290,1,0
5,50290,2,0
5,50291,1,0
5,50292,1,0
5,50292,2,0
5,50293,1,0
5,50294,1,0
5,50295,1,0
5,50295,2,0
5,50296,1,0
5,50296,2,1
5,50296,2,7
5,50297,1,0
5,50298,1,0
5,50299,1,0
5,50300,1,0
5,50300,2,0
5,50301,1,0
5,50302,1,0
5,50303,1,0
5,50303,2,0
5,50304,1,0
5,50304,2,46
5,50305,1,0
5,50306,1,0
5,50306,2,0
5,50307,1,0
5,50308,1,0
5,50308,2,0
5,50309,1,0
5,50309,2,0
5,50309,3,0
5,50310,1,4
5,50311,1,0
5,50312,1,0
5,50313,1,0
5,50314,1,0
5,50314,2,0
5,50314,3,0
5,50315,1,0
5,50316,1,0
5,50317,1,0
5,50317,2,0
5,50318,1,0
5,50319,1,0
5,50320,1,0
5,50321,1,0
5,50322,1,0
5,50322,2,4
5,50322,2,75
5,50323,1,0
5,50324,1,0
5,50325,1,0
5,50326,1,0
5,50326,2,0
5,50327,1,0
5,50328,1,0
5,50329,1,0
5,50330,1,0
5,50330,2,0
5,50331,1,0
5,50332,1,0
5,50333,1,52
5,50333,2,0
5,50333,3,0
5,50334,1,0
5,50335,1,0
5,50336,1,0
5,50337,1,0
5,50338,1,0
5,50339,1,0
5,50340,1,0
5,50341,1,0
5,50341,2,0
5,50341,3,0
5,50342,1,0
5,50343,1,0
5,50344,1,0
5,50345,1,0
5,50345,2,0
5,50346,1,0
5,50347,1,4
5,50347,1,1
5,50347,2,0
5,50348,1,0
5,50349,1,0
5,50349,2,0
5,50350,1,0
5,50350,2,0
5,50351,1,0
5,50352,1,0
5,50352,2,95
5,50352,3,95
5,50353,1,0
5,50353,2,0
5,50354,1,0
5,50354,2,0
5,50355,1,0
5,50355,2,0
5,50356,1,0
5,50357,1,0
5,50358,1,0
5,50359,1,0
5,50360,1,0
5,50361,1,0
5,50361,2,0
5,50362,1,0
5,50363,1,0
5,50364,1,0
5,50365,1,0
5,50366,1,0
5,50367,1,72
5,50367,2,72
5,50368,1,0
5,50369,1,0
5,50369,2,0
5,50370,1,0
5,50370,2,0
5,50371,1,0
5,50371,2,0
5,50372,1,0
5,50373,1,0
5,50373,2,0
5,50374,1,0
5,50375,1,0
5,50376,1,0
5,50377,1,0
5,50378,1,0
5,50379,1,0
5,50379,2,0
5,50380,1,0
5,50380,2,0
5,50381,1,0
5,50381,2,0
5,50382,1,0
5,50383,1,0
5,50384,1,0
5,50384,2,0
5,50385,1,0
5,50385,2,0
5,50386,1,95
5,50386,2,0
5,50387,1,0
5,50388,1,0
5,50389,1,0
5,50390,1,0
5,50391,1,0
5,50392,1,0
5,50392,2,0
5,50393,1,0
5,50394,1,0
5,50395,1,0
5,50396,1,0
5,50397,1,0
5,50397,2,0
5,50398,1,0
5,50399,1,0
5,50399,2,0
5,50399,3,0
5,50400,1,0
5,50400,2,0
5,50401,1,0
5,50401,2,0
5,50402,1,0
5,50402,2,0
5,50403,1,0
5,50404,1,0
5,50404,2,0
5,50405,1,0
5,50406,1,11
5,50406,1,37
5,50406,1,4
5,50407,1,0
5,50408,1,0
5,50409,1,0
5,50409,2,0
5,50410,1,0
5,50411,1,0
5,50412,1,0
5,50413,1,0
5,50413,2,0
5,50413,3,0
5,50414,1,0
5,50415,1,11
5,50415,1,1
5,50416,1,0
5,50416,2,37
5,50417,1,0
5,50418,1,0
5,50419,1,0
5,50419,2,0
5,50420,1,0
5,50420,2,0
5,50421,1,76
5,50421,1,71
5,50421,2,3
5,50421,2,11
5,50422,1,0
5,50422,2,0
5,50423,1,0
5,50424,1,0
5,50425,1,0
5,50425,2,0
5,50425,3,0
5,50425,4,0
5,50425,5,0
5,50426,1,0
5,50427,1,0
5,50428,1,0
5,50429,1,0
5,50430,1,0
5,50430,2,0
5,50430,3,0
5,50431,1,0
5,50431,2,0
5,50432,1,0
5,50433,1,0
5,50433,2,0
5,50434,1,0
5,50435,1,0
5,50436,1,0
5,50436,2,0
5,50437,1,0
5,50438,1,75
5,50438,1,83
5,50438,1,12
5,50439,1,0
5,50440,1,0
5,50441,1,0
5,50441,2,0
5,50442,1,0
5,50442,2,0
5,50443,1,0
5,50443,2,0
5,50444,1,0
5,50445,1,0
5,50445,2,0
5,50446,1,0
5,50447,1,0
5,50447,2,0
5,50448,1,0
5,50449,1,4
5,50450,1,0
5,50451,1,0
5,50452,1,0
5,50453,1,0
5,50454,1,0
5,50455,1,0
5,50456,1,0
5,50457,1,0
5,50457,2,0
5,50458,1,0
5,50458,2,0
5,50459,1,0
5,50460,1,0
5,50460,2,0
5,50461,1,0
5,50462,1,0
5,50463,1,0
5,50463,2,0
5,50464,1,0
5,50464,2,0
5,50464,3,0
5,50464,4,95
5,50465,1,0
5,50465,2,0
5,50466,1,0
5,50466,2,0
5,50467,1,0
5,50467,2,0
5,50467,3,0
5,50468,1,0
5,50468,2,0
5,50468,3,0
5,50469,1,0
5,50470,1,0
5,50471,1,0
5,50471,2,11
5,50471,2,1
5,50471,2,2
5,50472,1,0
5,50473,1,0
5,50473,2,0
5,50474,1,0
5,50475,1,0
5,50476,1,0
5,50477,1,0
5,50477,2,0
5,50477,3,0
