STATE,ST_CASE,VEH_NO,PER_NO,MSAFEQMT
48,482127,0,1,8
48,482128,0,1,1
48,482130,0,1,8
48,482144,0,1,8
48,482146,0,1,8
48,482148,0,1,1
48,482149,0,1,1
48,482150,0,1,1
48,482152,0,1,8
48,482153,0,1,8
48,482153,0,2,8
48,482158,0,1,1
48,482160,0,1,1
48,482169,0,1,1
48,482173,0,1,8
48,482174,0,1,8
48,482187,0,1,1
48,482190,0,1,8
48,482198,0,1,1
48,482200,0,1,1
48,482204,0,1,1
48,482210,0,1,8
48,482219,0,1,1
48,482231,0,1,8
48,482234,0,1,8
48,482237,0,1,8
48,482244,0,1,1
48,482250,0,1,1
48,482264,0,1,8
48,482265,0,1,8
48,482267,0,1,1
48,482275,0,1,1
48,482280,0,1,1
48,482285,0,1,8
48,482289,0,1,8
48,482305,0,1,1
48,482307,0,1,1
48,482308,0,1,1
48,482313,0,1,1
48,482314,0,1,1
48,482318,0,1,1
48,482322,0,1,1
48,482341,0,1,8
48,482342,0,1,8
48,482345,0,1,8
48,482353,0,1,1
48,482355,0,1,1
48,482359,0,1,1
48,482359,0,2,1
48,482365,0,1,8
48,482371,0,1,8
48,482375,0,1,8
48,482376,0,1,8
48,482379,0,1,9
48,482388,0,1,1
48,482396,0,1,1
48,482422,0,1,1
48,482435,0,1,8
48,482445,0,1,1
48,482446,0,1,1
48,482455,0,1,1
48,482456,0,1,1
48,482459,0,1,1
48,482462,0,1,1
48,482466,0,1,1
48,482469,0,1,1
48,482480,0,1,1
48,482484,0,1,8
48,482484,0,2,8
48,482487,0,1,8
48,482488,0,1,8
48,482497,0,1,8
48,482499,0,1,8
48,482505,0,1,1
48,482514,0,1,1
48,482534,0,1,1
48,482539,0,1,1
48,482542,0,1,8
48,482553,0,1,1
48,482558,0,1,1
48,482567,0,1,8
48,482575,0,1,1
48,482576,0,1,1
48,482586,0,1,8
48,482588,0,1,1
48,482589,0,1,1
48,482591,0,1,1
48,482596,0,1,1
48,482599,0,1,1
48,482601,0,1,1
48,482608,0,1,1
48,482610,0,1,1
48,482614,0,1,9
48,482616,0,1,1
48,482622,0,1,1
48,482626,0,1,1
48,482626,0,2,1
48,482628,0,1,1
48,482639,0,1,9
48,482642,0,1,8
48,482645,0,1,8
48,482656,0,1,1
48,482657,0,1,1
48,482662,0,1,1
48,482664,0,1,1
48,482673,0,1,8
48,482674,0,1,8
48,482677,0,1,8
48,482678,0,1,8
48,482686,0,1,1
48,482701,0,1,1
48,482702,0,1,1
48,482710,0,1,1
48,482712,0,1,1
48,482713,0,1,1
48,482716,0,1,1
48,482728,0,1,1
48,482730,0,1,1
48,482732,0,1,1
48,482733,0,1,1
48,482740,0,1,8
48,482741,0,1,8
48,482750,0,1,1
48,482752,0,1,8
48,482765,0,1,1
48,482769,0,1,8
48,482780,0,1,8
48,482781,0,1,8
48,482782,0,1,8
48,482788,0,1,1
48,482790,0,1,8
48,482794,0,1,8
48,482794,0,2,8
48,482799,0,1,8
49,490001,0,1,1
49,490007,0,1,1
49,490023,0,1,1
49,490040,0,1,8
49,490041,0,1,1
49,490047,0,1,1
49,490051,0,1,1
49,490051,0,2,1
49,490074,0,1,1
49,490078,0,1,2
49,490080,0,1,1
49,490096,0,1,1
49,490108,0,1,1
49,490111,0,1,1
49,490117,0,1,8
49,490126,0,1,1
49,490128,0,1,1
49,490130,0,1,1
49,490132,0,1,1
49,490147,0,1,1
49,490149,0,1,1
49,490165,0,1,2
49,490170,0,1,1
49,490171,0,1,1
49,490171,0,2,1
49,490172,0,1,9
49,490173,0,1,1
49,490185,0,1,1
49,490186,0,1,8
49,490187,0,1,8
49,490189,0,1,8
49,490190,0,1,8
49,490191,0,1,1
49,490191,0,2,1
49,490191,0,3,1
49,490192,0,1,1
49,490192,0,2,1
49,490192,0,3,1
49,490203,0,1,8
49,490205,0,1,9
50,500006,0,1,8
50,500007,0,1,8
50,500007,0,2,8
50,500019,0,1,2
50,500030,0,1,3
50,500062,0,1,1
51,510002,0,1,1
51,510010,0,1,1
51,510013,0,1,1
51,510017,0,1,1
51,510020,0,1,1
51,510025,0,1,1
51,510041,0,1,1
51,510043,0,1,1
51,510057,0,1,1
51,510060,0,1,1
51,510061,0,1,1
51,510062,0,1,1
51,510067,0,1,1
51,510074,0,1,1
51,510078,0,1,1
51,510095,0,1,1
51,510113,0,1,1
51,510123,0,1,1
51,510127,0,1,1
51,510135,0,1,1
51,510136,0,1,7
51,510141,0,1,1
51,510143,0,1,1
51,510144,0,1,5
51,510154,0,1,1
51,510165,0,1,2
51,510170,0,1,1
51,510172,0,1,1
51,510189,0,1,1
51,510200,0,1,1
51,510208,0,1,3
51,510209,0,1,1
51,510239,0,1,1
51,510244,0,1,1
51,510263,0,1,1
51,510272,0,1,1
51,510273,0,1,1
51,510274,0,1,1
51,510293,0,1,1
51,510297,0,1,1
51,510297,0,2,1
51,510315,0,1,1
51,510323,0,1,1
51,510329,0,1,1
51,510348,0,1,1
51,510370,0,1,1
51,510385,0,1,1
51,510386,0,1,1
51,510397,0,1,9
51,510399,0,1,1
51,510409,0,1,1
51,510418,0,1,1
51,510428,0,1,1
51,510429,0,1,1
51,510450,0,1,1
51,510451,0,1,1
51,510456,0,1,1
51,510458,0,1,1
51,510459,0,1,1
51,510492,0,1,1
51,510497,0,1,1
51,510507,0,1,1
51,510521,0,1,1
51,510531,0,1,1
51,510561,0,1,1
51,510566,0,1,1
51,510567,0,1,1
51,510568,0,1,1
51,510569,0,1,1
51,510570,0,1,1
51,510574,0,1,1
51,510579,0,1,1
51,510582,0,1,1
51,510584,0,1,1
51,510600,0,1,1
51,510609,0,1,1
51,510614,0,1,1
51,510614,0,2,1
51,510624,0,1,1
51,510630,0,1,1
51,510632,0,1,8
51,510643,0,1,1
51,510657,0,1,1
51,510661,0,1,1
51,510662,0,1,1
51,510673,0,1,1
51,510686,0,1,1
51,510688,0,1,1
51,510689,0,1,1
53,530002,0,1,1
53,530017,0,1,1
53,530019,0,1,1
53,530025,0,1,1
53,530030,0,1,1
53,530032,0,1,1
53,530033,0,1,1
53,530041,0,1,1
53,530042,0,1,1
53,530042,0,2,1
53,530043,0,1,1
53,530052,0,1,1
53,530054,0,1,1
53,530065,0,1,1
53,530075,0,1,1
53,530090,0,1,1
53,530093,0,1,1
53,530094,0,1,1
53,530096,0,1,1
53,530110,0,1,1
53,530113,0,1,1
53,530119,0,1,1
53,530127,0,1,1
53,530146,0,1,1
53,530147,0,1,1
53,530151,0,1,1
53,530171,0,1,1
53,530174,0,1,1
53,530222,0,1,1
53,530233,0,1,1
53,530243,0,1,1
53,530246,0,1,1
53,530247,0,1,1
53,530254,0,1,1
53,530259,0,1,1
53,530262,0,1,1
53,530269,0,1,9
53,530287,0,1,1
53,530290,0,1,1
53,530291,0,1,1
53,530294,0,1,1
53,530294,0,2,1
53,530301,0,1,1
53,530312,0,1,1
53,530320,0,1,1
53,530322,0,1,1
53,530324,0,1,1
53,530325,0,1,1
53,530326,0,1,1
53,530336,0,1,1
53,530341,0,1,1
53,530351,0,1,1
53,530367,0,1,1
53,530374,0,1,1
53,530377,0,1,1
53,530378,0,1,1
53,530379,0,1,1
53,530385,0,1,1
53,530388,0,1,1
53,530392,0,1,1
53,530394,0,1,1
53,530398,0,1,1
53,530399,0,1,1
53,530409,0,1,1
53,530411,0,1,1
53,530416,0,1,1
53,530418,0,1,2
53,530420,0,1,1
53,530425,0,1,1
53,530429,0,1,1
53,530431,0,1,1
54,540021,0,1,1
54,540022,0,1,1
54,540046,0,1,9
54,540048,0,1,1
54,540066,0,1,1
54,540081,0,1,1
54,540109,0,1,1
54,540113,0,1,1
54,540116,0,1,8
54,540134,0,1,1
54,540186,0,1,8
54,540193,0,1,8
54,540194,0,1,1
54,540265,0,1,1
54,540269,0,1,1
54,540280,0,1,1
55,550005,0,1,1
55,550009,0,1,1
55,550016,0,1,1
55,550036,0,1,1
55,550053,0,1,2
55,550054,0,1,1
55,550055,0,1,1
55,550072,0,1,2
55,550083,0,1,1
55,550090,0,1,1
55,550102,0,1,1
55,550112,0,1,1
55,550121,0,1,1
55,550124,0,1,1
55,550149,0,1,8
55,550149,0,2,8
55,550162,0,1,1
55,550165,0,1,1
55,550174,0,1,1
55,550181,0,1,1
55,550188,0,1,1
55,550188,0,2,1
55,550189,0,1,1
55,550201,0,1,1
55,550214,0,1,2
55,550221,0,1,1
55,550235,0,1,1
55,550243,0,1,1
55,550268,0,1,3
55,550274,0,1,1
55,550291,0,1,1
55,550299,0,1,1
55,550299,0,2,1
55,550303,0,1,1
55,550304,0,1,7
55,550304,0,2,7
55,550311,0,1,1
55,550334,0,1,1
55,550338,0,1,1
55,550340,0,1,1
55,550362,0,1,8
55,550377,0,1,1
55,550396,0,1,1
55,550397,0,1,1
55,550404,0,1,1
55,550406,0,1,1
55,550408,0,1,1
55,550416,0,1,2
55,550416,0,2,2
55,550419,0,1,1
55,550419,0,2,1
55,550420,0,1,1
55,550421,0,1,1
55,550434,0,1,1
55,550444,0,1,1
55,550454,0,1,1
55,550461,0,1,1
55,550462,0,1,1
55,550466,0,1,1
55,550481,0,1,1
55,550482,0,1,1
55,550483,0,1,1
55,550490,0,1,1
55,550509,0,1,1
55,550512,0,1,1
55,550512,0,2,1
55,550512,0,3,1
55,550514,0,1,1
55,550520,0,1,1
55,550528,0,1,1
55,550534,0,1,1
56,560039,0,1,1
56,560055,0,1,1
56,560061,0,1,1
